DEdeg,solution_id,designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,grp,distance,mag,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error
,,Gaia DR3 5823519085497699840,5.8235190854977e+18,229.26324728132815,,-67.90528459054067,,0.5446504991593794,0.027230935,,1.0990962,12217.495550340902,15.469912,15.881842,14.891649,,0.5782630000000015,1836.0398118489068,4.150501529947199,2.7080274,4511.585,6062.896473501285,9.162357,661.71796,8759.885209233329,7.526628,1163.8525
,,Gaia DR3 3056357281128045696,3.0563572811280456e+18,116.29886550053044,,-5.242533794289069,,1.010579587827056,0.05052603,,1.0128982,6386.60778354434,16.17419,16.819954,15.400816,,0.7733739999999987,989.5311680994822,6.197042609509072,5.5375905,1153.3188,2555.261387946004,10.168426,251.29372,5480.646060644803,14.482914,378.4215
,,Gaia DR3 166950468335340800,1.669504683353408e+17,58.74448574766507,,28.35368655975526,,0.8356832520106501,0.041781723,,1.109538,9416.853122708311,15.752603,16.165113,15.163364,,0.589239000000001,1196.625632491742,5.36281149263411,3.3193903,2836.9226,4670.590745037628,14.239928,327.99258,6820.442912895124,13.352109,510.8139
,,Gaia DR3 5851840374779736960,5.851840374779737e+18,206.43318407610943,,-65.3621460499402,,0.5766969495984394,0.028833166,,1.1263595,12940.908761584911,15.4074545,16.01008,14.64107,,0.7663845000000009,1734.0129867104572,4.2121927712207,3.2233858,4014.6943,5387.469167700285,17.396643,309.68442,11033.930440809365,12.26713,899.47125
,,Gaia DR3 2042957170662151296,2.0429571706621512e+18,288.6029302260496,,31.750753478682963,,0.671712590533361,0.033583667,,0.9454064,6309.615927846127,16.187359,16.670895,15.547301,,0.6400580000000016,1488.7319578243553,5.323276443800422,2.3010488,2742.061,2931.2902146697807,10.483586,279.60757,4788.922628363541,8.500296,563.38306
,,Gaia DR3 260840068335416064,2.6084006833541606e+17,74.94989151368443,,52.701876656118266,,1.1307937024353452,0.05653638,,0.9950448,4515.948480727936,16.550495,17.379704,15.660814,,0.8896810000000013,884.3346030724614,6.817411905856094,2.1903555,2061.7422,1525.931997703398,7.505464,203.30948,4313.525920493814,8.53353,505.47964
,,Gaia DR3 2005047006178834944,2.005047006178835e+18,334.4842973596779,,54.57002549358857,,0.3241008356323702,0.016204095,,0.99174964,46746.16170861366,14.013002,14.180643,13.717435,,0.29556700000000014,3085.45949302737,1.5664027538969236,13.928583,3356.1318,29050.91409423481,19.31922,1503.7312,25833.56053857053,16.900723,1528.5477
,,Gaia DR3 6792139695115810048,6.79213969511581e+18,311.4278700146238,,-33.26799893624288,,0.842215150333497,0.042108297,,0.92615235,12757.443955922352,15.422957,15.800694,14.872125,,0.5508319999999998,1187.3450621305303,5.050072247681124,3.9196234,3254.7627,6533.395850605421,10.60795,615.8962,8918.837924604586,10.94589,814.8115
,,Gaia DR3 2058564733914064896,2.058564733914065e+18,300.1709090247293,,34.82547754762497,,1.0919842568053628,0.054596018,,1.1103768,3607.799111173535,16.794262,17.564829,15.944558,,0.8497039999999991,915.7641181801779,6.985343885836979,2.0923705,1724.264,1286.723136694469,7.6964936,167.18303,3321.506464096108,8.332524,398.61948
,,Gaia DR3 2159232277636907264,2.1592322776369073e+18,272.21586204471885,,61.70917201009575,,0.6710503861711813,0.03355056,,0.94626296,5881.018964357239,16.263735,16.691757,15.66364,,0.6000950000000014,1490.2010647899478,5.397510653114413,3.865036,1521.5948,2875.5017271540337,10.19205,282.13184,4302.313765509491,17.072008,252.00983
,,Gaia DR3 5629991673047292928,5.629991673047293e+18,140.97976380246106,,-33.212068157282964,,0.5819433801334767,0.029095465,,0.94993323,12000.1120418405,15.489404,15.85734,14.910208,,0.5791959999999996,1718.3802310297547,4.313807661292579,2.2555509,5320.258,6201.271639068371,12.831325,483.29163,8611.42902756653,24.860142,346.39502
,,Gaia DR3 5439368448785689728,5.43936844878569e+18,145.49227450053232,,-33.33391718130464,,0.4065948007072783,0.02032855,,0.9338586,24633.21954213416,14.708564,15.000469,14.24724,,0.4613240000000012,2459.4510265760496,2.754373104188705,4.626711,5324.132,13653.0297658152,10.919889,1250.2902,15858.505393898711,11.235253,1411.4951
,,Gaia DR3 4193978664822806656,4.1939786648228065e+18,293.8552304557677,,-10.724896734319596,,0.7472833822186089,0.03736198,,1.0411041,11196.096382861264,15.5647,16.087269,14.881543,,0.6831569999999996,1338.18043301204,4.9321266235048284,4.4792743,2499.5334,5017.752696146008,14.651473,342.47427,8841.801558525645,8.770207,1008.1633
,,Gaia DR3 6449534174003520896,6.449534174003521e+18,313.00361582558384,,-64.85317616764856,,0.9608928696197748,0.048041824,,1.0099213,3918.650929176088,16.704525,17.281952,15.991606,,0.7129189999999994,1040.6987413651013,6.617899853397413,1.4129903,2773.3035,1669.6921248527185,7.0579576,236.56874,3180.650093302537,7.660039,415.22635
,,Gaia DR3 1925869009180428672,1.9258690091804288e+18,357.7974809469582,,43.95768040394042,,1.3690918755898729,0.068450585,,0.93895125,3400.7195564970407,16.85844,17.812546,15.937061,,0.9213790000000017,730.4111709589616,7.54060296646562,2.4229083,1403.5692,1024.232614767502,12.772178,80.19248,3344.520446098558,14.513056,230.44908
,,Gaia DR3 4900927296737697664,4.900927296737698e+18,7.822049828044232,,-62.94863630033512,,1.076002767909511,0.053796984,,1.0450829,3856.5042396077984,16.721882,17.31453,15.969144,,0.7527380000000008,929.3656390334652,6.880948942554646,2.4191446,1594.1603,1620.3372499736995,13.734752,117.97354,3247.1366239550944,17.674047,183.72343
,,Gaia DR3 198667079531524096,1.986670795315241e+17,73.02217647576016,,38.01837107576029,,1.8112149824972752,0.09055544,,1.0169288,1817.8580101849768,17.538467,18.866955,16.438637,,1.0998300000000008,552.1155741662513,8.828317010187142,1.4964405,1214.788,387.8240877189296,7.5758524,51.19214,2107.190392682363,9.20586,228.89664
,,Gaia DR3 5970264580267853440,5.970264580267854e+18,255.49652758879117,,-38.957056098574064,,0.4891015418447632,0.02445364,,1.1317492,28847.899375775607,14.537082,15.111261,13.804821,,0.7322609999999994,2044.5652169246111,2.984077159471541,5.5229416,5223.285,12328.561486317563,13.978106,881.99084,23835.80860000406,15.263652,1561.6058
,,Gaia DR3 1877074980945034240,1.8770749809450342e+18,339.6723156838165,,24.656956318970632,,0.6549724973518084,0.0327467,,1.0858504,17976.143291526056,15.050626,15.383927,14.553689,,0.4969369999999991,1526.7816649450326,4.131741320576344,4.713347,3813.8809,9590.606352432596,19.921278,481.42526,11958.666786519823,20.738268,576.64734
,,Gaia DR3 453269240444981376,4.532692404449814e+17,42.34534812477599,,53.65669239269794,,0.5694194278764957,0.028469298,,0.97295326,13109.243664229212,15.393423,16.091776,14.577332,,0.8160910000000001,1756.1747124246263,4.170584403232924,3.5441043,3698.8877,4996.96630159339,11.408602,437.99988,11701.070866979831,12.077539,968.82904
,,Gaia DR3 4154463801777060480,4.1544638017770604e+18,275.63534106786153,,-10.271485058361217,,0.6625445444012164,0.03312528,,1.0634527,19597.8797153476,14.956844,15.470501,14.2669525,,0.6898914999999999,1509.3324795297553,4.062919411061705,6.9800334,2807.7058,8855.572715351358,20.940147,422.89926,15573.177706787892,24.25343,642.1021
,,Gaia DR3 3351180466436945664,3.351180466436946e+18,101.1234372776356,,11.349574263560406,,0.7999516579517228,0.03999523,,1.0891795,10525.691199910763,15.631741,16.219566,14.898038,,0.7337030000000002,1250.0755390150714,5.147059714214938,5.1407714,2047.4926,4442.117457007962,26.51889,167.50766,8708.489863179006,24.975597,348.67993
,,Gaia DR3 5909497321355529728,5.90949732135553e+18,268.71054087249746,,-63.75836454059173,,0.9075222665288016,0.045373444,,1.1646652,7758.348234909244,15.962944,16.331596,15.425718,,0.5372260000000004,1101.9013382723028,5.752230447394508,2.5188425,3080.1245,4006.6226112936447,8.549182,468.65567,5356.373032120795,7.729293,692.9965
,,Gaia DR3 520123223905650560,5.2012322390565056e+17,25.35638694515983,,68.76724926970934,,0.7918499438677012,0.03959017,,1.0356845,5847.269282721659,16.269983,17.172987,15.334656,,0.9353269999999991,1262.8655312086194,5.763197451352855,2.4068477,2429.4304,1845.9593096584892,7.699297,239.75687,5825.000798831151,9.140893,637.24634
,,Gaia DR3 2098415300210246400,2.0984153002102464e+18,280.3726648677508,,39.77466238010447,,0.7642617042316737,0.038210835,,1.0823938,5212.225121412985,16.39481,16.894676,15.744574,,0.6502359999999996,1308.4523200142787,5.811020492105506,2.4926836,2091.0095,2385.320573350419,13.397129,178.04715,3993.269841810673,11.806042,338.2395
,,Gaia DR3 5847763488699264768,5.847763488699265e+18,211.95845426872611,,-67.48860975571516,,0.35021813880511,0.017509876,,0.9828474,28191.975015224973,14.562053,14.869577,14.079939,,0.48211400000000104,2855.363241355359,2.28374617845391,12.064732,2336.7263,15402.318616473582,16.823738,915.5111,18500.468958397385,31.070229,595.44037
,,Gaia DR3 3222082369515278080,3.2220823695152783e+18,81.31947924708567,,1.0529442741240098,,0.6467188247259087,0.032334037,,1.1114224,15390.582106954129,15.21923,15.592748,14.6559305,,0.5632994999999994,1546.2670356376566,4.2728075129897825,5.1993895,2960.075,7912.576738623565,14.965581,528.7183,10883.936711803126,21.468233,506.9787
,,Gaia DR3 1798682619384059776,1.79868261938406e+18,323.4938031192688,,25.250269512450743,,1.5011280484520495,0.075051986,,0.9907145,2498.093773451177,17.193344,18.124836,16.249918,,0.9434259999999988,666.1656885508145,8.075432698938652,1.3744168,1817.5664,768.2150734873809,8.193269,93.761734,2507.212148593302,6.433043,389.7397
,,Gaia DR3 708078861154613376,7.080788611546134e+17,127.97510119406384,,30.506453709300395,,0.7207817808590203,0.036036965,,1.2043425,17776.435059160493,15.062756,15.419332,14.535904,,0.5268519999999999,1387.3824596512557,4.351775002421672,5.633835,3155.2993,9282.91055720259,15.15328,612.6007,12156.168259622968,20.487091,593.3575
,,Gaia DR3 5266187842629815808,5.266187842629816e+18,90.3672529480566,,-72.60461238382561,,1.5593220641454484,0.07796151,,0.9905542,1722.0144019374409,17.597275,18.714804,16.48068,,1.1165950000000002,641.3043353863063,8.561954120638461,1.8010111,956.1376,446.1651033563334,6.9394455,64.29406,2027.1488723281905,10.125663,200.19913
,,Gaia DR3 5414332946978824320,5.414332946978824e+18,154.23041703346607,,-44.61982898235952,,0.8084729991866783,0.040421266,,1.0088191,5317.540908611205,16.373089,16.811846,15.763571,,0.6095179999999996,1236.8996874428674,5.9114166011128795,2.0872288,2547.656,2574.4132273639525,7.6831822,335.07123,3924.0084437325754,9.394009,417.71396
,,Gaia DR3 2223629574166854272,2.2236295741668541e+18,332.41232660935424,,70.53759250434607,,0.8105989051901181,0.040527552,,1.2138246,6512.346185078379,16.153023,16.748411,15.387746,,0.7652770000000011,1233.6557495910504,5.697053064199533,3.5066159,1857.1598,2729.3065189754857,11.131482,245.18806,5547.023804965511,10.136883,547.212
,,Gaia DR3 2055650001625597184,2.0556500016255972e+18,303.517798469426,,34.04310613063392,,0.7327592780967634,0.0366358,,1.0045687,5733.048734764506,16.291403,16.988583,15.482583,,0.808819999999999,1364.7046579844828,5.616209630610138,2.1965847,2609.983,2187.680750151014,5.1561074,424.2892,5083.055030035087,10.627415,478.29648
,,Gaia DR3 4291693435732400128,4.2916934357324e+18,295.12323518192204,,5.881374978114344,,0.7873145061824719,0.0393634,,1.1448195,9198.687898133876,15.778052,16.351154,15.040324,,0.7377280000000006,1270.1404485086866,5.258793266717037,3.3696704,2729.848,3935.09223936508,10.251871,383.84137,7638.859585902088,11.046989,691.4879
,,Gaia DR3 3105400207011591424,3.105400207011591e+18,101.92002699111012,,-3.819671727352332,,0.5859435716243313,0.029295444,,0.9514161,16722.167700691225,15.129135,15.666129,14.441873,,0.6872620000000005,1706.6489819622675,3.9684139699183607,5.692402,2937.6294,7395.459052946556,18.98621,389.5174,13255.897274209776,13.085545,1013.0184
,,Gaia DR3 5997544425807709824,5.99754442580771e+18,243.50619431941195,,-38.19937109721757,,1.1462993777080746,0.05731158,,1.083108,6254.524763058949,16.19688,17.291115,15.141927,,1.0549529999999994,872.3724529968887,6.493370283212725,3.433846,1821.4343,1655.6606996644623,8.145646,203.25714,6956.447382692234,13.092328,531.3377
,,Gaia DR3 4507250250813944576,4.507250250813945e+18,283.3843055199667,,14.83335682900822,,0.6388781785704596,0.03194202,,1.4410706,31317.32647105693,14.447906,14.812001,13.905214,,0.5426919999999988,1565.243631012064,3.4749962734335824,8.334637,3757.4915,16241.130779851024,21.250889,764.25653,21730.63571207919,18.647411,1165.3433
,,Gaia DR3 5895106672673702016,5.895106672673702e+18,221.8633072298303,,-52.37265429338117,,0.6399869138491309,0.031997453,,1.0231091,12398.510580662856,15.453943,15.996077,14.741252,,0.7126910000000013,1562.5319492637905,4.484798469128689,3.092642,4009.0352,5457.403536468839,11.06146,493.371,10061.37284082084,11.780601,854.0628
,,Gaia DR3 6066198619038332672,6.066198619038333e+18,206.1206534828113,,-52.30950265480178,,0.6454976520040614,0.032272976,,1.0445279,15033.8963137871,15.244688,15.882663,14.467495,,0.7771930000000005,1549.1923121568661,4.294161334301627,4.01092,3748.2415,6058.315275564711,7.753331,781.38226,12946.734864248809,17.40762,743.73956
,,Gaia DR3 4474042147776595712,4.474042147776596e+18,267.82939262488327,,6.457397110102377,,2.5202809771675474,0.12600659,,2.669692,6910.737311178348,16.088556,17.195377,14.966583,,1.1219730000000006,396.7811561724613,8.095800807143803,23.452883,294.66473,1808.280397021228,8.4852085,213.10973,8175.701464237717,18.580803,440.00797
,,Gaia DR3 5981186785163894016,5.981186785163894e+18,238.1784615735372,,-52.46636402538668,,0.450380485432694,0.022517689,,0.9297318,39901.435497620696,14.1848955,15.472268,13.076515,,1.108380499999999,2220.344869159396,2.4527933233760457,16.53755,2412.7778,8841.170109413679,19.50342,453.31384,46617.8338443736,46.831215,995.4436
,,Gaia DR3 4295295676355780096,4.29529567635578e+18,293.71429055686656,,8.081493534295447,,0.5235457669800302,0.026175736,,1.0221475,23751.170308689743,14.748155,15.1745,14.124733,,0.6234219999999997,1910.0526889335797,3.342928262720786,7.7197757,3076.6658,11630.989091054524,28.583702,406.90982,17752.717696448515,27.839014,637.692
,,Gaia DR3 515429511850101760,5.1542951185010176e+17,33.94545453504849,,64.92961984062832,,0.5259577538320002,0.026296329,,1.1543329,29894.514372355407,14.498388,14.5147,13.341541,,1.1568470000000008,1901.293388516936,3.1031423099847366,27.91158,1071.0435,21356.842037229708,165.58092,128.98131,36520.91357871584,192.29599,189.9203
,,Gaia DR3 403999162329616128,4.039991623296161e+17,18.019062754260347,,51.24544105369097,,1.2244496924848918,0.06121885,,0.94824153,4033.9669698006887,16.673037,17.380457,15.842652,,0.8303850000000015,816.6934143048419,7.112741732419915,1.9760689,2041.4102,1524.8756852300894,14.468957,105.389465,3648.3567876515294,10.132081,360.0797
,,Gaia DR3 4436469292833429248,4.4364692928334295e+18,244.60132648702756,,3.658205044304157,,0.8975236659333922,0.044873517,,1.057422,6585.647751631109,16.140871,16.651817,15.483417,,0.6574540000000013,1114.176748710059,5.9061005444622285,2.1760826,3026.3777,2983.2525124253198,7.9854217,373.58734,5079.157460136354,8.721208,582.39154
,,Gaia DR3 6107777132273299072,6.107777132273299e+18,208.39121399325427,,-44.86170236149936,,1.744536473290805,0.087221645,,0.99176025,3663.522924716857,16.77762,17.583992,15.901198,,0.876421999999998,573.2181672955514,7.986020268700946,2.3634453,1550.0773,1264.2118396570106,9.887329,127.86182,3456.8359258473715,8.991693,384.44775
,,Gaia DR3 1905329822737650944,1.905329822737651e+18,333.77109295975646,,33.96629504419139,,0.5787421599824457,0.028935388,,0.95742255,11937.127083899848,15.495117,15.814659,15.005514,,0.4896030000000007,1727.8851777971934,4.307542604152303,3.2588305,3663.0095,6449.9053594472025,11.003542,586.16626,7887.738319140252,12.795123,616.4644
,,Gaia DR3 5881713212349290624,5.88171321234929e+18,234.23372866325596,,-60.092986231219776,,0.4814646118648507,0.024071801,,0.99215823,19276.792171203888,14.97478,15.727339,14.095492,,0.8792880000000007,2076.995848410775,3.387601857753234,4.4526377,4329.2974,6990.06723814792,32.70771,213.71313,18237.3246914824,32.077568,568.53827
,,Gaia DR3 1227215818828946176,1.2272158188289462e+18,213.64291324951364,,14.13120363701732,,0.7160541183291225,0.035800576,,1.0123256,11664.587274690455,15.520193,15.887862,14.986878,,0.533315,1396.5424880642422,4.794922234468837,3.079945,3787.2712,6029.369038470437,11.722046,514.3615,8024.295138537988,10.597778,757.16766
,,Gaia DR3 3721429393496271488,3.7214293934962714e+18,206.4209368123456,,7.1401572793395385,,0.6608399293869793,0.03304003,,1.06827,11937.734701758143,15.495062,15.844332,14.979233,,0.5158290000000001,1513.2257533645684,4.595543380615249,3.6524847,3268.3875,6276.015506061959,16.881413,371.77075,8080.996111596397,13.7255945,588.7538
,,Gaia DR3 5210900751551107328,5.210900751551107e+18,97.8683494555974,,-79.6675226381822,,1.3317170812956174,0.06658189,,0.9550792,2251.1457035508306,17.306358,18.219572,16.380758,,0.9255999999999993,750.9102451604117,7.9284178513378,1.8168546,1239.0345,704.02446086463,7.7574883,90.75417,2222.568123509809,10.015279,221.91776
,,Gaia DR3 5287715077707364736,5.287715077707364e+18,115.10478955382725,,-63.99551453586366,,0.5302827599423433,0.026512556,,1.0224102,10935.893663355762,15.590231,15.972434,15.032745,,0.557485999999999,1885.7863682174548,4.212768539858171,2.7958262,3911.507,5577.548343155941,12.662384,440.4817,7692.3680363407375,10.978416,700.681
,,Gaia DR3 1570929922541043200,1.5709299225410432e+18,188.68640423252145,,53.83289001077152,,0.8673694726316165,0.043365885,,2.6225467,37682.7311535367,14.247011,14.592904,13.71852,,0.5284910000000007,1152.9112235942312,3.9380316646866085,9.449031,3987.9995,19872.63166171387,13.185356,1507.1744,25807.757168177915,19.060738,1353.9747
,,Gaia DR3 4261319461380476544,4.2613194613804764e+18,287.8895027877626,,-2.1406896126057617,,0.356520486478278,0.01782496,,0.97440106,48685.33539895068,13.968871,14.890278,13.029065,,0.9398060000000008,2804.887903856621,1.7292934522695642,13.201625,3687.829,15111.43401412452,13.475863,1121.3704,48700.36428428602,24.777067,1965.5419
,,Gaia DR3 1593508015860872704,1.5935080158608727e+18,221.9314883246544,,51.14587999973573,,0.592183973674968,0.02960743,,1.0347972,8792.025191734965,15.827145,16.201443,15.283884,,0.5432609999999993,1688.6644091264618,4.689428249319871,2.6730926,3289.0837,4516.8902912145295,10.309986,438.10828,6103.8588341822215,10.53806,579.22034
,,Gaia DR3 452435638831464320,4.524356388314643e+17,36.32552034208099,,53.138692018832,,0.4193148804446944,0.02096449,,1.0390385,49673.56463681185,13.947054,14.183924,13.563447,,0.3836069999999996,2384.842624567661,2.0597553735531235,24.11752,2059.6465,28963.26109279031,50.991875,567.99756,29770.036066981225,42.40722,702.00397
,,Gaia DR3 5973428150101777152,5.973428150101777e+18,257.2755044498738,,-37.84799478146583,,0.4849305294070903,0.024245076,,1.0197922,27808.01340579291,14.5769415,15.509219,13.616336,,0.9606054999999998,2062.1510491877452,3.005339132638518,43.140945,644.58514,8545.335918877645,54.20034,157.66203,28354.623936271277,112.11406,252.90872
,,Gaia DR3 5546904053244900992,5.546904053244901e+18,126.0234469149701,,-33.00863213503601,,0.8030450608408497,0.04014985,,0.98113906,5407.768349415775,16.354822,16.849298,15.703972,,0.6508499999999984,1245.260133911942,5.8785215764897245,2.641043,2047.5881,2487.123382282984,7.476598,332.65442,4145.4277594573805,11.960162,346.60297
,,Gaia DR3 5491239348634935552,5.491239348634935e+18,107.40221485797818,,-54.350475265900045,,1.5317758665579384,0.076584205,,0.96660113,1436.6375621620698,17.793999,18.986885,16.738516,,1.0554829999999988,652.8370252020651,8.719975114217046,1.5826653,907.73303,347.26619940563995,6.0603895,57.300972,1598.6453469188905,8.053796,198.49588
,,Gaia DR3 5255410253554030080,5.255410253554031e+18,156.85038538820083,,-58.38693449642532,,1.3036279825297197,0.06517749,,0.97900414,2382.1834049791746,17.244928,18.184834,16.308043,,0.9368850000000002,767.0900083469191,7.820696370379377,2.0094943,1185.4641,726.9147806469448,5.3830857,135.03682,2376.5196424585624,6.8350267,347.6972
,,Gaia DR3 5947224241062291200,5.947224241062291e+18,269.0724174158628,,-49.780750238830514,,2.305480212410054,0.115267105,,1.0194517,1514.043579517974,17.73702,19.144184,16.589556,,1.1474639999999994,433.74911422668043,9.550826995435987,2.025277,747.5736,300.42972781953654,8.388354,35.815098,1833.7336160715492,9.379482,195.50478
,,Gaia DR3 2305164133799147136,2.305164133799147e+18,285.98949109332057,,87.50341872318643,,0.9545533282642136,0.04772481,,0.981539,3718.2341772550776,16.761524,17.35393,16.030828,,0.7306960000000018,1047.6104062393538,6.6605249812174065,2.0740592,1792.7329,1562.5895653392963,8.683868,179.94165,3067.799930880215,12.737443,240.84897
,,Gaia DR3 3131378849275643648,3.131378849275644e+18,97.64216182514949,,4.919314491802529,,0.3889939748334469,0.019448534,,1.0837383,35485.41414426977,14.3122425,14.816588,13.617967,,0.6942754999999998,2570.7339051412396,2.261956872735846,9.23328,3843.2078,16172.657182919404,26.010777,621.7676,28312.073183407083,33.853947,836.30054
,,Gaia DR3 5824908421532532480,5.824908421532533e+18,231.137798059224,,-65.50585686623471,,0.5643028951551367,0.028213453,,1.0302428,11456.777122059306,15.539711,15.875961,15.010866,,0.5288450000000005,1772.0979434725082,4.297272392114646,2.383665,4806.37,6095.8241145572265,8.132397,749.5729,7848.950597891524,6.846033,1146.4961
,,Gaia DR3 5068381607682558080,5.068381607682558e+18,37.37463690778022,,-29.18072340002866,,2.4750921445462417,0.123747185,,0.97764885,1031.6248041492818,18.153563,19.53233,17.01669,,1.1368729999999978,404.02536212781274,10.121519859020772,1.225762,841.61914,210.12857375958217,6.572766,31.969582,1237.3218746521577,9.03766,136.90733
,,Gaia DR3 5361514332530570624,5.36151433253057e+18,161.09989710560518,,-48.51896630851484,,0.6763855562052874,0.033817247,,0.97783655,7217.41058438134,16.041414,16.442604,15.46752,,0.5738939999999992,1478.4467096108326,5.192385624674962,2.6774075,2695.6714,3617.222299640821,9.931079,364.23257,5154.067704722977,9.847472,523.3899
,,Gaia DR3 525836595561413888,5.258365955614139e+17,15.693541262828862,,65.54135968448108,,1.0637924603403792,0.05318643,,1.0189713,3354.4858796991107,16.873302,18.563803,15.644103,,1.2291989999999995,940.0329832005317,7.007586539604265,2.1425724,1565.6348,512.7384370775103,7.07434,72.47863,4380.431052834439,7.5659733,578.96466
,,Gaia DR3 4040429529544010368,4.04042952954401e+18,268.43571780641355,,-35.883465548445166,,0.5016834371864971,0.025082668,,0.76318884,65961.43100100126,13.639142,13.948356,13.158387,,0.48075500000000027,1993.2888468635201,2.141290816308315,19.696005,3348.975,35981.12293829015,38.9045,924.8576,43231.80992710598,91.81349,470.86554
,,Gaia DR3 4289662465965481472,4.2896624659654815e+18,292.2708051635813,,4.4035755776657135,,0.7031965151370804,0.035157718,,1.1012523,12386.849799708862,15.454965,15.931948,14.805817,,0.6491480000000003,1422.0775821180812,4.690348549090762,5.002426,2476.1685,5789.454081640777,12.91789,448.17337,9480.508684043469,10.482105,904.447
,,Gaia DR3 4926475514562174208,4.926475514562174e+18,10.839082992742242,,-50.27167487012765,,0.9124991291519352,0.045622222,,0.9905435,4413.302677767291,16.575459,17.114763,15.893915,,0.6815439999999988,1095.8914568273474,6.376621293288096,1.7393305,2537.3572,1947.6515611177751,10.843899,179.60805,3480.103771214769,8.061493,431.6947
,,Gaia DR3 396427031906607616,3.964270319066076e+17,21.972422415619945,,42.76031753042575,,1.007542356781845,0.050374094,,1.1245455,8657.552321960824,15.843879,16.473774,15.09139,,0.7524889999999989,992.5141045127515,5.860195564040692,5.3339233,1623.1115,3514.8558410896558,10.918878,321.90634,7287.896844527509,17.407011,418.67593
,,Gaia DR3 1871979607851677312,1.8719796078516772e+18,317.20394390365345,,38.50869868609911,,0.7872218079296656,0.039358728,,1.053318,5440.019083506975,16.348366,16.979502,15.577315,,0.7710509999999982,1270.2900122011674,5.8288515829366006,2.1611037,2517.241,2206.055011051602,6.027032,366.02676,4658.348908866936,8.646043,538.78394
,,Gaia DR3 3183092007863664640,3.1830920078636646e+18,75.0699179224851,,-9.749318533564267,,0.4490152673262798,0.022449415,,1.0316141,20682.29263166682,14.89837,15.206009,14.41618,,0.48218999999999923,2227.0957643703987,3.1596755402374495,4.9044433,4217.0522,11298.30964780979,17.61595,641.36816,13573.330947834997,12.092172,1122.4891
,,Gaia DR3 478272959492341248,4.7827295949234125e+17,77.48645830901982,,63.46358926930558,,0.4625669546378195,0.023126958,,1.0459363,22670.41051461104,14.798718,15.421362,14.039635,,0.7590829999999986,2161.849198205219,3.124591019701521,4.263556,5317.254,9265.571813720448,11.934933,776.3405,19200.13511262466,21.092201,910.2955
,,Gaia DR3 3036959078510765696,3.0369590785107656e+18,115.94755352060528,,-11.757354621569828,,1.7345166631880269,0.08672062,,4.0199866,174984.91888043063,12.579865,12.054523,11.429399,,1.1504659999999998,576.529485834981,3.775757381933488,142.13213,1231.1426,205876.90309844445,94.712875,2173.695,212519.469930416,310.50665,684.4281
,,Gaia DR3 5826635926093150336,5.82663592609315e+18,232.07196907392148,,-63.95367813588485,,0.6161610632134824,0.030806202,,1.0005776,9256.863020598294,15.771207,16.274332,15.109563,,0.6616440000000008,1622.9522761218818,4.71967825336931,2.1124778,4381.993,4223.612189149937,7.452782,566.7162,7166.928848670272,6.123183,1170.4581
,,Gaia DR3 2033258378625291648,2.0332583786252918e+18,295.0695211839404,,31.791797435697973,,0.2166954648293167,0.010834122,,1.0105488,85941.38983354921,13.351861,14.200022,12.445974,,0.9058869999999999,4614.771244925058,0.031110110816607417,16.820955,5109.186,28536.994283108837,24.216478,1178.4122,83323.66425806544,49.04711,1698.8496
,,Gaia DR3 1401610217104622848,1.4016102171046228e+18,236.12380250724564,,48.31225940396526,,1.3526717034646416,0.06762952,,1.1005273,2013.163136163241,17.42767,18.33424,16.495249,,0.932420999999998,739.2776809322379,8.083632025581377,1.6836046,1195.7458,633.462844943808,10.97872,57.699154,2000.1311077654364,8.177305,244.59538
,,Gaia DR3 803915588870164352,8.039155888701644e+17,154.46228256876395,,39.10048154402715,,0.7410699602927007,0.037051268,,0.9799523,10584.835183712124,15.625657,15.993549,15.090162,,0.5354950000000009,1349.400263917093,4.974953046204769,3.0968425,3417.9443,5470.125161042876,14.866338,367.95377,7296.142136336312,11.479776,635.5648
,,Gaia DR3 5865449339376539648,5.86544933937654e+18,204.87183608672424,,-62.88984741691217,,0.7136192150160613,0.035678815,,0.9867884,7358.747805539199,16.020357,16.488262,15.387032,,0.633325000000001,1401.3075586501593,5.287689677013365,2.3966177,3070.4722,3468.265846583706,7.2241244,480.09497,5550.670223281475,7.093604,782.48944
,,Gaia DR3 1219089500188612224,1.219089500188612e+18,239.6256370645985,,24.312448843015183,,0.7317865537440413,0.036587123,,0.9885056,7886.6913565948835,15.945129,16.346907,15.378454,,0.566675,1366.5186861984516,5.267051126269374,2.015291,3913.4255,3950.5209708534894,7.9129686,499.24637,5594.696511676239,7.316309,764.6884
,,Gaia DR3 4251917979810614272,4.2519179798106143e+18,280.94232426378016,,-7.6906809008778945,,0.3659315215416354,0.018295472,,0.85210407,76438.96826075373,13.47908,14.469225,12.502886,,0.9761939999999996,2732.7517339503665,1.2960791073122433,24.613237,3105.604,22270.353009084887,22.154308,1005.23804,79068.59358166798,44.326668,1783.7703
