parallax,phot_g_mean_mag,bp_rp
0.88647635,20.70901,1.4536133
0.886055883,20.24517,1.8391743
0.885612883,19.466358,1.7547626
0.884757377,20.827126,1.4964619
0.88329863,20.23764,2.1092892
0.882933815,19.785978,1.6626892
0.881925915,19.193707,1.8972683
0.881744393,20.905304,1.2130127
0.880702187,19.890064,2.0606518
0.879420893,20.280132,2.069893
0.878500706,20.434439,1.0352135
0.878072416,20.20443,2.5280685
0.877628813,19.586643,1.1698246
0.877423356,20.328733,2.2921276
0.876794092,20.683002,1.5133839
0.876638891,19.955025,1.7165184
0.876450984,20.63993,1.7171421
0.876273145,17.238604,1.3854446
0.875677217,20.331028,0.9277096
0.87533094,20.243458,1.6700859
0.875329793,18.649942,2.0937176
0.87526783,15.941237,1.1228638
0.874526808,20.329021,1.8353405
0.873860814,20.063301,2.126154
0.873359393,20.063969,1.9920692
0.871887972,20.849794,0.9512119
0.871768542,17.465681,1.4287834
0.871727542,20.554375,1.669136
0.870456528,18.921125,1.324585
0.870388108,19.66069,1.6582794
0.870377664,18.681238,1.7930775
0.87021745,19.36635,1.479147
0.870052519,19.460985,2.0970726
0.869370838,19.867622,0.9089565
0.868749479,19.903456,1.8925648
0.868501189,19.73152,1.6622581
0.868464217,17.572004,1.5131187
0.866199987,20.46724,0.7627182
0.864852909,20.765444,2.1002712
0.864706369,18.900494,1.4410286
0.86412478,18.223343,1.6803226
0.864110124,20.184542,1.4085789
0.864064595,20.407057,1.3942032
0.862295119,16.274706,1.2152443
0.861049566,18.95023,2.0286217
0.861003044,20.511332,2.6634274
0.860766723,19.787342,1.565897
0.86053908,19.61739,1.3420372
0.860151996,16.96557,1.3551941
0.859137175,19.39292,1.6565247
0.858489877,17.818233,1.7699032
0.858100508,19.90277,1.8906631
0.856904959,16.410936,1.1381149
0.85671982,20.790956,1.1614742
0.85659733,19.00517,2.3541355
0.856370358,20.873474,1.9511757
0.855375874,19.559378,1.400528
0.855369013,19.11003,2.4349442
0.854027662,20.56714,1.2625542
0.852733988,20.199884,1.5603085
0.852471056,18.662169,1.6385078
0.852046507,16.670908,1.1934948
0.851998227,19.547329,1.832119
0.851840611,20.111748,2.0622578
0.851163774,20.273355,2.805256
0.850294072,20.526438,2.1668606
0.849862414,14.399263,0.8318701
0.847167921,20.070017,2.447853
0.846312065,18.941069,1.8576107
0.846266162,20.163511,2.0747986
0.84621743,20.681917,1.3290367
0.845546838,17.907232,1.5827827
0.844740216,18.587847,1.9894581
0.844585158,18.357283,1.9538136
0.844222192,20.326729,1.8353615
0.84399201,20.494719,0.58520126
0.843321731,20.46269,0.7800541
0.843169823,16.444769,1.2574463
0.843147512,20.188883,1.6960144
0.842746417,17.931702,1.5650043
0.842597392,15.317093,0.89622116
0.841463862,20.4365,0.90439796
0.841417307,17.371622,1.6439629
0.841149776,15.0029745,0.93142986
0.84109754,20.686485,1.0601501
0.838220105,15.067998,0.929266
0.838147299,14.979141,1.0759287
0.83520668,20.531178,2.1248379
0.835081549,20.433521,1.6902046
0.835062037,19.527327,1.2641983
0.834315926,16.878239,1.3120289
0.833820129,19.766706,1.6332226
0.832608356,15.792815,1.1153955
0.832486655,19.853865,1.7643833
0.832148855,20.401073,1.3010178
0.831694642,20.511581,1.8385391
0.828657641,18.474552,1.7710495
0.828475106,20.30306,1.5250511
0.82792636,18.04399,1.8465748
0.827186631,20.1584,2.0989647
0.824929165,20.216917,1.668026
0.824782212,20.142128,1.7591133
0.823703759,17.043411,1.4547691
0.823637014,19.228613,1.2928829
0.823580251,19.685535,2.0032063
0.822663168,19.416563,1.9018784
0.821298824,20.005264,2.280882
0.820626928,20.405874,1.689785
0.820493372,18.986044,2.327507
0.819613093,20.545645,1.5617466
0.818980161,18.846235,2.3449593
0.818697401,15.644592,0.91406345
0.818400482,19.027002,1.2832642
0.81806611,12.731575,0.7021408
0.817577454,16.499382,1.0810099
0.817427533,20.31079,2.116825
0.817354789,19.940716,1.2126541
0.816785804,19.712658,2.6748486
0.816731666,18.995375,2.1301918
0.815755205,18.065033,1.4394741
0.813897335,20.630186,1.0157051
0.813615681,20.42976,1.5070915
0.813502897,19.291525,2.2872353
0.813438069,17.57298,1.601677
0.812739352,20.608097,1.6219158
0.812295045,16.378952,1.1144705
0.8118931,19.757019,1.4734688
0.811329463,18.756481,1.7482815
0.810850107,16.525816,1.3277092
0.810717379,17.91988,1.4514923
0.810689072,16.308918,1.2076368
0.810676463,15.33614,0.89857864
0.810337252,15.7612095,0.9599142
0.810304061,18.636654,1.8682384
0.809142039,19.82167,1.8149929
0.807706773,17.346827,1.4776115
0.80732833,20.019926,1.2765045
0.807126072,19.139528,1.869278
0.806170128,19.39944,1.686039
0.805881895,18.974981,1.5909519
0.805178705,20.06671,1.1720486
0.804989252,19.315973,2.144804
0.804602048,19.72878,1.1014938
0.80447312,20.629978,1.1450272
0.80268365,18.845732,1.2690659
0.802620496,19.9468,1.6683903
0.802530693,20.189524,1.7577553
0.802214906,20.548134,2.2001705
0.801000482,19.488956,1.2499905
0.800126966,20.011312,2.5424232
0.798779029,20.284105,0.7371235
0.79851087,19.6687,1.3627911
0.798336286,16.845705,1.3376122
0.797416794,19.241705,1.9007607
0.797002606,18.68175,1.9642162
0.796288875,18.623363,1.9405708
0.795888429,19.869646,2.472849
0.794407867,18.945457,1.9315662
0.7939821,19.910667,1.8961582
0.793588173,18.018486,1.6813755
0.792635713,14.286981,1.0335331
0.792147035,19.63724,2.2180653
0.792090353,20.252968,1.5473156
0.790289965,18.844322,1.6963787
0.790080373,20.275715,1.2045574
0.789747605,19.865131,1.2380009
0.789314908,16.159948,1.017129
0.788994727,20.277258,0.984148
0.787705441,20.528555,2.0193806
0.787058775,15.920011,1.1113043
0.786771673,19.851166,1.5719509
0.785949996,20.49497,1.5150795
0.785618793,20.74267,1.3446083
0.785219276,20.004389,2.001213
0.785115106,17.159979,1.4249249
0.784767661,19.735432,1.6733952
0.783517788,20.516602,1.7647152
0.781401948,17.78628,1.5467873
0.781300894,18.444157,1.3490715
0.78068086,20.738049,1.4957733
0.780527484,20.81595,1.9867992
0.780326729,20.221172,1.7280712
0.778353786,20.101093,0.9522457
0.777890363,16.506037,1.2195768
0.777782793,19.906128,1.4697361
0.776529417,20.223143,1.3511982
0.776431396,19.390644,2.2583427
0.776392893,20.832987,1.3879223
0.776258217,20.67278,1.2910309
0.776074928,20.346758,2.1350594
0.774507036,19.489641,1.0232277
0.773991027,19.872326,1.2664604
0.773650251,19.654343,1.9991341
0.773461927,20.253233,1.5688305
0.772617779,17.54253,1.5149097
0.772352279,16.375248,1.1240396
0.771906538,18.8321,1.3684006
0.770390732,19.911257,1.8937893
0.77026135,16.499985,1.3696642
0.770186046,13.0959015,0.83897495
0.769292321,20.532724,1.3927879
0.768785239,19.941376,1.356884
0.768693964,14.906991,0.9722738
0.768334363,15.136907,0.9498892
0.767341628,19.780888,1.6703377
0.766790079,20.483105,2.0689335
0.766464721,20.301739,1.5219727
0.766359695,19.362038,2.1790657
0.765728834,20.387838,0.93678474
0.765610094,20.339722,1.696125
0.765587572,16.382555,1.1994038
0.76477518,20.499666,0.87343216
0.764717904,19.204763,1.7293835
0.764094203,20.65101,1.4317265
0.763497424,20.357332,2.1046314
0.763366694,19.495378,2.4366302
0.76315135,15.7812605,0.87854576
0.762729328,20.07519,1.6093273
0.761501574,18.0722,1.9076633
0.76077288,19.8002,1.8049927
0.760424725,20.599466,2.0223217
0.76011901,17.2883,1.3181744
0.759725715,17.283659,1.562479
0.759401595,17.5722,1.4276142
0.7590046,18.210217,1.8355141
0.758943825,17.427711,1.458519
0.75886477,20.354124,1.4889336
0.758419335,20.450535,0.913805
0.758163277,20.089222,1.9186096
0.757965392,20.256025,1.4196835
0.756493608,20.044907,1.1024933
0.755672771,18.45013,1.5987873
0.75525331,15.924825,1.3381014
0.75525232,19.120144,2.4280987
0.755227751,16.865145,1.2056427
0.754616303,20.238192,1.3705654
0.75460572,19.575047,1.843689
0.754474182,20.275944,1.9871349
0.75431614,20.445368,1.8138466
0.753724897,20.248524,1.1983719
0.753385674,20.430988,1.4624157
0.752750733,15.837309,1.0954161
0.752404613,19.69766,2.0117188
0.752377973,18.0201,1.7586651
0.751959768,18.096685,1.5495071
0.751746122,19.293236,2.2207546
0.751219714,20.5334,1.3084393
0.751170205,19.11623,2.1657448
0.749890038,20.162766,1.7565784
0.749809403,15.252538,0.92943
0.749158411,20.427952,1.6275864
0.748066089,20.517004,1.8007545
0.747336401,19.182909,2.3586998
0.746678047,19.775507,2.028799
0.744797288,20.683302,1.5231743
0.744791994,20.46852,1.4312363
0.743819763,14.488782,1.1295462
0.743352994,15.184769,1.2061281
0.742764926,20.468119,1.813118
0.742659808,20.775213,1.5918579
0.74190962,14.316312,1.0022373
0.741723056,20.618074,1.5148182
0.741580238,19.742859,1.1498642
0.740465079,16.854506,1.4917278
0.740103113,20.75854,2.2554226
0.739629052,19.87171,1.6248741
0.738227258,15.255623,0.88199615
0.738210389,20.215282,1.1617565
0.738168136,12.397202,1.8043051
0.738141308,19.780506,1.7426357
0.737654116,18.142572,1.5176983
0.737023995,20.216246,2.0000496
0.736952758,19.441206,1.8360996
0.736820665,19.12253,1.6162472
0.73664768,14.629509,0.7563715
0.735956827,17.876375,1.7379742
0.735944652,19.444187,1.1688404
0.735752417,19.963928,1.4499779
0.735384272,18.90141,1.3880119
0.733168329,18.897247,1.7904892
0.733120186,19.827637,1.0910091
0.732953309,19.423079,1.587843
0.731866799,20.20037,2.0984344
0.73183564,18.77623,1.5487118
0.73166547,17.673664,1.4015121
0.730719507,20.755415,1.1702862
0.730023036,20.303974,1.0937805
0.729078369,18.93892,1.3987751
0.728646564,15.327333,0.8632202
0.727782299,20.332285,1.4318886
0.727731778,20.529041,1.8119736
0.727683567,18.368862,1.6869392
0.727560509,18.069641,1.3683777
0.727151525,19.786436,2.2818794
0.726554948,20.738184,1.118042
0.72613489,19.371796,2.2588844
0.725179604,19.35598,1.3478813
0.725037453,19.350664,1.7487831
0.724622648,15.98282,0.9135666
0.724203127,19.436749,1.8714542
0.724191896,19.59344,1.6277046
0.722653192,19.267656,2.4461288
0.722035004,19.603748,1.9413338
0.721525988,20.24649,1.9536247
0.720971182,19.566814,1.4896507
0.720866432,15.183143,1.0195255
0.720683158,19.669325,1.5732841
0.720218674,19.961018,1.9556046
0.720112177,20.324903,1.9074173
0.719961488,19.395878,1.5135441
0.719914941,19.420567,1.0886173
0.719864916,18.225033,1.6863785
0.719758891,20.113884,2.1222553
0.719593521,20.240149,1.8937168
0.719592038,19.026644,1.671505
0.719422658,20.172895,1.986124
0.719278078,19.901775,2.0007973
0.719020713,19.789309,1.9419155
0.718906396,18.567196,2.1180248
0.718468421,15.850651,1.2183046
0.718465878,16.553017,1.437252
0.718378062,18.934996,1.5840435
0.718143008,16.578203,1.3371773
0.716538042,18.902252,2.1133041
0.716497113,16.862734,1.3197289
0.716201728,18.019188,1.6759167
0.715351872,20.294363,1.1059761
0.715238391,19.146229,2.527773
0.715208442,19.346445,2.3253956
0.715116962,15.87163,1.0177193
0.715092571,18.114748,1.7301445
0.715064574,20.206747,1.7429028
0.715025332,20.025938,2.0480537
0.714972488,20.015837,1.7055206
0.714207569,17.278498,1.2136593
0.713753647,18.830267,1.3904285
0.71228784,19.00544,1.6165047
0.711740501,19.81442,2.278719
0.711374369,17.925325,1.4875088
0.711317286,20.015806,2.1141396
0.711312765,19.34266,1.685133
0.711072432,19.077122,1.8852844
0.710878407,14.9639015,0.796134
0.710762254,20.737532,1.8058643
0.710681607,17.515396,1.3120441
0.710640378,19.454863,2.0230656
0.710468365,20.722437,1.8422565
0.710430534,18.994102,1.585453
0.709930263,18.30347,0.8632221
0.709430841,20.41028,1.3494797
0.70938737,19.992252,1.9340973
0.709060673,14.751116,1.0480633
0.708794708,15.955576,1.0118465
0.708413618,16.725948,1.17099
0.707466708,15.826948,0.93461037
0.70645854,19.907907,1.5902138
0.706428186,19.78165,1.5595818
0.705470542,17.476215,1.6134644
0.705059441,16.445614,1.1137323
0.704384172,15.44071,0.9884634
0.702299363,16.530916,1.1121931
0.701823642,20.096289,1.7325802
0.701821629,20.483444,1.2510052
0.70171551,16.128014,1.2628822
0.701545229,19.423853,1.8896389
0.701444061,20.450926,2.0459347
0.700854014,19.987679,1.6015396
0.700774792,20.261631,1.8307552
0.700177555,20.030954,1.1101379
0.699752398,14.783776,0.8162546
0.69731737,19.572512,2.393818
0.697207919,18.105099,1.3313599
0.69688591,20.281498,1.6531086
0.696855273,15.295362,0.8529167
0.696553152,20.644365,1.6843243
0.69642933,18.575699,1.7351818
0.696159126,19.27879,1.3340302
0.696013155,19.158817,2.0487347
0.695932294,19.536098,1.3019295
0.695497752,18.44614,2.3486805
0.695473676,20.623583,1.6735954
0.69531299,19.88564,1.9786282
0.694404047,19.31676,1.4159565
0.694196992,20.575186,1.8607731
0.693575548,19.749828,1.7128887
0.692435117,19.698708,1.503233
0.69209584,20.657099,0.77924156
0.691736961,18.872355,1.5712395
0.690928062,20.591455,1.0232849
0.690875425,20.201523,1.670126
0.690506697,20.42468,1.6142712
0.690490307,20.753445,1.3126526
0.690223404,16.997473,1.4267178
0.689631179,15.958393,0.97984505
0.689156703,16.204103,1.3597555
0.689078877,19.004324,1.2877922
0.68893329,19.992027,1.7091484
0.688734036,20.663328,1.3186207
0.688643416,19.391956,1.6712399
0.688205154,19.998583,1.4517365
0.68814638,19.254131,0.9136219
0.687688508,18.2012,1.6490116
0.68709878,17.585083,1.2478333
0.68662907,20.716003,2.2841988
0.686495094,20.207317,1.9201355
0.686425753,17.182297,1.4053631
0.686207178,15.807024,0.9706421
0.686117053,19.832893,2.4016018
0.685833132,19.872263,1.4485168
0.685676442,17.678333,1.66012
0.685156186,19.463886,1.0976963
0.684927956,20.69191,2.4291344
0.68465085,17.070301,1.2303734
0.684395053,19.798002,1.2775612
0.684246497,19.738724,1.9777298
0.682660949,19.960663,0.7843056
0.682436839,19.312572,1.7465572
0.682394286,19.539831,2.1992092
0.680568688,15.340568,1.3966837
0.680150171,20.506918,0.6687679
0.67988388,19.061987,1.6507473
0.679309125,17.74988,1.577507
0.677773873,20.139492,1.563097
0.67758871,13.98641,0.6831541
0.676744864,17.819841,1.3563614
0.676712703,19.19078,1.926157
0.676207642,18.749092,1.9296417
0.675364543,19.427876,1.5125732
0.675339273,20.016554,1.6401844
0.675166666,17.764135,1.7860641
0.67378995,19.304502,1.7672405
0.673547046,18.986097,1.7705307
0.673484924,19.444418,1.825222
0.672250093,19.123722,1.4133968
0.67214921,20.63139,1.78858
0.671476269,17.212576,1.2097015
0.67133764,19.441349,1.5209332
0.670726862,20.178942,1.3210697
0.670577461,20.54802,0.79541016
0.66927281,19.105549,2.141716
0.668714737,17.868336,1.3868084
0.668673368,19.024235,1.932209
0.668626168,20.2973,1.8307743
0.66854783,15.609474,1.159298
0.668134401,18.015696,1.433897
0.667259082,19.686657,0.8446808
0.665945749,19.65626,2.0525284
0.665769817,17.560715,1.4021072
0.665729737,15.579865,1.0891314
0.66558931,19.666891,0.8898392
0.665483334,19.958788,1.3045979
0.665384982,18.888807,1.9535522
0.665355005,14.972685,1.2407217
0.66522113,14.120447,0.94858074
0.664723845,19.092628,1.2588902
0.664282817,20.49261,1.1984158
0.663303016,17.646883,1.6949997
0.662727457,20.452192,1.296135
0.662041027,19.426395,2.2069244
0.660672081,19.788326,2.4424648
0.660603278,14.675113,0.9246998
0.660584534,15.445719,0.93820095
0.660466711,17.753923,1.5103359
0.660232349,20.398935,1.2991734
0.660069404,17.478533,1.2999878
0.660064706,17.72865,1.2757778
0.659879318,18.728363,1.7025013
0.659657159,18.886696,1.4550457
0.659488925,16.979294,1.3759327
0.659471198,18.373905,1.6969185
0.659286503,19.49055,1.1703682
0.659149351,20.12935,1.2269421
0.658179464,19.277805,1.2739563
0.657905625,15.200807,1.0014677
0.657670396,17.331951,1.1637897
0.65703112,20.160122,1.7461567
0.656227069,20.495102,1.1569595
0.65491493,17.362663,1.0573521
0.65489667,20.823704,1.7873821
0.65419552,20.063606,1.8105335
0.653590451,18.281784,1.4367352
0.653072642,19.19431,1.1378384
0.652739461,20.188663,1.7322025
0.652615146,19.729658,1.2047539
0.652520912,20.159359,2.2414665
0.652458412,16.181353,1.0198994
0.65059744,18.313637,1.9502182
0.649984926,15.603727,1.2332182
0.649904907,19.826662,2.3155937
0.649786027,19.125156,2.354393
0.648368062,16.393173,1.0344648
0.648097767,20.090815,1.3399181
0.648038526,20.296654,1.6819878
0.648026471,17.948357,1.5969982
0.647895493,16.433485,1.2651806
0.647716668,19.997341,1.5167007
0.647456425,16.659628,1.2484207
0.646714916,19.054798,1.2385559
0.646626924,16.931982,1.294733
0.6462766,20.073088,1.4012833
0.645481845,20.30255,1.3988628
0.645466767,17.621918,1.5334206
0.64485378,20.775948,1.0860252
0.644578082,19.912968,2.0025806
0.644558043,19.466877,1.884121
0.644234752,14.802083,0.9508085
0.64414712,18.696177,1.024292
0.644132505,16.650898,1.0345783
0.644097384,18.865374,1.5142307
0.643599287,19.175793,1.2419167
0.643275915,19.725554,1.5407143
0.643049535,19.617308,1.2686424
0.642739272,19.260319,2.0070648
0.642083832,19.856396,1.4757786
0.642025237,16.995754,1.3928394
0.641894892,17.125475,1.2092991
0.641567427,19.362638,1.8743572
0.641279226,15.909103,1.0414944
0.64104903,19.122866,1.8142185
0.640866738,15.786028,0.9519987
0.640151771,17.894722,1.3287144
0.639954297,18.2038,1.4238358
0.639442232,17.3757,1.3993912
0.638941851,18.516335,1.4533978
0.638879137,15.967268,0.9096937
0.638762027,19.90312,1.130455
0.638278002,19.969116,1.8639793
0.638251384,11.660256,1.2832556
0.637838321,18.822659,1.7318039
0.637755513,16.761154,1.0439873
0.63751975,14.884744,0.75028324
0.636573323,19.193102,2.1043816
0.636391932,17.30134,1.3713207
0.635137034,17.79051,1.2352943
0.635082161,17.991407,1.7359772
0.634906224,18.340496,1.7829933
0.634821524,16.911926,1.2198067
0.634459993,18.37338,0.98103714
0.633915486,19.324305,1.3465633
0.633846083,19.691051,1.4958172
0.632302838,19.01147,1.5844688
0.632163888,19.891222,2.164837
0.631848323,19.717714,1.6324406
0.631269714,18.806816,1.9652958
0.630295679,16.619781,0.9775429
0.630190392,17.751373,1.2765636
0.630126557,19.959146,2.0056973
0.630025783,20.318333,1.7453423
0.629827705,19.877642,1.7424736
0.629827493,17.40881,1.249794
0.629509308,20.32988,1.1823807
0.629494177,20.176828,2.047329
0.629377761,15.956073,1.0217981
0.629375279,19.00823,1.1653652
0.628877684,18.598894,1.6255455
0.628671463,20.04752,1.6413574
0.628602718,18.566298,1.8728733
0.628479577,15.14062,0.96074295
0.628276615,18.251545,1.6847439
0.628100482,15.529812,0.898139
0.627615813,20.655352,1.0161648
0.627415627,20.648088,1.8114777
0.626832256,18.905283,1.8080235
0.626690018,19.725912,2.2944221
0.626436731,19.739061,1.626133
0.626011314,18.07702,1.6594467
0.62599175,20.361507,1.5279102
0.625385657,18.847038,1.9694061
0.625373225,18.581665,1.2396641
0.625328483,19.79363,1.4411125
0.624956597,18.261978,1.754343
0.624931716,19.573359,2.5602398
0.624606655,20.76412,1.1006298
0.624185021,20.080812,1.5322208
0.623907837,20.484459,1.2234936
0.62358617,17.175852,1.0858536
0.623048078,19.905941,0.849308
0.622862144,18.90377,1.1545296
0.622382339,19.442064,1.7667141
0.622274262,19.982244,1.4761868
0.621651516,19.356041,1.7319393
0.621018444,18.840265,1.366869
0.620866436,13.45194,0.56004715
0.620410876,20.086819,1.7343502
0.619545711,18.299807,1.5766926
0.619524318,20.4962,2.1562061
0.619517205,19.09713,1.7476463
0.61925217,20.168646,1.3143921
0.619239043,18.874659,1.638876
0.619175358,19.406462,1.2917557
0.618980746,20.583733,2.507038
0.618698636,17.734762,1.5346184
0.618652977,19.818684,2.2324657
0.617822161,20.246824,1.8112335
0.617272372,17.81251,1.4953346
0.616649858,19.028263,1.6896992
0.616327276,19.778488,1.6732063
0.615936734,11.25099,0.51077366
0.615458623,14.498232,1.2962799
0.6148916,18.954123,1.1311722
0.614413666,19.406189,1.5713997
0.613786298,20.709581,0.6413498
0.613436477,19.159319,1.4916878
0.613303921,16.306623,1.3868189
0.613211763,19.75092,2.2252579
0.612950802,20.279852,2.5860767
0.612295355,19.927,1.9725437
0.61213706,19.188492,1.6135063
0.611928635,19.822723,1.3242035
0.611819989,18.223255,1.6121178
0.611566426,18.424736,1.6937828
0.611241377,20.60902,2.0327682
0.61074009,18.998196,1.4243164
0.610707238,18.719046,2.0097504
0.610547687,19.305044,1.7214203
0.610546258,18.290506,1.5671902
0.610432731,19.492355,2.0291538
0.610194583,19.956743,1.374321
0.610081647,16.780935,1.0701351
0.609734188,19.472116,1.8053207
0.60966935,20.570808,1.2733974
0.609626088,16.402876,1.0401335
0.609168891,20.788353,1.5598965
0.609099602,19.942263,2.2105122
0.608744979,14.883085,1.0518188
0.60874345,20.497858,1.7537746
0.608044074,15.288332,1.1422768
0.607740949,19.136112,1.0421276
0.607380015,20.53653,1.716877
0.606538784,20.029915,2.1920223
0.606484008,18.506702,1.6126633
0.606073841,19.866564,1.2768269
0.605370762,16.90342,1.2174435
0.605314587,19.828943,2.0436668
0.60523717,18.627808,1.1384773
0.604805802,20.343933,1.646183
0.60390901,19.632511,1.4466877
0.603869599,20.30799,2.0259762
0.602845771,19.93445,1.9825459
0.602831535,16.97938,1.403265
0.602789575,17.39314,1.2829456
0.602596088,20.102743,0.73007965
0.60237608,19.102293,1.272707
0.602290814,18.034847,1.852335
0.602259902,19.574709,1.3663483
0.601597181,15.969898,1.0100164
0.601434099,15.640417,0.8972845
0.601407415,19.258331,2.6200523
0.600844577,15.279842,1.0214357
0.600426746,18.809422,1.7234039
0.600352642,20.247238,1.6867104
0.599533137,19.503347,1.2186832
0.599498698,16.743534,1.0937843
0.599381406,18.221352,1.4550209
0.599126233,18.230164,1.3578339
0.59873731,17.886478,1.3034363
0.598546369,18.985598,0.7369442
0.59836901,19.854488,1.0818062
0.598282768,17.125504,1.1499825
0.597683664,19.425459,1.9609051
0.597671865,19.858603,1.9510288
0.597206058,19.945793,1.586544
0.596965928,18.783413,1.3577499
0.596939459,20.419016,1.324255
0.596740997,17.191961,1.3073769
0.596705175,17.208021,1.3129406
0.59651513,17.76537,1.6748829
0.596494312,20.130554,1.6825943
0.596119069,18.312859,1.555254
0.596087796,18.410059,1.2081413
0.59582591,20.495663,2.0108051
0.595800499,17.124508,1.2280483
0.595650772,15.50697,0.92633724
0.595606019,17.340918,1.1694565
0.595524008,20.714046,1.8218136
0.595061193,16.486979,1.3464518
0.594157462,18.242073,1.5116386
0.592817883,18.208822,1.603487
0.592811977,20.1748,1.6599674
0.592762369,18.608208,1.6847019
0.592673844,19.85248,1.363205
0.592638101,19.93611,1.8288956
0.59256025,18.444206,1.9637642
0.59243374,16.987421,1.1614304
0.592262453,18.651007,1.526598
0.592030233,17.657526,1.5163422
0.591623644,18.82584,2.0069542
0.591523672,20.521845,1.8664494
0.590908565,20.414497,1.3981667
0.590787674,16.460577,1.0173731
0.590702884,17.300604,1.2429981
0.590588279,19.972006,1.7112827
0.590505991,18.242363,1.7829666
0.590059421,17.067095,1.3300972
0.589652398,20.336096,1.6981049
0.589553384,18.338678,1.4892254
0.589518696,17.10479,1.1000538
0.58880356,18.998512,1.7467728
0.588569084,19.053183,1.5177174
0.58854285,15.18821,1.0631742
0.588036662,19.327393,1.8834286
0.587887662,17.931854,1.3001022
0.58744861,19.730625,1.6264172
0.587437556,19.80278,1.2891979
0.587200952,20.243692,1.3046627
0.587013784,20.020819,1.6753025
0.586859546,19.64622,0.46342087
0.586672534,20.486359,1.2970371
0.586549467,18.549963,1.5793343
0.586376598,14.790312,1.2956047
0.586159169,18.119102,1.604187
0.585970956,17.399467,1.2580605
0.585750745,20.281918,1.6856117
0.585540819,20.143587,1.5245209
0.584757677,19.254974,1.2058964
0.584600903,19.435062,1.7659569
0.584552944,15.010705,1.0404968
0.584165612,20.134815,1.9620457
0.584069566,19.414572,1.768116
0.583588225,18.786566,1.202076
0.58332122,19.245716,1.2657337
0.583043665,20.80011,1.7500896
0.582988797,19.228573,2.7431545
0.58267826,14.535202,0.85090923
0.582595125,20.740911,1.8724804
0.582032151,20.850302,1.6739807
0.582015744,17.917795,1.6333084
0.581586329,19.360325,0.95874214
0.581542767,20.052378,2.1335926
0.581527309,17.685137,1.219183
0.581488947,19.914207,1.8328552
0.581013371,18.36323,1.8474922
0.58085084,18.952826,1.5958824
0.580602385,20.480433,2.064722
0.580540067,19.340849,1.9502506
0.579669672,19.58427,1.9526787
0.579607033,19.892324,1.9924068
0.579550459,17.696169,1.4384918
0.579176402,15.739138,1.1957588
0.578788007,19.059324,1.4744186
0.578787079,12.118913,1.3976927
0.578685962,20.53162,1.6224194
0.578645762,20.196304,1.5576591
0.578222531,17.742601,1.4763203
0.578164547,17.357801,1.1031609
0.578076568,16.837582,1.3578873
0.577884067,19.254433,1.3824463
0.577664872,20.736067,1.3768024
0.577647568,18.088467,1.728262
0.577521697,18.801512,1.7277184
0.577176056,18.148706,1.2802715
0.577088339,19.426878,1.2109585
0.577026874,20.457584,2.1255722
0.576965542,19.662758,1.3248425
0.576031392,19.657942,1.7152767
0.57583107,15.481772,0.87742424
0.575257017,20.24301,1.1599007
0.57480703,20.313833,1.1737251
0.574535046,19.407204,1.2387505
0.574509244,16.494404,0.99858665
0.57429749,19.275545,1.839634
0.57396996,19.312685,1.696661
0.573540054,19.715515,1.9218464
0.573295359,18.219904,1.508482
0.573160031,17.021578,1.1221695
0.572969046,20.54496,1.3349953
0.572770254,19.56376,1.2148857
0.572741121,20.332623,1.5580997
0.571918787,18.190868,1.0014153
0.571660498,19.970047,1.86026
0.571606677,15.4691515,0.9418316
0.571539596,18.872559,1.635706
0.571466874,14.765996,0.84137154
0.571321806,12.690655,1.4539461
0.571061312,20.823368,1.1305676
0.571046792,19.809494,1.8957901
0.571043759,17.712898,1.5571423
0.570944706,20.25982,1.391285
0.570494132,18.901619,2.6316757
0.570466937,14.886219,1.0339146
0.569697388,19.769651,1.9940777
0.569658144,20.39476,1.7037964
0.569487794,16.419308,0.9724207
0.568869094,20.900696,1.1388245
0.568776838,15.817793,0.97058487
0.568478389,19.152466,1.5947876
0.568304467,18.883884,1.8143501
0.568182662,20.271055,1.6042614
0.5680879,17.234388,1.0456886
0.567967841,16.247894,0.9321203
0.567589871,20.134026,2.23629
0.567029967,12.618332,1.2477694
0.566999909,20.38567,1.4172516
0.566815559,17.692894,1.4030342
0.566720862,19.434172,1.8847218
0.566604397,19.78178,1.5172653
0.566088113,15.490069,0.8815985
0.566033355,19.325798,1.5966167
0.565980021,19.934582,1.3700619
0.565350203,17.066286,1.1092052
0.564914812,20.4525,1.3151646
0.564631446,15.899295,0.89974976
0.564077101,19.767067,1.0752506
0.563645058,20.222881,1.4224415
0.563601044,20.419146,1.7322903
0.563250556,15.181231,1.012145
0.563126011,18.795958,2.0688114
0.562135538,20.716236,1.2761478
0.562087577,15.901527,0.8053417
0.561706692,19.52661,2.179924
0.561576773,17.365776,1.159172
0.560578397,16.244678,0.9849558
0.56029303,19.98946,1.7408619
0.560198087,19.975481,2.7784863
0.560184247,20.002518,0.8809738
0.560157465,20.681694,1.7943287
0.559803667,17.562826,1.4486885
0.559208674,19.714272,1.5716248
0.559170717,19.001953,1.4452362
0.558807613,19.668041,1.8728905
0.558734735,18.543425,0.76490974
0.558551355,19.61131,1.9196205
0.558175309,16.149845,0.9465523
0.558136488,16.158123,0.9785433
0.558082155,15.149253,1.0425606
0.558062383,19.210175,1.6156693
0.55803989,20.403446,1.8813763
