designation,source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,grp,distance,mag,DEdeg,solution_id,ra_error,dec_error,parallax_over_error,bp_rp,2MASS_RAJ2000,2MASS_DEJ2000,2MASS_2MASS,2MASS_Jmag,2MASS_e_Jmag,2MASS_Hmag,2MASS_e_Hmag,2MASS_Kmag,2MASS_e_Kmag,2MASS_Qflg,2MASS_Rflg,2MASS_Bflg,2MASS_Cflg,2MASS_Xflg,2MASS_Aflg
Gaia DR3 846592140566008192,8.47e+17,179.1949502,59.65094781,4.54962576,0.049517702,0.985774,3502.08262,,,16.82655144,,,,17.769135,,,,15.867456,0.9590954399999988,219.79829831102415,10.116429811141188,59.65138,1.64e+18,0.03735416,0.038482014,91.87877,1.9016781,179.195287,59.651382,11564686+5939049,14.685999870300293,0.03400000184774399,14.152999877929688,0.04600000008940697,13.95300006866455,0.046,AAA,222,111,000,0.0,0.0
Gaia DR3 2110625411195718272,2.11e+18,279.8238981,41.40832483,4.682599752,0.051222168,1.0561334,2648.673867,,,17.12979507,,,,18.126984,,,,16.15252,0.977275070000001,213.5565824460839,10.482230258946167,41.408379,1.64e+18,0.045027565,0.047791287,91.41745,1.9744644,279.824227,41.408386,18391781+4124301,14.907999992370605,0.032999999821186066,14.416000366210938,0.041999999433755875,14.163999557495117,0.065,AAA,222,111,000,0.0,0.0
Gaia DR3 1159200854168604800,1.16e+18,221.9728222,5.434949741,5.659369834,0.06264808,0.9670453,4969.313417,,,16.44662666,,,,17.550232,,,,15.408112,1.0385146600000006,176.69811822374004,10.21046703780284,5.435021,1.64e+18,0.051057931,0.046593882,90.335884,2.1421204,221.973033,5.435149,14475352+0526065,14.045000076293945,0.029999999329447746,13.545999526977539,0.029999999329447746,13.333999633789062,0.043,AAA,222,111,000,0.0,0.0
Gaia DR3 774801654837993344,7.75e+17,164.1756072,37.00119186,6.605298592,0.07368547,1.069195,3177.278428,,,16.93222809,,,,18.185747,,,,15.834269,1.097959089999998,151.39361015581474,11.031690363209869,37.001042,1.64e+18,0.053983215,0.05983882,89.64181,2.3514786,164.175796,37.000984,10564219+3700035,14.38700008392334,0.032999999821186066,13.788000106811523,0.03999999910593033,13.692000389099121,0.034,AAA,222,111,000,0.0,0.0
Gaia DR3 774801654837993344,7.75e+17,164.1756072,37.00119186,6.605298592,0.07368547,1.069195,3177.278428,,,16.93222809,,,,18.185747,,,,15.834269,1.097959089999998,151.39361015581474,11.031690363209869,37.001042,1.64e+18,0.053983215,0.05983882,89.64181,2.3514786,164.175796,37.000984,10564219+3700035,14.38700008392334,0.032999999821186066,13.788000106811523,0.03999999910593033,13.692000389099121,0.034,AAA,222,111,000,0.0,0.0
Gaia DR3 1288352513628930176,1.29e+18,224.5488709,31.25230377,5.134252827,0.057741396,0.9860089,3442.316745,,,16.84523964,,,,17.866926,,,,15.844382,1.0008576399999995,194.77030713041663,10.397625894543744,31.252375,1.64e+18,0.024943618,0.03667365,88.91806,2.022544,,,,,,,,,,,,,,,
Gaia DR3 832743718598935040,8.33e+17,165.2714969,48.93297748,6.434303652,0.07245589,1.0338707,3543.080594,,,16.81391335,,,,17.899118,,,,15.785429,1.0284843499999994,155.41697347298276,10.85642111283925,48.93336,1.64e+18,0.038234897,0.059936192,88.80305,2.1136894,165.272157,48.934082,11010531+4856026,14.465999603271484,0.026000000536441803,14.001999855041504,0.04100000113248825,13.746999740600586,0.043,AAA,222,111,000,0.0,0.0
Gaia DR3 625023539497778816,6.25e+17,153.9805304,19.10202217,5.86681444,0.06678509,1.0574131,4608.980579,,,16.52835464,,,,17.827112,,,,15.411049,1.1173056399999997,170.4502520451286,10.370366401212484,19.101987,1.64e+18,0.049577318,0.042417925,87.84617,2.4160633,153.980698,19.101849,10155536+1906066,13.975000381469727,0.02500000037252903,13.37600040435791,0.026000000536441803,13.142999649047852,0.024,AAA,222,111,000,0.0,0.0
Gaia DR3 4578284199508457344,4.58e+18,271.4702028,23.32297477,7.183935618,0.08192695,0.9909708,1527.749223,,,17.72723579,,,,19.04648,,,,16.603788,1.1234477900000002,139.19946574888695,12.00904794777799,23.323303,1.64e+18,0.046062123,0.064792551,87.68709,2.4426918,271.470921,23.323496,18055302+2319245,15.12399959564209,0.03799999877810478,14.58899974822998,0.04899999871850014,14.38700008392334,0.064,AAA,222,111,000,0.0,0.0
Gaia DR3 1487823817191804160,1.49e+18,217.7927135,39.61721075,4.782276526,0.054851044,0.9574619,2596.574311,,,17.15136528,,,,18.164146,,,,16.178421,0.97294428,209.10543222736257,10.549538703770947,39.617598,1.64e+18,0.037033077,0.043516591,87.18661,1.9857254,217.792609,39.617733,14311022+3937038,14.963000297546387,0.039000000804662704,14.258999824523926,0.04500000178813934,13.980999946594238,0.058,AAA,222,111,000,0.0,0.0
Gaia DR3 668445830661119232,6.68e+17,118.727626,18.27581222,5.273499296,0.060617734,1.0370268,4179.651764,,,16.63451576,,,,17.664219,,,,15.618355,1.01616076,189.62740750880724,10.24501022184603,18.276161,1.64e+18,0.052242503,0.035315685,86.99598,2.045864,118.727736,18.276876,07545465+1816367,14.277999877929688,0.029999999329447746,13.739999771118164,0.03500000014901161,13.595000267028809,0.035,AAA,222,111,000,0.0,0.0
Gaia DR3 1458904118761088000,1.46e+18,207.235041,33.79733578,5.240508853,0.06091538,1.0063698,3445.728004,,,16.84416389,,,,17.949018,,,,15.806033,1.0381308900000017,190.82116413705447,10.441031184957277,33.797174,1.64e+18,0.038293,0.037448056,86.02932,2.1429853,207.235826,33.796925,13485659+3347489,14.444000244140625,0.03400000184774399,13.916000366210938,0.04399999976158142,13.692999839782715,0.048,AAA,222,111,sss,0.0,0.0
Gaia DR3 739607936900487680,7.4e+17,153.1976766,27.79093056,6.132685961,0.072349496,1.0900193,3481.728383,,,16.83288002,,,,18.015512,,,,15.7755375,1.0573425200000006,163.06068929003814,10.771133650793804,27.791299,1.64e+18,0.059525117,0.047238991,84.76474,2.239975,153.197767,27.791544,10124746+2747295,14.399999618530273,0.028999999165534973,13.840999603271484,0.03799999877810478,13.631999969482422,0.043,AAA,222,111,000,0.0,0.0
Gaia DR3 1628883565533549440,1.63e+18,248.7120944,63.85428818,5.298158665,0.06250976,1.0198,2728.358369,,,17.09761238,,,,18.097183,,,,16.112278,0.9853343800000012,188.7448193286601,10.718237180291313,63.854385,1.64e+18,0.06284333,0.058813181,84.75731,1.9849052,248.714345,63.854515,16345144+6351162,14.930000305175781,0.03999999910593033,14.397000312805176,0.05000000074505806,14.036999702453613,0.063,AAA,222,111,000,0.0,0.0
Gaia DR3 1277737450413945600,1.28e+18,231.4450322,33.26433595,4.420386047,0.05241616,0.9794552,3283.737976,,,16.89644623,,,,17.809305,,,,15.958412,0.9380342299999996,226.22458522116497,10.123747226927104,33.264487,1.64e+18,0.03043949,0.041613359,84.332504,1.850893,231.44538,33.264748,15254689+3315530,14.769000053405762,0.041999999433755875,14.222999572753906,0.04100000113248825,14.118000030517578,0.056,AAA,222,111,000,0.0,0.0
Gaia DR3 1467892695037358848,1.47e+18,196.2431079,33.59387387,5.756806041,0.068895474,0.99802125,2876.992172,,,17.04001999,,,,18.13679,,,,16.014381,1.025638990000001,173.70743305888635,10.840927976999108,33.594124,1.64e+18,0.054930255,0.033220079,83.558556,2.122408,196.24395,33.594482,13045854+3335401,14.708999633789062,0.03500000014901161,14.17300033569336,0.03799999877810478,13.961000442504883,0.053,AAA,222,111,000,0.0,0.0
Gaia DR3 1021610339890702464,1.02e+18,143.4127908,54.9105683,4.894966686,0.058867157,1.037276,3981.749098,,,16.68718147,,,,17.838308,,,,15.6047945,1.0823869699999982,204.2914822811932,10.13593017221202,54.910629,1.64e+18,0.041874692,0.039493144,83.15276,2.2335138,143.413361,54.911407,09333920+5454410,14.248000144958496,0.08100000023841858,13.708000183105469,0.04699999839067459,13.001999855041504,--,AAU,226,220,cc0,0.0,0.0
Gaia DR3 1266818234796781056,1.27e+18,221.7466362,24.44549277,4.369254168,0.052962244,0.9667217,4691.789246,,,16.50901985,,,,17.433216,,,,15.5546055,0.9544143500000022,228.87201374639736,9.711056395989129,24.445377,1.64e+18,0.031010436,0.040398825,82.49753,1.8786106,,,,,,,,,,,,,,,
Gaia DR3 1518193668380204800,1.52e+18,188.4858113,34.94551285,5.01589439,0.061124332,0.987233,3394.510794,,,16.86042404,,,,17.772625,,,,15.919483,0.940941040000002,199.36623904874523,10.362165959094275,34.946035,1.64e+18,0.042250279,0.040513903,82.060524,1.8531418,188.486108,34.946835,12335666+3456486,14.807000160217285,0.032999999821186066,14.251999855041504,0.0430000014603138,14.052000045776367,0.055,AAA,222,111,000,0.0,0.0
Gaia DR3 141659909892671488,1.42e+17,41.16659849,37.08944059,5.755011081,0.070348464,0.8931523,3935.395363,,,16.69989586,,,,18.026188,,,,15.577283,1.122612860000002,173.7616115634374,10.50012668089988,37.089598,1.64e+18,0.062698677,0.056700192,81.8072,2.448905,41.166543,37.089592,02443997+3705225,14.149999618530273,0.032999999821186066,13.5,0.04100000113248825,13.274999618530273,0.041,AAA,222,111,000,0.0,0.0
Gaia DR3 1445101846217515776,1.45e+18,205.4869317,24.86639632,4.044952307,0.049540166,0.9506135,5069.342786,,,16.42498779,,,,17.379198,,,,15.455988,0.9689997899999998,247.22170352155896,9.45955481661558,24.866609,1.64e+18,0.032277137,0.029581403,81.649956,1.9232101,205.487394,24.866835,13415697+2452006,14.255000114440918,0.028999999165534973,13.692999839782715,0.035999998450279236,13.449000358581543,0.039,AAA,222,111,000,0.0,0.0
Gaia DR3 4492616300782825216,4.49e+18,265.2332399,11.27116207,8.102819521,0.10028626,2.348476,8416.948333,,,15.87448025,,,,16.92766,,,,14.799877,1.0746032499999991,123.41383112487073,10.417661078555865,11.271523,1.64e+18,0.076034628,0.076940283,80.796906,2.1277828,265.233347,11.272113,17405600+1116196,13.444999694824219,0.023000000044703484,12.892000198364258,0.03099999949336052,12.666000366210938,0.026,AAA,222,111,000,0.0,0.0
Gaia DR3 1082397630507107712,1.08e+18,115.2798261,57.81052148,4.913740028,0.06160644,1.4520316,9387.260783,,,15.75601959,,,,16.662008,,,,14.806227,0.9497925899999996,203.5109701167935,9.21308046733435,57.810833,1.64e+18,0.042105138,0.038360734,79.76016,1.8557816,115.27872,57.811394,07410689+5748410,13.585000038146973,0.02800000086426735,13.133000373840332,0.03500000014901161,12.876999855041504,0.031,AAA,222,111,000,0.0,0.0
Gaia DR3 1441517472670636672,1.44e+18,201.5682175,20.71085557,5.105295412,0.06441022,1.0122615,3248.784007,,,16.90806389,,,,17.932068,,,,15.908456,0.9996078900000018,195.87505115756852,10.448168275483471,20.7111,1.64e+18,0.049463682,0.037639994,79.2622,2.023612,201.568725,20.711466,13261649+2042412,14.63599967956543,0.03700000047683716,14.13599967956543,0.039000000804662704,13.873000144958496,0.044,AAA,222,111,000,0.0,0.0
Gaia DR3 703372470352102016,7.03e+17,131.5047556,27.38341523,6.862342552,0.08672967,1.0084426,2814.694705,,,17.06378937,,,,18.183739,,,,16.0047,1.0590893699999988,145.7228333360529,11.246151336101658,27.383889,1.64e+18,0.067545421,0.03777919,79.12336,2.179039,,,,,,,,,,,,,,,
Gaia DR3 2570071944179887872,2.57e+18,33.48790056,9.744176043,6.245960374,0.079146676,0.9706647,3987.785441,,,16.68553734,,,,17.76149,,,,15.663691,1.0218463399999995,160.10348130972628,10.663533463127855,9.744216,1.64e+18,0.06225659,0.055821598,78.916275,2.0977993,,,,,,,,,,,,,,,
Gaia DR3 1085444377227655936,1.09e+18,113.5083909,58.03445433,4.089663443,0.052184448,0.9952709,4709.483635,,,16.50493431,,,,17.414785,,,,15.573004,0.9319303100000004,244.51889842222403,9.563372157051298,58.034714,1.64e+18,0.032329604,0.030026834,78.36939,1.8417816,113.50698,58.035183,07340167+5802066,14.420000076293945,0.035999998450279236,14.0,0.04600000008940697,13.704000473022461,0.047,AAA,222,111,000,0.0,0.0
Gaia DR3 309428689752965632,3.09e+17,20.18989406,30.12102419,7.197499188,0.09185543,1.0435828,2660.803289,,,17.12483406,,,,18.53798,,,,15.948967,1.1758670600000016,138.93714662271108,11.41074218277169,30.121093,1.64e+18,0.073457986,0.060815629,78.35682,2.5890121,20.189976,30.121248,01204559+3007164,14.378000259399414,0.039000000804662704,13.82699966430664,0.04100000113248825,13.559000015258789,0.046,AAA,222,111,000,0.0,0.0
Gaia DR3 141099060179186944,1.41e+17,39.92625049,35.60889547,6.359818743,0.0811731,0.9900033,2916.425313,,,17.02523994,,,,18.588345,,,,15.820938,1.2043019399999988,157.2371855881365,11.042463631420798,35.609015,1.64e+18,0.073364206,0.069291793,78.34885,2.7674065,39.926329,35.609028,02394231+3536325,14.168000221252441,0.026000000536441803,13.644000053405762,0.029999999329447746,13.321999549865723,0.029,AAA,222,111,000,0.0,0.0
Gaia DR3 792505376889555968,7.93e+17,178.9332378,53.21008067,4.39558851,0.056418635,1.0251223,3283.264684,,,16.89660263,,,,17.83668,,,,15.948026,0.9485766299999998,227.50082218228383,10.111687777373165,53.210506,1.64e+18,0.031946007,0.039930638,77.910225,1.8886538,178.933559,53.211288,11554405+5312406,14.687999725341797,0.02199999988079071,14.23799991607666,0.032999999821186066,14.036999702453613,0.044,AAA,222,111,000,0.0,0.0
Gaia DR3 1469667341164358400,1.47e+18,200.289728,32.89395909,5.182878611,0.0668136,1.0599909,3480.635975,,,16.83321953,,,,17.749426,,,,15.892415,0.9408045300000012,192.94297147489183,10.406074716402728,32.894413,1.64e+18,0.045632116,0.039702766,77.572205,1.8570108,,,,,,,,,,,,,,,
Gaia DR3 2784913423870897920,2.78e+18,16.86765415,16.96961869,5.854112016,0.07553673,1.3723553,5497.893297,,,16.33687592,,,,17.379528,,,,15.27937,1.0575059200000003,170.82010000267817,10.174181061108316,16.969535,1.64e+18,0.063773066,0.058923546,77.500206,2.1001577,16.867121,16.969288,01072810+1658094,13.967000007629395,0.02800000086426735,13.472999572753906,0.02800000086426735,13.329000473022461,0.043,AAA,222,111,000,0.0,0.0
Gaia DR3 2784323329724057984,2.78e+18,18.20773428,17.81585918,5.117675255,0.06646909,1.0019258,4208.068492,,,16.62715912,,,,17.612995,,,,15.6427765,0.9843826200000017,195.4012222684497,10.172522740108162,17.815977,1.64e+18,0.053914443,0.047664493,76.99331,1.9702187,18.206951,17.816143,01124966+1748581,14.418000221252441,0.029999999329447746,13.923999786376953,0.04100000113248825,13.670000076293945,0.051,AAA,222,111,000,0.0,0.0
Gaia DR3 1783551419536122368,1.78e+18,320.5657531,15.38293931,4.266663775,0.055752322,1.0573932,4527.405355,,,16.54774284,,,,17.503338,,,,15.588427,0.959315840000002,234.3751588441018,9.698184942959037,15.383074,1.64e+18,0.046049327,0.046820302,76.5289,1.9149113,320.56558,15.383581,21221573+1523008,14.378000259399414,0.03099999949336052,13.82699966430664,0.03700000047683716,13.670999526977539,0.047,AAA,222,111,000,0.0,0.0
Gaia DR3 1512931062133036672,1.51e+18,210.0817603,52.22374773,3.566725422,0.04679929,1.0527786,3842.862262,,,16.72572899,,,,17.60207,,,,15.813151,0.9125779900000008,280.3692131252597,9.487077376192511,52.223813,1.64e+18,0.033948589,0.036110505,76.213234,1.7889185,210.082364,52.223881,14001976+5213259,14.663000106811523,0.028999999165534973,14.12399959564209,0.03400000184774399,13.895000457763672,0.047,AAA,222,111,000,0.0,0.0
Gaia DR3 2738321790443287296,2.74e+18,359.9918895,0.969620997,5.315255405,0.06989381,0.96023506,6321.625943,,,16.1852951,,,,17.141176,,,,15.219347,0.9659481000000004,188.13771376993688,9.8129157889035,0.9699681,1.64e+18,0.062840067,0.04044934,76.04759,1.9218292,359.991649,0.970007,23595799+0058120,14.008999824523926,0.029999999329447746,13.496000289916992,0.028999999165534973,13.265999794006348,0.029,AAA,222,111,000,0.0,0.0
Gaia DR3 3885782226952597248,3.89e+18,158.0901187,14.14314642,6.622515566,0.087213956,1.1137127,3209.435219,,,16.92129517,,,,18.30999,,,,15.762927,1.158368170000001,151.00002257963737,11.026410108825171,14.143201,1.64e+18,0.078560926,0.072102837,75.93413,2.5470629,158.090314,14.143234,10322167+1408356,14.20199966430664,0.02199999988079071,13.59000015258789,0.02800000086426735,13.288999557495117,0.027,AAA,222,111,000,0.0,0.0
Gaia DR3 2484680950589025152,2.48e+18,22.80125618,-2.273000262,5.293751933,0.069813326,0.9721355,3554.438162,,,16.81044006,,,,17.923069,,,,15.7594795,1.0509605600000018,188.90193810673972,10.429257991281665,-2.27288,1.64e+18,0.051071815,0.038183954,75.82725,2.1635895,22.801006,-2.272659,01311224-0216215,14.487000465393066,0.032999999821186066,13.883999824523926,0.03700000047683716,13.730999946594238,0.048,AAA,222,111,000,0.0,0.0
Gaia DR3 4007984526244332800,4.01e+18,179.7107622,28.71852705,5.618890354,0.0741414,0.9992984,3595.227567,,,16.79805183,,,,17.892849,,,,15.756748,1.0413038299999986,177.97108272243034,10.54630461717198,28.7188,1.64e+18,0.057677232,0.047205668,75.78614,2.1361008,179.710615,28.7188,11585054+2843076,14.390000343322754,0.02800000086426735,13.928999900817871,0.03099999949336052,13.675999641418457,0.04,AAA,222,111,000,0.0,0.0
Gaia DR3 1386555703896855552,1.39e+18,243.2401137,45.2683437,5.436737245,0.07189615,1.1196139,2364.566904,,,17.25298691,,,,18.650764,,,,16.106785,1.146201910000002,183.93384762518536,10.929678631285856,45.268425,1.64e+18,0.061564118,0.066036038,75.61931,2.5439796,243.240301,45.268475,16125767+4516065,14.590999603271484,0.032999999821186066,14.005999565124512,0.04100000113248825,13.689000129699707,0.047,AAA,222,111,000,0.0,0.0
Gaia DR3 4420631137069540480,4.42e+18,230.2300914,1.335288175,8.274728386,0.10954964,0.9249595,1560.135264,,,17.70446205,,,,19.240768,,,,16.526115,1.1783470499999993,120.84988815970064,12.29323078586574,1.3351678,1.64e+18,0.08758191,0.086306624,75.53405,2.714653,230.230259,1.335198,15205526+0120067,14.927000045776367,0.039000000804662704,14.366000175476074,0.04500000178813934,14.192000389099121,0.071,AAA,222,111,000,0.0,0.0
Gaia DR3 1348676909845296768,1.35e+18,262.2243603,43.86481081,5.490285418,0.072754316,0.9704267,1752.362444,,,17.5783062,,,,18.588827,,,,16.574923,1.0033832000000018,182.1398932597351,11.276280811358298,43.865028,1.64e+18,0.06219672,0.072717488,75.46336,2.0139046,262.225443,43.865273,17285410+4351549,15.253000259399414,0.0560000017285347,14.753999710083008,0.07199999690055847,14.62600040435791,0.123,AAB,222,111,000,0.0,0.0
Gaia DR3 1317534651737846400,1.32e+18,244.9905101,28.62660322,3.783872755,0.05039193,1.0129242,3780.443828,,,16.74350929,,,,17.724852,,,,15.759992,0.9835172899999982,264.27950006474254,9.633191907070394,28.626753,1.64e+18,0.031360392,0.041169599,75.08886,1.96486,244.990688,28.626966,16195776+2837370,14.522000312805176,0.03099999949336052,14.043999671936035,0.039000000804662704,13.729999542236328,0.042,AAA,222,111,000,0.0,0.0
Gaia DR3 577067652657971968,5.77e+17,136.7665459,1.782774552,4.80394524,0.064000726,1.0907704,5130.071557,,,16.41205788,,,,17.411703,,,,15.422228,0.9898298799999984,208.1622395845628,9.820048121259074,1.782938,1.64e+18,0.057764232,0.051553607,75.0608,1.9894753,136.767237,1.783212,09070413+0146595,14.159000396728516,0.03400000184774399,13.645000457763672,0.027000000700354576,13.479000091552734,0.039,AAA,222,111,000,0.0,0.0
Gaia DR3 35662938820538496,3.57e+16,45.90005538,18.19716815,7.848199568,0.10461122,0.95186883,2608.203559,,,17.14651299,,,,18.42533,,,,16.03371,1.1128029900000025,127.41775885482936,11.620363179863537,18.197299,1.64e+18,0.084220372,0.078642562,75.022545,2.3916187,45.898895,18.197668,03033573+1811516,14.5649995803833,0.03400000184774399,14.092000007629395,0.04500000178813934,13.76200008392334,0.047,AAA,222,111,000,0.0,0.0
Gaia DR3 140254665312014336,1.4e+17,43.45663403,34.86842554,8.621857371,0.11529439,1.1684222,2303.089667,,,17.28158951,,,,19.210642,,,,15.983659,1.2979305100000005,115.98428934391148,11.959593680819449,34.868713,1.64e+18,0.095811456,0.081131525,74.781235,3.226983,43.456578,34.868736,02534957+3452074,14.107999801635742,0.024000000208616257,13.53499984741211,0.027000000700354576,13.255999565124512,0.03,AAA,222,111,000,0.0,0.0
Gaia DR3 750758672728443520,7.51e+17,161.4168644,35.84564716,6.131669244,0.08221919,0.93904936,3059.658894,,,16.97318459,,,,18.21789,,,,15.881068,1.092116589999998,163.08772704570234,10.911078189975722,35.845749,1.64e+18,0.05276354,0.063506909,74.5771,2.3368216,161.417649,35.845879,10454023+3550451,14.494999885559082,0.03200000151991844,13.946000099182129,0.04500000178813934,13.8149995803833,0.044,AAA,222,111,000,0.0,0.0
Gaia DR3 773493686973279104,7.73e+17,174.2561375,43.47975814,6.348182081,0.08522229,1.0415249,2955.934454,,,17.01062965,,,,17.997622,,,,16.025011,0.9856186499999992,157.5254123527715,11.023876524314094,43.480002,1.64e+18,0.049367171,0.059696969,74.48969,1.9726105,174.256632,43.480366,11370159+4328493,14.696999549865723,0.039000000804662704,14.258999824523926,0.041999999433755875,14.043999671936035,0.051,AAA,222,111,000,0.0,0.0
Gaia DR3 1513650486334417920,1.51e+18,191.0239583,31.63556021,5.368059289,0.072201885,1.0850862,2514.591652,,,17.18619728,,,,18.30294,,,,16.163359,1.0228382799999984,186.28706319417108,10.83528379935846,31.635642,1.64e+18,0.062614381,0.046856489,74.34791,2.1395817,191.024866,31.635798,12440596+3138088,14.883000373840332,0.035999998450279236,14.29800033569336,0.04100000113248825,14.227999687194824,0.058,AAA,222,111,000,0.0,0.0
Gaia DR3 682886197904114176,6.83e+17,125.1125203,26.36586455,5.64372682,0.07616799,0.9403598,3389.736796,,,16.86195183,,,,17.969082,,,,15.83121,1.0307418299999984,177.18788167709363,10.619781749601955,26.36614,1.64e+18,0.061832111,0.045865454,74.09578,2.1378717,125.112465,26.366623,08202699+2621598,14.512999534606934,0.03500000014901161,13.949000358581543,0.04600000008940697,13.699999809265137,0.038,AAA,222,111,000,0.0,0.0
Gaia DR3 3380060341930417920,3.38e+18,104.1920068,22.86760863,4.07420171,0.05504542,1.0593959,5363.422496,,,16.3637619,,,,17.280817,,,,15.410671,0.9530908999999994,245.44685589462387,9.413974533594873,22.867841,1.64e+18,0.045820788,0.043243922,74.015274,1.8701458,104.192127,22.868418,06564611+2252063,14.230999946594238,0.02800000086426735,13.656999588012695,0.028999999165534973,13.439000129699707,0.032,AAA,222,111,000,0.0,0.0
Gaia DR3 3380060341930417920,3.38e+18,104.1920068,22.86760863,4.07420171,0.05504542,1.0593959,5363.422496,,,16.3637619,,,,17.280817,,,,15.410671,0.9530908999999994,245.44685589462387,9.413974533594873,22.867841,1.64e+18,0.045820788,0.043243922,74.015274,1.8701458,104.192127,22.868418,06564611+2252063,14.230999946594238,0.02800000086426735,13.656999588012695,0.028999999165534973,13.439000129699707,0.032,AAA,222,111,000,0.0,0.0
Gaia DR3 3370338494478482816,3.37e+18,93.82136934,17.63360945,6.204036813,0.08387404,1.1231778,4629.811496,,,16.52345848,,,,17.483686,,,,15.551194,0.972264479999998,161.18537496498894,10.486830310649268,17.63368,1.64e+18,0.066382781,0.06634327,73.9685,1.9324923,93.821505,17.633902,06151716+1738020,14.355999946594238,0.029999999329447746,13.831999778747559,0.03099999949336052,13.640999794006348,0.045,AAA,222,111,000,0.0,0.0
Gaia DR3 1033358209317148416,1.03e+18,122.6748627,56.01677191,7.016379999,0.09487336,1.0240432,2083.161098,,,17.39056015,,,,19.084866,,,,16.138466,1.2520941499999978,142.52363756559987,11.621125659400946,56.016947,1.64e+18,0.072369657,0.065195568,73.955215,2.9463997,122.675235,56.01696,08104205+5601010,14.437999725341797,0.028999999165534973,13.826000213623047,0.029999999329447746,13.526000022888184,0.04,AAA,222,111,000,0.0,0.0
Gaia DR3 140726218361200640,1.41e+17,43.30879252,36.8409875,6.643396628,0.09104302,0.95672905,2640.738673,,,17.13305283,,,,18.776524,,,,15.923204,1.2098488300000003,150.52540981601018,11.245003738609734,36.841118,1.64e+18,0.081774831,0.070139296,72.969864,2.8533192,43.308487,36.841133,02531403+3650280,14.218999862670898,0.027000000700354576,13.678000450134277,0.03200000151991844,13.37600040435791,0.03,AAA,222,111,000,0.0,0.0
Gaia DR3 1376352644012846720,1.38e+18,236.0232777,37.85240313,4.504404028,0.06234145,0.9883432,2330.907783,,,17.26855469,,,,18.257074,,,,16.304243,0.9643116899999988,222.00495199450611,10.536741380812062,37.852579,1.64e+18,0.043372463,0.054354813,72.25375,1.9528313,236.023792,37.852699,15440571+3751097,15.0649995803833,0.039000000804662704,14.456000328063965,0.04699999839067459,14.300999641418457,0.06,AAA,222,111,000,0.0,0.0
Gaia DR3 821021485834811648,8.21e+17,146.0829631,45.1918705,4.233378265,0.059361488,1.04328,3514.739537,,,16.82263374,,,,17.89176,,,,15.808827,1.0138067399999997,236.21796527554105,9.956069118588568,45.192288,1.64e+18,0.040788356,0.033931687,71.31523,2.0829325,146.082045,45.192909,09441969+4511344,14.53499984741211,0.03200000151991844,13.977999687194824,0.032999999821186066,13.793000221252441,0.033,AAA,222,111,000,0.0,0.0
Gaia DR3 1535504551246395392,1.54e+18,186.5656093,43.39584016,4.312415045,0.060603775,1.0692658,4237.569777,,,16.6195755,,,,17.667664,,,,15.589569,1.0300065000000007,231.8886261097348,9.79317826260824,43.396021,1.64e+18,0.039353017,0.044599667,71.15753,2.0780945,186.565643,43.396465,12261575+4323472,14.317999839782715,0.03400000184774399,13.76099967956543,0.03799999877810478,13.520999908447266,0.039,AAA,222,111,000,0.0,0.0
Gaia DR3 2743314157348928640,2.74e+18,358.6866643,4.217792304,4.507218548,0.06373948,1.0230498,4423.865834,,,16.57286263,,,,17.495789,,,,15.623218,0.94964463,221.8663216239498,9.84240571421918,4.21815,1.64e+18,0.053292807,0.035766963,70.713135,1.872571,358.686477,4.218612,23544475+0413070,14.434000015258789,0.03200000151991844,13.895000457763672,0.035999998450279236,13.70300006866455,0.036,AAA,222,111,000,0.0,0.0
Gaia DR3 2743314157348928640,2.74e+18,358.6866643,4.217792304,4.507218548,0.06373948,1.0230498,4423.865834,,,16.57286263,,,,17.495789,,,,15.623218,0.94964463,221.8663216239498,9.84240571421918,4.21815,1.64e+18,0.053292807,0.035766963,70.713135,1.872571,358.686477,4.218612,23544475+0413070,14.434000015258789,0.03200000151991844,13.895000457763672,0.035999998450279236,13.70300006866455,0.036,AAA,222,111,000,0.0,0.0
Gaia DR3 2720236056821323392,2.72e+18,332.2198813,5.417750155,7.492055729,0.10685257,0.9450137,2131.438713,,,17.36568451,,,,18.563017,,,,16.318104,1.0475805099999995,133.47471457389636,11.738689505883304,5.417843,1.64e+18,0.099255845,0.089565426,70.11582,2.244913,332.21903,5.417919,22085256+0525045,15.053000450134277,0.04500000178813934,14.491999626159668,0.04899999871850014,14.22700023651123,0.061,AAA,222,111,000,0.0,0.0
Gaia DR3 675236414473733632,6.75e+17,119.0838597,23.70902752,5.749281142,0.082496725,1.0732744,3410.252294,,,16.85540009,,,,17.827631,,,,15.880534,0.974866089999999,173.93478859378416,10.653467821639904,23.709234,1.64e+18,0.062514201,0.049190547,69.69102,1.9470968,119.085047,23.709633,07562041+2342346,14.645000457763672,0.03200000151991844,14.083000183105469,0.03700000047683716,14.008000373840332,0.047,AAA,222,111,000,0.0,0.0
