designation,source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,grp,distance,mag,DEdeg,solution_id,ra_error,dec_error,parallax_over_error,bp_rp,2MASS_RAJ2000,2MASS_DEJ2000,2MASS_2MASS,2MASS_Jmag,2MASS_e_Jmag,2MASS_Hmag,2MASS_e_Hmag,2MASS_Kmag,2MASS_e_Kmag,2MASS_Qflg,2MASS_Rflg,2MASS_Bflg,2MASS_Cflg,2MASS_Xflg,2MASS_Aflg
Gaia DR3 4008486212784306688,4.01E+18,184.9640813,25.39978902,2.703318777,0.11404735,1.0131073,1933.532526,,,17.47148895,,,,18.366886,,,,16.554861,0.91662795,369.9156786,9.630975255,25.399907,1.64E+18,0.081272528,0.070576429,23.703478,1.8120251,184.964207,25.400055,12195140+2524001,15.39400005,0.046999998,14.81299973,0.059,14.60200024,0.078,AAA,222,111,0,0,0
Gaia DR3 2758163916579652992,2.76E+18,354.8580779,8.788034913,2.427448335,0.11714341,1.0508192,1644.893976,,,17.64702225,,,,18.66069,,,,16.669987,0.97703525,411.9552147,9.572772226,8.788215,1.64E+18,0.100208983,0.080961019,20.722021,1.9907036,354.857857,8.788449,23392588+0847184,15.40400028,0.054000001,14.81299973,0.071999997,14.57600021,0.072,AAA,222,111,0,0,0
Gaia DR3 3734168953691417088,3.73E+18,195.692716,9.380730008,2.680358056,0.101228446,1.0130105,1828.239947,,,17.53228378,,,,18.490742,,,,16.58204,0.95024378,373.0844832,9.673247846,9.381115,1.64E+18,0.085257187,0.056259956,26.478308,1.908701,195.692941,9.381638,13024630+0922538,15.48700047,0.061000001,14.81200027,0.057999998,14.61600018,0.117,AAB,222,111,0,0,0
Gaia DR3 5495400312951920384,5.50E+18,96.16872767,-56.97822654,0.805736035,0.040281326,0.9890805,4483.160706,2.505515,1789.317,16.558407,2305.025057,15.930677,144.69096,16.931852,3091.881704,10.859768,284.70975,16.022339,0.536068,1241.101249,6.089370936,,,,,,,96.168447,-56.978256,06244042-5658417,15.30599976,0.052999999,14.81000042,0.059999999,14.83199978,0.105,AAA,222,111,0,0,0
Gaia DR3 802944415164718720,8.03E+17,151.5364879,38.44836244,3.290485111,0.12172056,1.1933806,1867.684415,,,17.50910759,,,,18.416195,,,,16.509542,0.99956559,303.9065567,10.09540724,38.448716,1.64E+18,0.090673983,0.073009916,27.03311,1.9066525,151.536111,38.449306,10060866+3826575,15.40299988,0.050000001,14.80900002,0.059,14.65699959,0.104,AAA,222,111,0,0,0
Gaia DR3 1160497655119487232,1.16E+18,227.3781024,7.473547956,15.48844173,0.54440725,1.0440665,214.5491075,,,19.85855103,,,,21.605415,,,,18.253979,1.60457203,64.56427428,15.80858966,7.4735879,1.64E+18,0.467170566,0.449438125,28.450104,3.3514366,227.378142,7.473569,15093075+0728248,15.39900017,0.105999999,14.80599976,0.086999997,14.36100006,0.097,AAA,222,111,0cc,0,0
Gaia DR3 3730227646886627584,3.73E+18,195.6388335,6.917100435,5.625874866,0.11748172,1.0191799,1605.991138,,,17.67300987,,,,18.671556,,,,16.692715,0.98029487,177.750132,11.42396021,6.9175633,1.64E+18,0.088757552,0.058146656,47.887234,1.9788418,195.638858,6.917671,13023332+0655036,15.53199959,0.059999999,14.80500031,0.074000001,14.5909996,0.102,AAA,222,111,0,0,0
Gaia DR3 1442313038052778496,1.44E+18,201.4312904,21.07952286,2.917435628,0.10338758,1.0123233,1679.458233,,,17.62444305,,,,18.65269,,,,16.620354,1.00408905,342.7667745,9.949449461,21.079686,1.64E+18,0.076721489,0.062021915,28.218435,2.0323372,201.431474,21.079847,13254355+2104474,15.24800014,0.041000001,14.80300045,0.052999999,14.48400021,0.07,AAA,222,111,0,0,0
Gaia DR3 2591085015840535424,2.59E+18,17.67349885,14.58229381,5.572721279,0.12548777,0.979722,1557.450508,,,17.70633125,,,,18.981953,,,,16.61332,1.09301125,179.4455437,11.43666786,14.582315,1.64E+18,0.111356817,0.084079675,44.408478,2.3686333,17.672315,14.582403,01104135+1434566,15.16899967,0.048999999,14.79399967,0.061999999,14.25599957,0.095,AAA,222,111,0,0,0
Gaia DR3 4012508020160409216,4.01E+18,187.6823018,31.38543467,2.659959795,0.105512,1.0380657,1726.783147,,,17.59427261,,,,18.576303,,,,16.615522,0.97875061,375.9455319,9.718647972,31.38523,1.64E+18,0.08408539,0.05786014,25.21002,1.9607811,187.683041,31.384907,12304392+3123056,15.29800034,0.046999998,14.79300022,0.057999998,14.49699974,0.08,AAA,222,111,0,0,0
Gaia DR3 1522549521133088640,1.52E+18,196.7567839,37.27602089,4.872429962,0.124127224,0.9927603,1220.3395,,,17.9711647,,,,19.23829,,,,16.823406,1.1477587,205.2364031,11.40989273,37.275797,1.64E+18,0.078319132,0.069524467,39.253513,2.4148846,196.756989,37.275726,13070167+3716326,15.37199974,0.046999998,14.78899956,0.057,14.48499966,0.058,AAA,222,111,0,0,0
Gaia DR3 3265540978920362624,3.27E+18,48.01278452,-1.002774434,3.356258083,0.15313093,0.93920577,1157.926169,,,18.028164,,,,19.387873,,,,16.886917,1.141247,297.9508653,10.65744074,-1.00270951,1.64E+18,0.133179486,0.118556455,21.917572,2.5009556,48.012683,-1.002638,03120304-0100094,15.34700012,0.052000001,14.7869997,0.064000003,14.52299976,0.087,AAA,222,111,0,0,0
Gaia DR3 697889888762584192,6.98E+17,142.7211338,31.64198123,5.019227226,0.2023617,1.0074543,1052.867627,,,18.13143158,,,,19.43114,,,,17.046051,1.08538058,199.2338571,11.63461587,31.642038,1.64E+18,0.172688127,0.121904708,24.803246,2.3850899,142.721296,31.642014,09305311+3138312,15.59700012,0.057,14.77700043,0.059999999,14.59799957,0.095,AAA,222,111,0,0,0
Gaia DR3 714542713919643776,7.15E+17,139.7532964,35.22231208,4.684608009,0.1063908,1.0031563,1715.92986,,,17.60111809,,,,18.63262,,,,16.622263,0.97885509,213.4650323,10.95448437,35.22257,1.64E+18,0.079213902,0.068967178,44.032078,2.010357,139.754159,35.223103,09190099+3513231,15.37899971,0.052999999,14.77600002,0.061999999,14.70400047,0.112,AAB,222,111,0,0,0
Gaia DR3 2483995748686588160,2.48E+18,23.33473818,-3.258737706,3.056293398,0.11600428,1.0119212,1480.231514,,,17.76154327,,,,18.82465,,,,16.74686,1.01468327,327.1937179,10.18751849,-3.258569,1.64E+18,0.094149888,0.065872386,26.346384,2.0777893,23.334437,-3.25822,01332026-0315295,15.45100021,0.057999998,14.77499962,0.079999998,14.7670002,0.093,AAA,222,111,0,0,0
Gaia DR3 5685533640357944448,5.69E+18,145.5169753,-16.0142745,2.141297618,0.107045494,0.94712657,1775.141139,1.9475236,911.4863,17.564285,567.8108931,9.030376,62.877876,18.453033,1746.763799,10.917249,160.00037,16.64231,0.921975,467.0065438,9.21767017,,,,,,,145.517454,-16.014385,09420418-1600517,15.41100025,0.054000001,14.77299976,0.054000001,14.73900032,0.126,AAB,222,111,0,0,0
Gaia DR3 111007247993800192,1.11E+17,49.26258778,24.02165168,3.629199453,0.12310907,1.068104,1848.43697,,,17.52035522,,,,18.583853,,,,16.525915,0.99444022,275.5428609,10.3194094,24.021912,1.64E+18,0.103520609,0.090878695,29.479544,2.0579376,49.262414,24.022497,03170297+2401209,15.17099953,0.046,14.77099991,0.07,14.42399979,0.074,AAA,222,111,0,0,0
Gaia DR3 1312155462897987200,1.31E+18,249.0765276,30.75926016,0.995160683,0.049754165,1.0307853,3163.865921,1.6232237,1949.1251,16.936821,1400.62672,7.6935005,182.05324,17.472736,2459.077417,10.483191,234.57338,16.270966,0.665855,1004.86285,6.926287048,,,,,,,249.076591,30.759314,16361838+3045335,15.48900032,0.050999999,14.76599979,0.068000004,14.87300014,0.122,AAB,222,111,0,0,0
Gaia DR3 3811428882701242368,3.81E+18,168.3082538,2.656696672,14.39401458,0.6118127,1.1230403,193.1880439,,,19.972416,,,,21.349316,,,,18.450779,1.521637,69.47332132,15.76332569,2.65712028,1.64E+18,0.568978429,0.468351305,23.526833,2.8985367,168.308551,2.657168,11131405+0239258,15.43099976,0.057,14.76299953,0.059,14.3409996,0.092,AAA,222,111,0,0,0
Gaia DR3 3258561386483249024,3.26E+18,62.80031139,1.307223249,2.511337912,0.10700414,0.97666925,1753.264016,,,17.57774925,,,,18.616539,,,,16.557463,1.02028625,398.194124,9.577275015,1.307245,1.64E+18,0.086064257,0.065492876,23.46954,2.0590763,62.799614,1.307288,04111190+0118262,15.24300003,0.041999999,14.76299953,0.059,14.87800026,0.127,AAB,222,111,0,0,0
Gaia DR3 1470280387616592384,1.47E+18,201.7280777,34.73551968,2.369311236,0.08653361,1.0681407,1995.68379,,,17.4371376,,,,18.386154,,,,16.493002,0.9441356,422.0635874,9.31024817,34.73555,1.64E+18,0.063574366,0.05114755,27.380241,1.8931522,201.728596,34.735577,13265486+3444080,15.27400017,0.055,14.75699997,0.055,14.52400017,0.068,AAA,222,111,0,0,0
Gaia DR3 2515400957576354560,2.52E+18,36.5345151,3.552401705,2.842767113,0.12881,1.0642604,1689.423827,,,17.61802101,,,,18.683575,,,,16.60275,1.01527101,351.7699341,9.886727423,3.552533,1.64E+18,0.112782784,0.100615993,22.06946,2.080824,36.534606,3.552672,02260830+0333096,15.25500011,0.039999999,14.75699997,0.075000003,14.60299969,0.091,AAA,222,111,0,0,0
Gaia DR3 1348676909845296768,1.35E+18,262.2243603,43.86481081,5.490285418,0.072754316,0.9704267,1752.362444,,,17.5783062,,,,18.588827,,,,16.574923,1.0033832,182.1398933,11.27628081,43.865028,1.64E+18,0.06219672,0.072717488,75.46336,2.0139046,262.225443,43.865273,17285410+4351549,15.25300026,0.056000002,14.75399971,0.071999997,14.6260004,0.123,AAB,222,111,0,0,0
Gaia DR3 24086009092954240,2.41E+16,35.06212719,9.852841931,2.985766278,0.14595193,1.0692561,1654.905363,,,17.64043427,,,,18.558208,,,,16.65064,0.98979427,334.9223974,10.01571331,9.853027,1.64E+18,0.122948654,0.097686842,20.45719,1.907568,35.061378,9.853253,02201473+0951117,15.21700001,0.052999999,14.75199986,0.078000002,14.5340004,0.096,AAA,222,111,0,0,0
Gaia DR3 644877966421361920,6.45E+17,143.9175737,24.21077722,2.514897379,0.11841149,0.9525987,1796.430299,,,17.5513401,,,,18.569351,,,,16.583645,0.9676951,397.6305389,9.553941441,24.210869,1.64E+18,0.081589438,0.065283403,21.238626,1.9857063,143.917479,24.210985,09354019+2412395,15.3210001,0.046,14.7510004,0.059999999,14.5369997,0.068,AAA,222,111,0,0,0
Gaia DR3 2558131827722663424,2.56E+18,22.25315536,0.684514935,4.318500829,0.15132454,1.0380077,1123.878573,,,18.06056786,,,,19.4921,,,,16.884506,1.17606186,231.5618405,11.2372329,0.68447516,1.64E+18,0.127564207,0.083563693,28.538008,2.6075935,22.253282,0.684488,01290078+0041041,15.27299976,0.050000001,14.74699974,0.057999998,14.49400043,0.078,AAA,222,111,0,0,0
Gaia DR3 6076115080056975232,6.08E+18,186.8931058,-54.36262458,1.09321808,0.054658428,1.8370267,22883.64001,13.109009,1745.6423,14.788554,18054.71644,17.498669,1031.7766,14.697065,8818.302069,7.550454,1167.9167,14.884433,-0.095879,914.7305723,4.982088028,,,,,,,186.893238,-54.362663,12273437-5421455,14.98600006,0.039000001,14.74100018,0.048999999,14.81599998,0.138,AAB,222,211,ccc,0,0
Gaia DR3 1014351565986993408,1.01E+18,133.627012,48.93768075,3.293235098,0.11559663,0.9885628,1718.937119,,,17.59921646,,,,18.617882,,,,16.611696,0.98752046,303.6527822,10.18733014,48.937946,1.64E+18,0.077124842,0.066981159,28.489023,2.0061855,133.627269,48.938412,08543054+4856182,15.42500019,0.050000001,14.74100018,0.07,14.45199966,0.065,AAA,222,111,0,0,0
Gaia DR3 1181326464093295744,1.18E+18,224.6013121,12.29263086,3.909242754,0.11289903,0.955369,1896.238736,,,17.49263382,,,,18.444302,,,,16.536257,0.95637682,255.804017,10.45309702,12.292867,1.64E+18,0.094218135,0.09337882,34.62601,1.9080448,224.601678,12.293267,14582440+1217357,15.39099979,0.059,14.73499966,0.064999998,14.60299969,0.099,AAA,222,111,0,0,0
Gaia DR3 2563450028027070208,2.56E+18,20.49663116,4.748209923,2.728821369,0.11524211,0.98185885,1910.317076,,,17.48460388,,,,18.471903,,,,16.50526,0.97934388,366.4585785,9.664479417,4.748318,1.64E+18,0.098706789,0.074434564,23.67903,1.9666424,20.496968,4.748426,01215927+0444543,15.30900002,0.048999999,14.73499966,0.061000001,14.61600018,0.091,AAA,222,111,0,0,0
Gaia DR3 140899528881555968,1.41E+17,41.34738944,35.32968007,2.981305195,0.12714472,0.9759733,1689.509188,,,17.6179657,,,,18.682508,,,,16.583895,1.0340707,335.4235593,9.989997884,35.32971,1.64E+18,0.103800125,0.087154932,23.448124,2.0986137,41.347688,35.3297,02452344+3519469,15.27400017,0.046,14.72799969,0.067000002,14.55599976,0.077,AAA,222,111,0,0,0
Gaia DR3 704512801348718976,7.05E+17,130.3300212,29.06339562,2.882304739,0.091818765,0.9217146,2047.533356,,,17.40929031,,,,18.371416,,,,16.44951,0.95978031,346.9445775,9.707989789,29.063491,1.64E+18,0.07089442,0.036001328,31.39124,1.9219055,130.329923,29.063568,08411918+2903488,15.16699982,0.041999999,14.72599983,0.057999998,14.51799965,0.081,AAA,222,111,0,0,0
Gaia DR3 3360105885218297984,3.36E+18,106.2179829,16.22634045,2.145893006,0.10402364,0.9792643,1966.68065,,,17.45303154,,,,18.351162,,,,16.522856,0.93017554,466.0064585,9.111071861,16.226558,1.64E+18,0.091022618,0.079590388,20.628897,1.8283062,106.217835,16.227098,07045228+1613375,15.49199963,0.052000001,14.72500038,0.059,14.72500038,0.091,AAA,222,111,00c,0,0
Gaia DR3 1659722216696986112,1.66E+18,213.3494849,58.33344492,2.545080659,0.0815583,0.98367256,1680.349959,,,17.62386703,,,,18.683191,,,,16.609066,1.01480103,392.9148557,9.652374783,58.333409,1.64E+18,0.066575602,0.072479494,31.20566,2.0741253,213.350195,58.33337,14132404+5820001,15.36499977,0.045000002,14.72399998,0.059,14.67700005,0.088,AAA,222,111,0,0,0
Gaia DR3 1055323840299434240,1.06E+18,160.5200062,63.28548337,3.809644012,0.071104966,0.99987704,1687.532381,,,17.61923599,,,,18.69961,,,,16.602495,1.01674099,262.4917176,10.52365797,63.285639,1.64E+18,0.054588471,0.0540547,53.577747,2.0971146,160.520534,63.285629,10420492+6317082,15.2840004,0.056000002,14.7159996,0.078000002,14.62699986,0.11,AAB,222,111,0,0,0
Gaia DR3 3998075413921289728,4.00E+18,167.2590977,26.08705358,3.914076911,0.09654733,1.0190557,1934.398564,,,17.47100258,,,,18.54872,,,,16.469168,1.00183458,255.4880813,10.43414936,26.087263,1.64E+18,0.077941403,0.083460502,40.540497,2.0795517,167.259485,26.087591,11090227+2605153,15.2489996,0.041000001,14.71500015,0.048999999,14.52600002,0.065,AAA,222,111,0,0,0
Gaia DR3 1936771560324135424,1.94E+18,350.4537714,43.43981622,3.384447262,0.08687574,1.0191985,1790.695066,,,17.55481339,,,,18.574987,,,,16.569874,0.98493939,295.4692222,10.20225215,43.439678,1.64E+18,0.060326051,0.057401095,38.957336,2.0051136,350.45201,43.439323,23214848+4326215,15.25199986,0.039000001,14.71500015,0.063000001,14.56299973,0.087,AAA,222,111,0,0,0
Gaia DR3 730248138010689024,7.30E+17,164.1080066,26.77840364,2.839629548,0.104693905,1.136151,2090.136969,,,17.38693047,,,,18.334217,,,,16.437626,0.94930447,352.1586119,9.653238903,26.778516,1.64E+18,0.080338255,0.075217031,27.12316,1.8965912,164.10836,26.77866,10562600+2646431,15.27400017,0.035999998,14.71500015,0.045000002,14.52499962,0.068,AAA,222,111,0,0,0
Gaia DR3 930082624012427264,9.30E+17,125.27486,45.69477624,2.830647186,0.121192425,0.9659679,1775.994785,,,17.56376266,,,,18.628618,,,,16.558306,1.00545666,353.2761006,9.82319137,45.694898,1.64E+18,0.072050914,0.047761686,23.356634,2.0703125,125.275251,45.695,08210606+4541420,15.30000019,0.052000001,14.71399975,0.068000004,14.47099972,0.083,AAA,222,111,0,0,0
Gaia DR3 1445043572101689088,1.45E+18,203.4279532,25.30967517,3.177257328,0.08977988,0.9539077,1959.94159,,,17.4567585,,,,18.450022,,,,16.46703,0.9897285,314.7368616,9.96702045,25.310078,1.64E+18,0.063021824,0.047325041,35.389412,1.9829922,203.427675,25.310774,13334264+2518387,15.23400021,0.050999999,14.71199989,0.059,14.43999958,0.082,AAA,222,111,0,0,0
Gaia DR3 766212961492215680,7.66E+17,176.2816437,37.72719608,3.126045779,0.10807296,1.0823216,1985.506372,,,17.44268799,,,,18.360569,,,,16.494696,0.94799199,319.8929481,9.917664659,37.727346,1.64E+18,0.080904514,0.075682841,28.92533,1.8658733,176.282048,37.727463,11450769+3743388,15.27200031,0.048,14.70800018,0.059,14.55599976,0.076,AAA,222,111,0,0,0
Gaia DR3 910467718827263744,9.10E+17,131.8233734,38.41532737,4.188651459,0.10800941,0.95938724,1820.097659,,,17.53713036,,,,18.66184,,,,16.494558,1.04257236,238.7403225,10.64750148,38.415749,1.64E+18,0.075040579,0.057209179,38.78043,2.167282,131.823928,38.416565,08471774+3824596,15.17700005,0.041999999,14.70600033,0.052999999,14.46700001,0.077,AAA,222,111,0,0,0
Gaia DR3 4020942300841519616,4.02E+18,174.7540519,29.79285622,2.854633062,0.10242768,1.0096627,2260.372724,,,17.30191612,,,,18.272373,,,,16.329561,0.97235512,350.3077202,9.579667577,29.793027,1.64E+18,0.084610052,0.082762733,27.869743,1.942812,174.754395,29.793333,11390105+2947359,15.18000031,0.045000002,14.70499992,0.066,14.53600025,0.077,AAA,222,111,0,0,0
Gaia DR3 4015241161252808064,4.02E+18,184.9565532,30.76073848,3.046360551,0.10693897,0.99548864,2074.57934,,,17.39504242,,,,18.276127,,,,16.455448,0.93959442,328.2605533,9.813948934,30.760929,1.64E+18,0.092215627,0.066579573,28.486908,1.8206787,184.957116,30.761324,12194970+3045407,15.35400009,0.055,14.70400047,0.068999998,14.61999989,0.09,AAA,222,111,0,0,0
Gaia DR3 2110872831373715712,2.11E+18,278.6934856,41.8642883,4.613558086,0.07115601,1.048831,1674.41574,,,17.62770844,,,,18.760649,,,,16.595285,1.03242344,216.752446,10.9478884,41.864388,1.64E+18,0.062975712,0.072157845,64.83723,2.1653633,278.693862,41.864513,18344652+4151522,15.28899956,0.043000001,14.70199966,0.046999998,14.5369997,0.078,AAA,222,111,0,0,0
Gaia DR3 769274620339492480,7.69E+17,175.1326041,41.20132417,3.802886304,0.12124161,1.165787,1813.55513,,,17.54104042,,,,18.582762,,,,16.516895,1.02414542,262.9581639,10.44160713,41.201805,1.64E+18,0.068845309,0.08127664,31.36618,2.0658665,175.132923,41.201973,11403190+4112071,15.24199963,0.044,14.70199966,0.059999999,14.44799995,0.077,AAA,222,111,0,0,0
Gaia DR3 1272520920574994816,1.27E+18,234.1108127,28.85759852,2.289117447,0.07399391,1.0512819,2071.830232,,,17.39648056,,,,18.319448,,,,16.456451,0.94002956,436.8495821,9.194820937,28.857993,1.64E+18,0.043881111,0.054916583,30.93657,1.862997,234.110873,28.858603,15362660+2851309,15.30900002,0.052000001,14.70199966,0.064000003,14.43999958,0.068,AAA,222,111,0,0,0
Gaia DR3 3739054015133734272,3.74E+18,203.6957727,12.5992714,2.952863683,0.112339795,1.0546135,1781.82115,,,17.56020737,,,,18.577978,,,,16.553528,1.00667937,338.6543056,9.911424363,12.599369,1.64E+18,0.088132136,0.055415686,26.285109,2.0244503,203.696143,12.59954,13344707+1235583,15.27799988,0.052000001,14.69999981,0.061999999,14.47500038,0.076,AAA,222,111,0,0,0
Gaia DR3 2223231928914398336,2.22E+18,332.2522608,68.8192385,3.802930933,0.07206921,1.0207758,1650.323819,,,17.64344406,,,,18.812195,,,,16.594027,1.04941706,262.955078,10.54403625,68.819145,1.64E+18,0.064514786,0.064521141,52.76776,2.2181683,332.253533,68.819069,22090084+6849086,15.19799995,0.050999999,14.69499969,0.059999999,14.55500031,0.099,AAA,222,111,s00,0,0
Gaia DR3 2741013051310873344,2.74E+18,4.41727296,3.815603,3.172992157,0.11029126,1.0506107,2160.685234,,,17.3508873,,,,18.284206,,,,16.413877,0.9370103,315.1599344,9.858232293,3.815683,1.64E+18,0.082378052,0.066063344,28.769209,1.8703289,4.416429,3.815691,00173994+0348564,15.24400043,0.048999999,14.68599987,0.061999999,14.40999985,0.056,AAA,222,111,0,0,0
Gaia DR3 738958164183191296,7.39E+17,151.0467205,26.00623148,3.019446813,0.09711442,0.9072586,2166.047927,,,17.34819603,,,,18.354006,,,,16.37021,0.97798603,331.1864927,9.74783295,26.00670037,1.64E+18,0.080748253,0.078822426,31.091642,1.9837952,151.046458,26.006964,10041114+2600250,15.10400009,0.045000002,14.68200016,0.056000002,14.28600025,0.068,AAA,222,111,0,0,0
Gaia DR3 1020578551306540288,1.02E+18,145.4890687,53.57804795,15.83707086,0.5247272,1.0453333,166.9100617,,,20.13116074,,,,21.747555,,,,18.483927,1.64723374,63.14298956,16.12953504,53.5784325,1.64E+18,0.382896483,0.29139027,30.181532,3.263628,145.489774,53.578468,09415754+5334424,15.33300018,0.046999998,14.68200016,0.057999998,14.10499954,0.048,AAA,222,111,0,0,0
Gaia DR3 3401590836890187776,3.40E+18,80.88597927,19.55495076,3.424256764,0.124603406,0.9787052,1803.448583,,,17.5471077,,,,18.573383,,,,16.558561,0.9885467,292.0341753,10.21993931,19.555069,1.64E+18,0.100299254,0.064607114,27.481245,2.014822,80.885562,19.555384,05233253+1933193,15.26099968,0.044,14.67599964,0.054000001,14.42399979,0.073,AAA,222,111,0,0,0
Gaia DR3 2100415410643390080,2.10E+18,287.3608425,39.4532899,4.610055304,0.0736258,0.9376409,1615.693518,,,17.66646957,,,,18.910353,,,,16.564482,1.10198757,216.9171374,10.98500025,39.45348065,1.64E+18,0.062811479,0.065540858,62.614666,2.345871,287.361059,39.45359,19092665+3927129,15.11999989,0.037,14.67300034,0.054000001,14.38300037,0.069,AAA,222,111,0,0,0
Gaia DR3 368215178444124672,3.68E+17,10.34706506,37.86513705,2.941550307,0.10235606,1.027178,1731.381523,,,17.59138489,,,,18.702236,,,,16.555065,1.03631989,339.95679,9.934266291,37.865182,1.64E+18,0.082304664,0.060444001,28.738409,2.147171,10.346763,37.86525,00412322+3751549,15.28999996,0.048999999,14.66699982,0.081,14.375,0.066,AAA,222,111,0,0,0
Gaia DR3 2542745335019797376,2.54E+18,8.672153398,-0.73251345,5.165621009,0.12869766,1.1456665,1405.167246,,,17.81804657,,,,19.271646,,,,16.732094,1.08595257,193.5875664,11.38365927,-0.7324672,1.64E+18,0.109325364,0.075714231,40.13764,2.5395527,8.67231,-0.732406,00344135-0043566,15.21199989,0.044,14.66499996,0.059999999,14.51399994,0.07,AAA,222,111,0,0,0
Gaia DR3 2708543128617137280,2.71E+18,335.8540417,6.005417459,2.685275235,0.11781652,0.89870805,1843.512062,,,17.52325249,,,,18.574104,,,,16.533339,0.98991349,372.4013043,9.668196523,6.005758,1.64E+18,0.101902731,0.099706307,22.79201,2.0407658,335.854237,6.006171,22232501+0600222,15.13099957,0.045000002,14.66300011,0.066,14.50699997,0.084,AAA,222,111,0,0,0
Gaia DR3 2482509204670322560,2.48E+18,21.39436947,-4.305039042,3.894345385,0.10366339,1.0002967,1907.020576,,,17.48647881,,,,18.4634,,,,16.50883,0.97764881,256.7825658,10.43865114,-4.304911,1.64E+18,0.087859735,0.055224847,37.56722,1.9545708,21.394111,-4.304668,01253458-0418168,15.24499989,0.033,14.6590004,0.046999998,14.47399998,0.08,AAA,222,111,0,0,0
