,RAdeg,DEdeg,pmRA,pmDE,e_RAdeg,e_DEdeg,e_pmRA,e_pmDE,flag,Jmag,Hmag,Ksmag,SpType,Dist
1958,16.301945,43.732912,35.3,-12.4,63,63,3.9,3.9,P,14.107,13.411,13.183,dM1.0+,347
1959,16.425491,43.529445,35.9,-16.0,67,67,4.0,4.0,P,15.424,14.772,14.46,dM0.0+,767
1960,15.54789,44.00096,-13.0,-13.0,63,63,3.9,3.9,P,14.187,13.503,13.377,dK7.5,475
1961,15.15616,44.078744,5.1,-4.3,66,66,4.0,4.0,P,15.331,14.61,14.266,dK7.0,883
1962,15.2394,44.0748,23.0,1.5,63,63,3.9,3.9,P,14.195,13.485,13.306,dM1.0,362
1963,16.126341,43.399918,-5.2,-5.5,63,63,3.9,3.9,P,13.512,12.871,12.745,dK7.0+,382
1964,16.185593,43.421319,-21.9,-25.4,63,63,3.9,3.9,P,14.285,13.531,13.328,dM0.5,414
1965,16.185131,43.356961,1.7,-6.2,64,64,3.9,3.9,P,14.97,14.213,14.054,dM1.0,517
1966,16.809678,43.675042,-25.8,-31.6,63,63,3.9,3.9,P,14.448,13.728,13.517,sdK7.0+,478
1967,17.675091,45.764773,-5.1,-1.5,69,69,4.1,4.1,P,15.383,14.621,14.614,dK7.0,904
1968,18.789893,45.082508,8.5,7.7,63,63,3.9,3.9,P,14.056,13.421,13.21,dK7.0,491
1969,18.173818,43.865855,2.1,-8.6,66,66,4.0,4.0,P,15.105,14.461,14.329,dK7.5+,726
1970,18.233804,43.937742,-19.0,-14.4,63,63,3.9,3.9,P,14.417,13.718,13.58,dM1.0+,401
1971,17.859414,44.272579,-3.3,-12.8,63,63,3.9,3.9,P,14.227,13.579,13.446,dM1.0+,367
1972,17.929028,43.909431,-6.1,-18.9,63,63,3.9,3.9,P,13.788,13.125,12.939,dK7.5+,395
1973,18.188456,44.138282,5.4,-39.1,63,63,3.9,3.9,P,13.417,12.782,12.571,dM3.5+,126
1974,17.153408,43.914479,9.8,-6.6,63,63,3.9,3.9,P,14.054,13.339,13.158,dM1.5,309
1975,16.964974,44.019648,-11.2,3.0,69,69,4.0,4.0,P,15.665,14.857,14.632,dK7.5,939
1976,18.871121,43.497557,-11.8,-4.7,63,63,3.9,3.9,P,13.979,13.367,13.224,dK7.0+,474
1977,20.362941,43.839006,15.1,-4.6,63,63,3.9,3.9,P,13.6,12.949,12.704,dM0.5,302
1978,18.985212,44.650124,-24.4,-6.9,63,63,3.9,3.9,P,13.124,12.42,12.207,dM0.5,242
1979,17.300816,47.198761,-15.9,-6.3,63,63,4.0,4.0,P,14.415,13.758,13.64,dK7.0+,579
1980,16.860019,47.571482,-12.8,-7.1,63,63,4.0,4.0,P,13.431,12.736,12.512,dK7.5+,335
1981,9.086449,38.998166,-3.3,1.8,67,67,3.9,3.9,P,14.729,14.42,14.413,dM1.0-,463
1982,10.794519,40.487653,-20.2,2.3,133,133,8.0,8.0,P,,,,dM3.0-,
1983,11.919463,39.046356,0.7,-4.5,70,70,4.0,4.0,P,16.22,15.401,14.815,sdM2.0,383
1984,12.350924,38.505299,4.3,-1.3,69,69,3.9,3.9,P,16.214,15.435,14.607,esdM0.5,439
1985,12.019264,40.140838,9.5,-1.4,67,67,4.1,4.1,P,15.718,14.944,14.428,dM0.0+,878
1986,11.872734,39.673272,-12.5,13.3,65,65,3.9,3.9,P,15.433,14.662,14.233,dK7.5,844
1987,90.342103,21.328547,-13.4,-26.4,63,63,3.9,3.9,P,13.708,13.007,12.717,dM2.5+,219
1988,89.518218,21.796538,2.6,-10.3,63,63,3.8,3.8,P,14.517,13.886,13.666,dM0.0,505
1989,89.211559,21.849284,-20.3,-16.1,63,63,3.8,3.8,P,13.604,12.959,12.783,dK7.5,363
1990,89.414971,21.943609,2.5,-5.2,63,63,3.8,3.8,P,14.909,14.257,14.043,dK7.0-,727
1991,90.141728,21.621881,7.0,-4.6,63,63,3.9,3.9,P,14.669,13.928,13.707,dK7.0-,651
1992,89.257256,21.607398,2.8,-9.5,63,63,3.8,3.8,P,14.253,13.613,13.318,dM1.5,339
1993,88.986949,21.716922,4.9,-14.3,63,63,3.8,3.8,P,14.819,14.133,13.837,dM0.5+,529
1994,90.00894,21.171125,-2.6,-17.6,64,64,3.9,3.9,P,15.084,14.396,14.072,dK7.5+,719
1995,89.932271,21.223161,-3.2,-18.7,64,64,3.8,3.8,P,15.068,14.26,14.104,dM0.5,593
1996,89.776814,21.468219,-9.6,9.4,66,66,3.7,3.7,P,15.267,14.515,14.31,dM1.0+,593
1997,89.698111,21.445034,-2.1,-18.9,63,63,3.7,3.7,P,14.8,14.01,13.784,dK7.5+,630
1998,89.087962,21.827963,0.1,-2.7,63,63,3.8,3.8,P,14.724,14.011,13.824,dM0.5,506
1999,89.457614,22.049591,11.6,-9.9,63,63,3.8,3.8,P,14.773,14.077,13.836,dM0.0,568
2000,89.792578,21.33653,7.3,-25.0,63,63,3.7,3.7,P,13.903,13.236,12.986,dM2.5+,240
2001,89.606489,21.207965,10.9,-20.1,66,66,3.8,3.8,P,15.472,14.83,14.319,dK7.0-,942
2002,89.885489,21.66393,-8.8,-20.8,63,63,3.7,3.7,P,14.288,13.614,13.398,dM1.5+,344
2003,90.712917,23.385419,-7.0,-18.2,63,63,4.1,4.1,P,14.327,13.633,13.411,dK7.5-,507
2004,90.846821,23.545997,-1.6,-43.6,63,63,4.1,4.1,P,14.168,13.571,13.303,dM3.0+,220
2005,90.835258,23.694955,-3.3,-7.4,70,70,5.5,5.5,P,15.368,14.684,14.398,dM1.0,621
2006,91.465742,22.98364,-1.3,-8.9,63,63,4.0,4.0,P,13.56,12.903,12.762,dK7.5,356
2007,90.505404,23.391752,4.5,2.6,67,67,5.3,5.3,P,15.018,14.423,14.131,dM1.5,482
2008,90.978089,23.077762,3.9,-1.6,65,65,4.1,4.1,P,15.288,14.511,14.216,dK7.0,866
2009,91.487954,23.318605,0.7,-11.3,63,63,4.1,4.1,P,14.302,13.594,13.419,dK7.0-,550
2010,90.585823,22.319778,3.1,-9.2,71,71,4.0,4.0,P,15.681,14.955,14.857,dK7.5,946
2011,90.645978,21.935051,4.1,-8.9,71,71,5.3,5.3,P,15.637,14.727,14.537,dM0.5,771
2012,91.256303,22.220937,-4.1,-14.3,63,63,4.1,4.1,P,14.505,13.822,13.532,dM1.0,417
2013,90.132402,22.456354,4.9,-12.4,63,63,3.9,3.9,P,14.504,13.78,13.548,dM1.5,380
2014,92.187736,21.553831,2.9,-5.0,63,63,4.1,4.1,P,14.423,13.477,13.167,dK7.5+,530
2015,92.208416,21.501653,3.2,-3.4,63,63,4.1,4.1,P,13.949,13.269,13.063,dK7.5,426
2016,92.203106,21.622167,-4.3,-27.8,63,63,4.1,4.1,P,13.547,12.9,12.65,dM1.0,268
2017,91.682398,21.719556,33.0,-23.0,63,63,4.1,4.1,P,14.851,14.168,14.043,dM1.5+,446
2018,91.724151,21.726836,4.4,-6.6,66,66,4.2,4.2,P,15.317,14.598,14.292,dK7.5+,800
2019,92.450551,21.831467,2.2,-11.7,63,63,4.1,4.1,P,13.805,13.26,13.019,dM4.0,123
2020,92.06184,21.86774,-19.8,-7.5,63,63,4.1,4.1,P,13.57,12.986,12.703,dM4.0,110
2021,93.060528,21.889001,-5.4,-12.4,63,63,4.1,4.1,P,13.533,12.906,12.669,dM0.5+,292
2022,93.231413,21.885596,38.7,-10.3,63,63,4.0,4.0,P,12.926,12.335,12.109,dM0.5+,221
2023,91.874909,21.05129,-16.1,-0.9,63,63,4.1,4.1,P,14.331,13.709,13.437,dM0.0,463
2024,91.999713,21.083039,-7.4,-30.8,63,63,4.1,4.1,P,13.977,13.354,13.071,dM2.5+,248
2025,92.699844,21.828158,1.8,-7.0,63,63,4.1,4.1,P,14.866,14.153,13.989,dK7.5+,650
2026,92.274924,21.468857,-1.4,-2.4,65,65,4.2,4.2,P,15.095,14.392,14.222,dK7.0-,792
2027,90.405279,24.753074,-1.3,1.6,63,63,4.1,4.1,P,14.741,14.055,13.833,dM1.0,465
2028,90.946649,24.16033,2.2,-5.6,64,64,4.1,4.1,P,14.912,14.257,14.051,dK7.5,664
2029,88.731861,24.477438,-9.6,17.6,63,63,3.9,3.9,P,14.025,13.336,13.095,dM0.5,367
2030,89.364146,25.203921,27.2,-23.6,63,63,3.9,3.9,P,14.234,13.598,13.36,dK7.5+,486
2031,89.412982,25.239616,19.1,-27.5,63,63,3.9,3.9,P,13.634,12.968,12.778,dM1.0,279
2032,89.625387,25.055699,-14.2,-26.6,63,63,3.9,3.9,P,13.23,12.562,12.369,dK7.0-,335
2033,90.47179,25.067097,12.7,0.7,63,63,4.1,4.1,P,14.835,14.148,14.001,sdK7.0+,571
2034,89.973357,24.800624,-15.1,10.5,63,63,3.9,3.9,P,12.926,12.254,12.055,dM1.5+,184
2035,89.316552,24.780056,2.6,-36.6,63,63,3.9,3.9,P,14.95,14.324,14.019,dM1.5+,467
2036,90.304062,21.257299,3.6,-13.8,63,63,3.9,3.9,P,14.098,13.401,13.193,dM0.5,379
2037,89.451756,21.765584,4.9,-3.6,71,71,3.9,3.9,P,15.609,15.154,14.855,dM1.5+,633
2038,89.470223,21.871249,1.2,-9.2,63,63,3.8,3.8,P,13.532,12.903,12.714,dM1.5,243
2039,90.254839,21.715477,-16.3,-7.3,63,63,3.9,3.9,P,14.38,13.645,13.445,dM0.0,474
2040,89.067625,21.812014,1.4,-45.4,63,63,3.8,3.8,P,12.82,12.198,11.946,dM3.0+,118
2041,89.13004,22.113894,1.9,-4.9,63,63,3.8,3.8,P,14.614,13.98,13.781,dK7.5,579
2042,90.001054,21.724594,2.0,-0.3,66,66,3.7,3.7,P,15.299,14.745,14.283,dM0.0,724
2043,89.942196,21.818603,-2.7,-16.8,63,63,3.7,3.7,P,13.459,12.872,12.546,dM4.5,85
2044,89.94006,22.789072,-18.0,-56.6,69,69,5.3,5.3,P,15.236,14.606,14.32,dM1.5+,533
2045,89.780968,23.441692,8.0,-22.0,63,63,3.7,3.7,P,13.504,12.864,12.584,dM3.5+,132
2046,89.664308,23.244944,-3.4,-32.5,63,63,3.8,3.8,P,13.324,12.629,12.43,dM0.5,265
2047,90.156228,23.43558,8.5,-10.9,63,63,3.9,3.9,P,14.002,13.274,13.09,dK7.0-,479
2048,90.128329,23.063736,0.9,-10.4,64,64,3.9,3.9,P,14.954,14.239,14.082,dK7.5+,677
2049,89.743948,22.825529,5.9,-7.0,63,63,3.7,3.7,P,14.431,13.714,13.513,dM0.5,442
2050,91.104271,22.93351,2.2,-4.7,63,63,4.0,4.0,P,14.913,14.295,13.952,dM3.0+,310
2051,90.805858,23.242118,-9.2,8.1,63,63,4.1,4.1,P,14.869,14.228,13.97,dM2.5-,374
2052,90.852464,23.132075,5.2,-3.5,63,63,4.0,4.0,P,14.776,13.963,13.744,dK7.0,684
2053,92.305925,21.627964,0.9,-22.1,63,63,4.1,4.1,P,13.193,12.539,12.3,dM0.5,250
2054,92.578098,21.587982,-3.4,-16.6,63,63,4.1,4.1,P,14.156,13.498,13.301,sdK7.0,418
2055,92.350798,21.722045,3.3,-2.6,63,63,4.1,4.1,P,13.748,13.045,12.924,dK7.0,426
2056,92.702578,21.466435,3.3,-10.2,63,63,4.1,4.1,P,13.717,13.06,12.832,dM1.0+,290
2057,91.979899,21.699104,4.2,-10.3,63,63,4.1,4.1,P,12.546,11.928,11.679,dM1.5+,154
2058,92.110591,21.844343,5.3,-9.4,63,63,4.1,4.1,P,12.862,12.218,11.995,dM1.5+,178
2059,92.965848,21.990804,-5.6,-0.9,63,63,4.1,4.1,P,14.959,14.25,13.93,dK7.0,744
2060,92.664797,22.055086,0.6,-6.4,63,63,4.1,4.1,P,13.73,13.057,12.917,dK7.5+,385
2061,92.502747,21.469461,39.7,-53.3,63,63,4.1,4.1,P,12.852,12.286,12.054,dM2.0+,162
2062,92.158607,21.314446,-11.3,-10.5,63,63,4.1,4.1,P,13.903,13.265,13.012,dM0.5,347
2063,91.116892,24.723235,1.6,-1.9,63,63,4.1,4.1,P,14.161,13.499,13.341,dK7.5-,470
2064,89.807343,24.181359,3.7,-5.3,64,64,3.9,3.9,P,15.114,14.358,14.069,dM0.5-,606
2065,89.998563,24.335798,-0.4,-3.8,63,63,3.9,3.9,P,14.569,13.892,13.661,dM1.0+,430
2066,90.450357,24.3044,-0.4,-7.4,63,63,4.1,4.1,P,14.461,13.778,13.659,dK7.0-,591
2067,90.269949,24.361525,-5.1,-10.7,63,63,4.1,4.1,P,13.891,13.311,13.042,dM4.0,128
2068,91.239697,24.307317,4.1,-15.2,63,63,4.1,4.1,P,14.926,14.093,13.891,dK7.5+,668
2069,90.678658,23.904277,-4.2,-3.2,63,63,3.9,3.9,P,14.889,14.217,13.892,dM1.0,498
2070,90.549417,24.753761,-7.9,-6.2,63,63,4.1,4.1,P,14.116,13.463,13.265,dK7.5,460
2071,90.518013,23.956018,13.5,-52.0,63,63,4.1,4.1,P,13.812,13.187,12.982,dM3.5,152
2072,90.179886,24.075151,-6.8,-14.2,63,63,4.1,4.1,P,14.526,13.867,13.722,dM1.0+,421
2073,88.997742,24.668336,9.3,-11.8,63,63,3.9,3.9,P,14.679,13.951,13.706,dK7.5+,596
2074,90.054594,25.013324,-8.7,-22.3,63,63,3.9,3.9,P,12.82,12.188,11.939,dM1.0+,192
2075,90.305287,25.11841,-0.2,-8.5,66,66,4.2,4.2,P,15.101,14.445,14.254,dK7.0,794
2076,90.201418,25.336449,15.5,-25.1,63,63,4.1,4.1,P,13.75,13.045,12.86,dM0.5,323
2077,89.623757,24.779804,-43.7,-16.8,63,63,3.9,3.9,P,13.492,12.881,12.595,dM3.0,161
2078,89.584396,24.684564,18.6,-4.0,63,63,3.9,3.9,P,14.398,13.725,13.519,dK7.5+,524
2079,89.214961,25.132415,6.4,13.9,68,68,5.2,5.2,P,15.175,14.54,14.21,dM1.0,568
2080,123.558969,-1.140927,-19.0,9.3,63,63,4.1,4.1,P,12.451,11.821,11.609,dM0.5,177
2081,123.496562,-1.638894,-24.1,4.9,63,63,4.1,4.1,P,12.129,11.464,11.267,dK7.0,202
2082,123.080043,-1.171803,-45.0,-52.4,63,63,4.1,4.1,P,11.434,10.799,10.583,dM1.0+,101
2083,122.363189,-0.735721,-82.4,-33.1,63,63,4.1,4.1,P,11.084,10.476,10.217,dM3.0+,53
2084,123.043093,-1.444609,-23.1,-49.4,63,63,4.1,4.1,P,12.143,11.506,11.297,dK7.5+,185
2085,124.007866,0.619324,-2.7,-5.8,63,63,4.0,4.0,P,12.762,12.134,11.926,dK7.5+,246
2086,125.161515,0.454049,-1.3,-23.2,63,63,4.0,4.0,P,13.102,12.445,12.279,dK7.0+,316
2087,125.840641,0.402097,43.1,-79.4,63,63,4.0,4.0,P,12.322,11.68,11.481,dK7.5-,201
2088,125.417226,-0.415305,-9.8,8.4,63,63,4.1,4.1,P,12.799,12.117,11.907,dM0.0,228
2089,125.54078,-0.280822,-35.4,34.6,63,63,4.1,4.1,P,12.393,11.797,11.595,dM1.0,157
2090,124.915664,-0.214186,11.6,-47.4,63,63,4.1,4.1,P,12.364,11.713,11.533,dK7.0,225
2091,124.966783,-0.14308,-70.2,-49.7,63,63,4.1,4.1,P,11.558,10.89,10.766,dK7.0-,155
2092,124.85742,-0.725344,-9.9,-8.3,63,63,4.1,4.1,P,12.226,11.6,11.396,dK7.5,192
2093,124.868688,-0.588749,-43.8,-1.4,63,63,4.1,4.1,P,12.608,11.985,11.791,dK7.0-,252
2094,123.95357,1.649098,-10.8,-2.0,63,63,4.0,4.0,P,12.648,12.015,11.87,dK7.0,256
2095,123.390179,1.234416,4.5,-86.4,66,66,5.3,5.3,P,11.857,11.261,11.02,dM3.0-,76
2096,123.708763,1.608116,-27.5,-28.6,63,63,4.0,4.0,P,11.321,10.769,10.53,dK7.5-,127
2097,124.238476,1.13234,-8.7,-57.0,63,63,4.0,4.0,P,12.301,11.636,11.538,dK7.5+,199
2098,122.994346,1.752129,-35.3,-18.8,63,63,4.0,4.0,P,12.557,11.911,11.671,dM2.0,141
2099,123.928865,2.104902,-19.4,-195.8,63,63,4.0,4.0,P,10.966,10.41,10.173,dM1.5,74
2100,123.129674,2.055108,-15.4,5.7,63,63,4.0,4.0,P,12.82,12.173,12.017,dK7.0+,277
2101,124.434071,2.575501,-19.6,-18.3,63,63,3.6,3.6,P,12.572,11.927,11.678,dM2.0+,142
2102,126.116962,1.383626,46.1,-72.3,66,66,5.3,5.3,P,11.865,11.269,11.013,dM1.5,112
2103,123.883106,56.504096,-50.5,-41.2,63,63,4.0,4.0,P,13.238,12.518,12.42,dK7.5+,307
2104,91.220735,21.481106,0.0,-1.9,63,63,4.0,4.0,P,14.156,13.449,12.704,esdK7.0-,224
2105,91.32876,21.614218,-0.7,-9.3,63,63,4.1,4.1,P,12.953,12.052,11.762,esdK7.0-,129
2106,89.623471,23.5805,6.7,-2.4,71,71,5.2,5.2,P,15.562,14.778,14.499,dK7.0+,982
2107,92.54977,22.736393,-5.9,-1.5,65,65,4.1,4.1,P,14.98,14.417,14.191,dK7.0,751
2108,92.693067,22.879079,7.1,3.7,64,64,4.1,4.1,P,14.845,14.221,14.048,dK7.0,706
2109,91.882737,23.521888,6.9,-19.1,67,67,4.2,4.2,P,15.487,14.82,14.382,sdK7.5+,649
2110,91.443381,24.43066,2.3,-4.3,66,66,4.1,4.1,P,15.356,14.582,14.3,sdM0.5+,432
2111,91.740649,24.006126,-1.5,-3.5,63,63,4.1,4.1,P,14.383,13.589,13.246,dK7.0-,570
2112,92.292798,23.827765,-4.2,-10.1,63,63,4.1,4.1,P,14.215,13.509,13.282,dK7.0+,528
2113,92.29129,23.906974,-2.3,-3.1,67,67,4.1,4.1,P,15.457,14.67,14.371,sdM0.0,538
2114,92.59287,23.444327,0.6,-8.3,66,66,4.1,4.1,P,15.246,14.584,14.343,dM0.5-,644
2115,92.407038,24.687974,6.6,-14.7,63,63,4.1,4.1,P,14.895,14.195,13.926,dM2.0-,415
2116,89.402218,24.150787,5.3,-13.0,63,66,3.9,3.9,P,14.493,13.84,13.56,dM2.0-,345
2117,10.517024,40.201113,-16.1,-48.9,63,63,4.0,4.0,P,11.027,10.38,10.203,sdK7.5-,83
2118,10.390754,40.308794,4.9,0.8,71,71,4.0,4.0,P,15.713,15.112,14.871,sdK7.0+,856
2119,9.759655,40.332347,6.6,-16.7,63,63,4.1,4.1,P,13.42,12.779,12.576,dK7.0-,366
2120,9.472292,40.559487,5.2,-27.0,63,63,3.8,3.8,P,12.066,11.432,11.231,sdK7.0+,159
2121,11.303929,40.381264,7.8,0.0,63,63,4.0,4.0,P,14.591,13.923,13.724,dK7.5-,573
2122,14.027443,39.779649,2.3,-4.6,68,68,4.0,4.0,P,15.34,14.737,14.562,dM2.5-,465
2123,14.043101,39.535586,11.8,-3.4,68,68,3.9,3.9,P,15.355,14.731,14.541,dM1.5-,563
2124,13.201506,40.944966,7.5,2.5,68,68,4.0,4.0,P,15.754,14.995,14.477,dM1.5+,677
2125,10.48702,41.756924,42.8,-16.7,63,63,3.8,3.8,P,12.923,12.218,12.054,dM0.5,221
2126,11.21556,41.937179,57.4,-15.1,66,66,5.3,5.3,P,13.629,12.955,12.779,dK7.5-,367
2127,9.952736,41.345667,37.6,-14.8,63,63,4.1,4.1,P,14.73,13.973,13.704,dM1.0,463
2128,10.667309,42.061551,23.9,-24.6,63,63,4.0,4.0,P,13.325,12.726,12.527,dM2.0,201
2129,10.244329,41.549586,12.5,5.8,63,63,3.8,3.8,P,14.523,13.872,13.739,dK7.5+,555
2130,10.409789,41.389064,-5.2,-7.3,63,66,3.8,4.9,P,14.494,13.696,13.328,dK7.0+,600
2131,8.827812,41.952768,-11.0,3.6,63,63,4.0,4.0,P,14.913,14.13,13.911,dM1.0+,504
2132,9.597937,42.815517,4.1,-11.6,63,63,4.0,4.0,P,14.841,14.224,13.944,dM2.0+,405
2133,13.060541,39.804111,3.9,-7.7,80,80,4.3,4.3,P,15.622,15.046,15.169,dK7.0,1010
2134,20.920443,44.197088,-27.6,-9.7,63,63,3.9,3.9,P,12.557,11.954,11.745,dM0.5,186
2135,18.180254,43.246738,13.9,-13.3,65,65,4.0,4.0,P,15.198,14.547,14.194,dM0.5,630
2136,18.924913,43.358668,-13.8,-14.6,63,63,3.9,3.9,P,14.585,13.96,13.671,dM2.0+,360
2137,18.669695,43.304221,0.4,-8.4,70,70,4.1,4.1,P,15.793,15.008,14.776,dK7.5+,996
2138,18.267293,43.692203,-3.8,-13.1,71,71,4.1,4.1,P,15.761,15.193,14.942,dK7.0+,1076
2139,17.305855,45.067641,4.5,-4.8,63,63,3.9,3.9,P,14.775,14.197,13.972,dM0.5,518
2140,20.901056,45.230302,21.2,-4.8,70,70,4.1,4.1,P,15.653,14.921,14.767,dM0.0+,852
2141,21.043048,44.168337,-4.3,-3.1,70,70,4.1,4.1,P,15.781,14.906,14.8,dM0.5,824
2142,20.577342,44.591444,11.3,-1.9,69,69,4.0,4.0,P,15.769,14.979,14.706,dM1.0+,747
2143,42.867629,32.838486,25.3,-24.4,69,69,4.3,4.3,P,15.665,14.923,14.612,dM0.5+,781
2144,42.116838,32.745614,0.9,-7.6,67,67,4.2,4.2,P,15.144,14.481,14.373,sdK7.0+,658
2145,42.196498,32.698392,-7.5,-11.3,63,63,4.2,4.2,P,14.528,13.886,13.609,dM0.5-,463
2146,42.648301,35.180347,3.6,-5.9,77,77,4.5,4.5,P,15.685,15.048,15.106,dM0.5-,788
2147,42.477949,34.891742,3.5,-2.5,103,103,5.5,5.5,P,,,,dK7.0,
2148,45.076088,34.596222,6.4,-5.2,75,75,4.4,4.4,P,15.952,15.123,15.063,esdK7.5,468
2149,45.512819,34.182302,7.6,-3.1,63,63,4.2,4.2,P,15.041,14.197,14.026,dM0.5,586
2150,44.437168,34.322945,9.9,-1.0,70,70,4.1,4.1,P,15.546,14.963,14.782,dK7.0,975
2151,44.288357,34.514014,8.1,-9.5,68,68,4.3,4.3,P,15.658,14.956,14.537,dM0.5+,779
2152,42.219264,37.062213,5.2,-2.6,69,69,4.1,4.1,P,15.711,15.069,14.693,sdK7.5-,719
2153,43.565395,37.296952,-28.2,-15.2,77,70,4.3,4.2,P,15.772,15.214,14.765,dK7.0-,1082
2154,42.837188,36.810349,11.7,-8.1,68,68,4.2,4.2,P,15.322,14.657,14.566,dM0.0+,731
2155,43.523026,37.143154,3.0,-10.9,67,67,4.2,4.2,P,15.308,14.662,14.428,dM2.0,503
2156,18.240831,47.506492,32.2,-0.6,63,63,4.0,4.0,P,12.302,11.661,11.498,dK7.0-,218
2157,122.3839,56.823836,-7.2,-9.6,70,70,4.2,4.2,P,15.515,14.873,14.735,dK7.0+,961
2158,123.84154,56.835113,4.4,3.4,63,63,4.0,4.0,P,14.914,14.246,14.018,dK7.0,729
2159,123.69506,56.879582,-16.9,-10.2,66,66,4.1,4.1,P,15.161,14.643,14.354,dM1.0+,565
2160,123.94493,56.774219,-0.3,1.7,65,65,4.1,4.1,P,15.168,14.498,14.218,dK7.0+,819
2161,123.65463,56.773346,-4.6,-45.9,63,63,4.0,4.0,P,13.685,13.018,12.878,dK7.0+,414
2162,124.6283,55.559978,-5.8,-16.8,63,63,3.9,3.9,P,14.814,14.107,13.809,dM0.5-,528
2163,124.25182,55.502139,3.8,-17.0,63,63,3.9,3.9,P,14.674,13.946,13.701,dM0.5-,495
2164,122.72492,55.478354,-3.0,-21.4,65,65,4.0,4.0,P,15.036,14.403,14.205,esdK7.0,336
2165,123.58656,55.031523,37.7,-16.9,66,66,5.3,5.3,P,14.295,13.636,13.48,dM0.5,415
2166,123.67136,55.210544,-7.9,-9.6,63,63,3.9,3.9,P,12.885,12.339,12.084,dM2.5+,150
2167,122.9665,55.306488,1.2,-6.5,63,63,3.9,3.9,P,13.183,12.518,12.301,dM1.0+,227
2168,123.07111,55.25436,22.2,-47.0,63,63,3.9,3.9,P,13.587,12.958,12.721,dM0.5,300
2169,127.81089,56.840639,5.2,-5.7,63,63,4.0,4.0,P,14.193,13.49,13.368,dK7.0+,523
2170,127.9074,56.733976,-1.3,-13.8,64,64,4.0,4.0,P,15.009,14.289,14.104,dK7.0+,761
2171,128.71842,57.110399,-10.6,1.8,63,63,3.9,3.9,P,13.521,12.818,12.614,dM0.5,291
2172,127.81205,56.749209,5.1,0.8,63,63,4.0,4.0,P,13.763,13.11,12.868,dM1.0+,296
2173,93.469607,23.390977,-5.1,-11.7,63,63,4.1,4.1,P,12.27,11.707,11.561,dK7.0+,215
2174,90.54543,23.960932,77.5,-45.3,66,66,5.3,5.3,P,12.182,11.528,11.404,dK7.0+,207
2175,120.71836,56.265363,24.4,-1.4,69,69,4.1,4.1,P,15.698,15.068,14.709,dK7.5+,954
2176,120.26194,56.357559,3.7,-4.1,67,67,4.1,4.1,P,14.876,14.396,14.392,dK7.0,716
2177,122.38029,57.151115,4.2,-16.4,63,63,4.0,4.0,P,14.35,13.831,13.574,dM1.0-,389
2178,123.05792,57.008167,-10.0,-21.0,69,69,4.1,4.1,P,15.549,14.804,14.655,dK7.5+,890
2179,123.00029,57.133989,4.0,-10.9,64,64,4.0,4.0,P,14.935,14.176,14.101,dM0.0+,612
2180,123.22459,57.130578,-2.6,-6.6,67,67,4.1,4.1,P,15.346,14.602,14.408,dM0.5,674
2181,123.05963,57.397096,6.4,-11.3,67,67,4.1,4.1,P,15.407,14.794,14.46,dK7.0+,914
2182,124.96684,56.885499,-7.1,-9.6,68,68,4.1,4.1,P,15.217,14.515,14.49,dK7.0+,838
2183,125.21955,56.900765,-12.5,-8.0,65,65,4.1,4.1,P,15.153,14.663,14.204,dM1.5-,513
2184,124.87288,57.322934,-2.5,5.3,68,68,4.1,4.1,P,15.456,14.759,14.546,sdM0.5,453
2185,124.18925,56.929114,-11.3,-18.1,68,68,4.1,4.1,P,15.477,14.802,14.549,dK7.0+,944
2186,121.89094,58.044826,0.0,-5.1,63,63,4.0,4.0,P,14.718,14.082,13.877,dK7.5+,607
2187,122.34574,58.275816,-5.4,-22.1,63,63,4.0,4.0,P,13.581,12.924,12.738,dM0.5-,299
2188,123.14025,57.967801,8.3,-3.9,63,63,4.0,4.0,P,14.6,13.942,13.734,usdK7.0-,162
2189,123.41477,57.911491,-21.3,-50.8,66,66,4.0,4.0,P,14.195,13.59,13.336,dM1.0,362
2190,122.2001,57.674398,-12.8,-40.0,63,63,4.0,4.0,P,14.867,14.233,14.036,dK7.5+,650
2191,12.865873,41.198913,5.7,-1.8,63,63,3.9,3.9,P,13.364,12.705,12.527,dK7.0,357
2192,125.3836,57.671334,-17.7,-21.0,63,63,4.0,4.0,P,13.238,12.599,12.458,dK7.0,336
2193,42.407702,32.932437,7.7,6.2,63,63,4.2,4.2,P,14.413,13.701,13.523,sdK7.0+,470
2194,42.520123,32.967904,-3.7,-18.6,63,63,4.2,4.2,P,14.932,14.235,14.025,dK7.5+,670
2195,43.293189,33.43201,14.2,-18.0,63,63,4.2,4.2,P,14.251,13.542,13.368,dM0.5,407
2196,42.553173,33.212486,42.4,-43.0,63,63,4.2,4.2,P,14.542,13.886,13.682,dM3.5-,213
2197,42.754137,32.686524,-1.3,-1.9,69,69,4.3,4.3,P,15.473,14.715,14.618,dK7.0+,943
2198,42.118257,32.77267,5.4,-67.2,63,63,4.2,4.2,P,13.995,13.37,13.082,dM3.5+,165
2199,41.924127,35.00791,3.5,-1.3,70,70,4.3,4.3,P,15.614,14.863,14.798,dK7.5+,917
2200,42.725151,35.213995,-0.1,-2.6,67,67,4.2,4.2,P,15.316,14.703,14.375,dK7.0+,877
2201,43.538326,34.9164,-5.9,-6.5,68,68,4.3,4.3,P,15.526,14.691,14.566,dK7.5-,881
