ID,RA,Dec
1.03E+18,123.8344188,56.033792
3.91E+18,181.5688359,9.192678
3.43E+18,91.0425149,24.260222
1.42E+17,41.98315121,37.271694
1.40E+17,42.66380918,35.359612
3.74E+17,19.20072129,43.839999
3.73E+18,195.6388335,6.9175633
1.35E+17,40.51358139,34.031395
3.97E+18,166.1446159,13.660429
4.01E+17,18.60889051,46.855343
3.75E+17,12.57993221,41.245333
1.59E+18,222.0914445,48.437972
3.42E+18,88.81643429,22.756266
3.38E+18,91.9997152,21.083039
1.03E+18,126.0041297,57.438555
1.41E+17,40.97904989,34.757278
1.46E+18,200.7081424,31.646616
1.40E+17,42.50421635,34.826343
2.54E+18,9.342747728,0.8408483
1.46E+18,207.1507897,32.716218
3.99E+18,159.206526,19.661165
1.37E+17,42.73741394,32.949829
3.76E+17,16.96116457,43.713683
1.56E+18,198.3099559,53.242721
3.76E+17,16.3021793,43.732912
1.18E+18,219.1922279,14.258151
1.44E+18,259.4382081,62.89359154
1.46E+18,209.6244943,32.893237
2.24E+18,294.2928651,61.97208
1.66E+17,63.37465745,31.04141
4.02E+17,18.99077742,47.675691
1.41E+17,40.97237579,36.843337
1.03E+18,125.3452437,55.957302
3.29E+18,67.30551716,7.898598
3.96E+18,187.7637507,25.845737
8.86E+17,107.9735019,30.145584
9.86E+16,27.7555524,22.967384
1.03E+18,127.5520518,57.207858
1.41E+17,40.80847414,34.346953
7.29E+17,155.1549439,27.47624
1.44E+18,205.2398138,23.0771322
1.41E+17,40.77568672,36.504359
3.76E+17,15.72598101,43.807999
1.40E+17,43.41452163,34.967206
3.56E+17,29.49352983,46.616158
3.24E+18,56.67309045,-7.06272882
3.42E+18,90.99664959,21.621245
1.42E+17,42.88252771,37.335483
1.34E+17,41.98641572,32.717996
3.90E+18,182.0344581,8.227833
1.78E+18,330.1212108,21.214162
3.99E+18,161.8946132,22.80322
8.49E+17,159.1350273,51.613337
4.01E+17,18.21336038,47.460497
3.91E+18,184.6592757,10.3361405
3.43E+18,89.13808301,24.636066
4.01E+17,17.47534414,46.312141
3.68E+17,9.985182824,37.841784
8.20E+17,146.5839798,42.80567
3.77E+17,16.72414523,45.145516
5.86E+17,140.2329594,5.777603
1.41E+17,40.44823762,36.25486
3.43E+18,91.82968839,25.174753
8.84E+17,107.3220584,27.364017
3.69E+17,10.53659339,39.459028
8.31E+17,160.0897474,46.299596
7.35E+16,31.57322867,11.808596
1.03E+18,122.630196,56.341017
3.42E+18,92.11059684,21.844343
3.42E+18,90.02273137,24.379993
4.01E+17,17.0678921,46.78595
1.03E+18,127.0827395,57.003242
1.28E+18,219.480515,28.970982
1.03E+18,123.264273,56.936694
1.27E+18,222.23658,23.996141
1.40E+17,44.16051668,34.818094
3.69E+17,10.46702596,40.683482
3.42E+18,89.88538146,21.66393
1.03E+18,124.324861,56.504351
3.24E+18,79.71079399,3.330078
1.03E+18,125.4346927,56.690238
3.95E+18,186.393083,16.828211
3.93E+18,190.685902,15.655343
1.51E+18,190.058639,31.959949
1.37E+17,44.90622484,35.276911
1.03E+18,128.910258,56.565317
1.03E+18,126.5535435,56.930817
2.64E+18,356.908995,0.277904
1.16E+17,46.83759302,28.029066
2.68E+18,321.7855677,-2.922594
3.97E+17,21.27746181,44.842599
4.01E+17,17.79568835,45.478072
3.68E+17,12.52932792,38.8296
3.42E+18,90.20430455,23.963472
6.71E+17,120.6877849,19.977364
1.03E+18,123.7673603,56.112815
8.99E+17,113.6546813,38.624588
1.37E+17,45.59050926,34.445361
3.76E+17,16.80951972,43.675042
3.82E+18,145.7200094,-4.915958
5.76E+18,131.9017175,-6.881879
1.03E+18,128.3770206,56.932879
7.42E+17,155.6311749,30.08049
7.70E+16,31.18162921,13.839617
1.03E+18,124.7311713,53.877433
1.58E+18,192.6207163,56.52018
1.03E+18,126.4422136,56.423052
1.50E+18,208.004666,36.35192
1.09E+18,113.9897392,59.631227
7.09E+16,57.80758346,28.18477
2.59E+18,17.67349885,14.582315
3.43E+18,92.38057708,24.052779
1.03E+18,123.0491773,56.537271
3.81E+17,10.22637753,42.170808
3.44E+18,82.34478267,27.573526
7.42E+17,156.7612762,30.534254
3.81E+17,9.475678666,40.572015
1.40E+17,42.26386315,33.70663
2.58E+18,17.17756407,6.678722
1.03E+18,124.4990078,56.012325
7.32E+17,165.1485989,28.625719
6.12E+17,135.8783612,18.299478
7.15E+17,139.7532964,35.22257
4.00E+18,167.8564484,28.239355
1.59E+18,222.6622242,50.399885
3.69E+17,10.76388293,40.446608
8.32E+17,164.4038,47.635438
8.32E+17,164.4038,47.635438
8.32E+17,164.4038,47.635425
8.32E+17,164.4038,47.635239
8.91E+17,108.1875855,33.735141
1.63E+17,61.56888123,26.750934
1.78E+18,333.0097435,19.718265
3.69E+17,11.65254715,40.805543
3.43E+18,88.31270502,23.4328
1.03E+18,124.236453,55.678445
6.99E+17,135.900705,29.74852767
1.40E+17,42.55334668,33.212486
2.49E+18,21.82113859,-2.112725
3.74E+17,14.26281864,40.949278
2.30E+17,59.26263685,40.274848
3.43E+18,89.36423735,25.203921
1.42E+18,268.7684298,55.68785
1.08E+18,123.1455981,58.002536
5.79E+17,136.9850846,3.273373
3.97E+17,20.36308433,43.839006
1.08E+18,122.3575565,57.785151
7.34E+17,161.0911847,29.192167
3.74E+17,13.42393445,41.043609
3.81E+18,171.7086318,6.191478
1.37E+17,42.68163356,32.717041
1.58E+18,192.4131957,60.32993
1.37E+17,42.77283261,33.346243
1.03E+18,125.8766237,57.8613
2.89E+17,23.06576249,21.321708
1.03E+18,125.1454304,55.493297
8.79E+17,115.3901837,29.638668
3.05E+17,26.79514279,31.725667
1.37E+17,43.4492019,32.976502
1.46E+18,207.1450699,31.096418
1.46E+18,207.1450699,31.096418
3.42E+18,89.62739028,22.931328
3.98E+17,19.60839611,44.850668
3.43E+18,89.72622426,25.124487
1.29E+18,220.2529715,34.714492
3.40E+18,84.0835786,19.319028
4.00E+18,168.9640902,29.133547
5.40E+16,61.79356036,24.444604
4.02E+18,186.1694841,34.666062
6.05E+17,133.3697504,12.95707062
1.03E+18,123.8855589,56.67083
1.57E+18,193.804041,53.749366
1.37E+17,42.6061536,33.174519
1.03E+18,126.7960024,56.393002
1.37E+17,43.42674152,33.128034
1.46E+18,204.1101238,30.923392
1.03E+18,121.3864904,55.599191
1.69E+18,188.2534333,74.204406
3.42E+18,88.37160165,22.934237
3.96E+18,187.4563735,25.668921
2.92E+17,24.89144462,24.701725
5.18E+18,43.30363128,-3.931476
3.75E+17,13.73702796,41.756311
1.03E+18,126.0929507,56.930242
1.37E+17,43.60798208,33.634482
3.42E+18,90.8468216,23.545997
2.79E+18,8.845552039,17.956737
1.36E+17,43.42552805,32.622036
7.70E+16,31.21401372,13.790899
1.03E+18,125.0654464,57.549612
1.03E+18,122.581011,55.935484
6.22E+17,152.2563762,15.509702
4.48E+18,276.8096633,12.819191
4.55E+18,263.4086431,17.400443
3.43E+18,89.45291509,24.56558
1.41E+17,40.94543125,35.017187
2.85E+18,350.4357094,28.220289
1.46E+18,208.9832614,32.315068
8.95E+17,114.5549972,35.000422
1.04E+18,126.3020298,58.23585
7.34E+17,160.5109532,28.126104
1.41E+17,40.78586355,36.868983
3.96E+18,187.2730336,24.127355
3.42E+18,90.33960385,22.371921
3.81E+17,9.169858703,40.26183
3.81E+17,9.169858703,40.26183
6.98E+17,137.6593809,28.005301
3.42E+18,90.25475178,21.715477
1.03E+18,123.1324182,54.996016
3.90E+18,187.0949524,6.87694719
1.03E+18,122.6236716,55.670569
4.00E+18,169.1955423,27.530043
3.69E+17,11.30400434,40.381264
2.64E+18,350.6700098,-0.104226
1.03E+18,123.9659822,55.828308
1.42E+17,41.7265873,36.936801
8.94E+17,114.6472369,34.664884
8.94E+17,114.6472369,34.664884
3.79E+18,171.9256681,-3.360353
3.15E+18,117.0657608,13.107656
3.98E+17,20.13283081,45.174993
1.27E+18,232.9087558,31.841956
1.42E+17,44.02783391,36.756326
1.03E+18,122.7862262,55.620227
3.17E+18,114.4879749,14.269618
3.85E+18,148.1305376,7.965457
3.43E+18,91.79700924,25.443944
1.31E+18,254.0750619,25.520986
2.45E+18,359.6239579,-0.37047469
1.89E+18,341.4916633,30.991055
3.43E+18,90.54940374,24.753761
3.97E+17,20.97038576,44.21047
4.00E+18,167.2590977,26.087263
9.07E+17,119.8855397,36.88822978
1.03E+18,124.5926765,56.764358
1.39E+18,232.4112259,39.46546208
1.03E+18,123.0827589,55.145028
3.71E+17,15.18761464,38.144502
7.77E+17,163.5329786,41.06277
3.42E+18,91.46570766,22.98364
1.03E+18,122.5627359,56.853719
4.00E+18,167.1435232,28.365807
3.16E+17,21.51559578,31.739566
3.10E+18,120.4818035,6.28022261
1.40E+17,44.45445952,36.00542
1.22E+18,236.0155854,28.595918
3.74E+17,18.56147534,43.167682
3.09E+18,124.6173858,2.051783
2.54E+18,8.672153398,-0.7324672
1.16E+18,230.1931736,7.29748711
3.38E+18,93.06308157,21.871413
3.69E+18,193.0325179,0.619059
3.42E+18,90.304089,21.257299
4.01E+17,16.90369258,45.974031
1.03E+18,123.5868645,55.031523
2.22E+18,334.9873534,68.629982
1.03E+18,126.0533514,56.766418
3.48E+17,24.57089764,41.7319
4.02E+18,170.1082038,29.94153
1.40E+17,43.55095378,34.375316
1.96E+16,38.1818776,7.59917
1.96E+16,38.1818776,7.59917
1.37E+17,43.11176996,32.619052
1.03E+18,127.2479525,56.567162
6.17E+17,143.6891094,12.88672
1.58E+18,185.7039387,57.700585
6.67E+17,119.6469077,16.340409
3.73E+17,20.94250981,42.459249
1.35E+17,40.25944585,34.336613
1.23E+17,45.85154233,30.082467
1.41E+17,40.23134948,35.51891
1.41E+17,41.02883829,35.396912
1.03E+18,125.3149546,57.357871
6.59E+17,128.6422952,17.215846
3.42E+18,90.4601339,23.145891
1.40E+17,41.21975722,34.159577
1.61E+18,219.8115346,57.056098
1.21E+18,226.6006913,18.824107
1.42E+17,42.58721354,37.081695
1.52E+18,196.7567839,37.275797
2.71E+18,333.2449261,4.095263
3.98E+17,18.88058294,47.05417
6.42E+17,145.957539,24.129513
5.18E+18,48.61042053,-4.802147
3.86E+18,161.6825081,4.866253
3.42E+18,91.12683176,22.974537
1.53E+18,188.1924341,41.41806755
1.41E+17,40.8245246,36.492456
3.39E+18,76.00692244,16.755621
3.75E+17,13.04042177,41.579759
1.03E+18,125.4562419,56.3559
6.26E+17,154.3360098,20.48530906
3.69E+17,10.42695359,40.737165
6.89E+17,137.7505108,25.995098
1.94E+18,350.4537714,43.439678
8.86E+17,107.231259,29.793872
3.87E+17,10.98068372,43.105533
4.35E+16,58.26068943,16.43888
5.82E+17,131.2796968,4.140298
9.10E+17,131.8233734,38.415749
6.49E+17,124.4142737,10.49211013
3.76E+17,17.09976733,43.409741
3.82E+17,8.210326695,41.596803
1.42E+17,44.85153299,36.756074
6.65E+16,57.83477202,24.278902
2.53E+18,19.34029987,-1.581915
3.92E+18,176.9328085,15.77269724
1.42E+17,44.53831536,36.831728
1.21E+18,226.5250013,20.694386
3.74E+17,17.85939216,44.272579
3.63E+17,15.39285025,35.142459
3.63E+17,15.39285025,35.142459
3.77E+17,17.15349967,43.914479
1.41E+17,43.05752163,35.555425
7.81E+17,158.8705458,42.64613
7.48E+17,156.1023459,31.387221
1.89E+18,341.579706,30.704416
3.42E+18,89.18794261,22.104383
1.37E+17,43.23664008,33.822886
1.04E+18,124.4166215,57.307553
3.81E+17,9.135386728,41.512314
1.42E+17,42.65306497,37.354449
3.43E+18,91.25018654,24.575949
3.74E+17,13.6410124,40.243359
3.43E+18,92.3202054,24.081118
3.32E+17,34.68589732,37.901015
7.13E+17,135.83952,33.324722
1.40E+17,41.77126201,35.241753
1.43E+18,242.7052491,51.866104
1.41E+17,40.78894953,34.92987
1.03E+18,125.7672185,56.743605
4.02E+18,183.5874114,33.525763
3.81E+17,8.533113336,39.808574
1.41E+17,42.72768113,36.395026
8.77E+17,120.2963969,30.484275
2.74E+18,1.865084276,3.706965
3.58E+18,186.1160798,-8.716842
3.43E+18,91.25187163,25.231379
1.42E+17,45.13805678,36.116794
8.37E+17,160.0455263,50.462345
3.88E+17,10.10904166,45.330274
1.03E+18,121.1452758,55.187574
3.69E+17,11.28826115,40.284294
1.03E+18,124.3266042,56.216733
1.46E+18,207.8315775,33.297188
1.03E+18,122.2108968,56.286561
6.86E+17,135.6730474,23.073965
3.43E+18,91.39825971,24.487116
1.20E+17,53.40078649,29.192543
3.75E+17,11.99051787,41.016453
3.09E+18,114.8115248,1.233036
4.57E+18,252.8538471,22.895199
3.68E+17,11.98954965,38.945716
1.03E+18,124.4741796,55.516868
1.03E+18,122.4059648,56.304079
1.03E+18,122.6447177,56.854334
1.40E+17,42.34665189,33.040732
2.48E+18,21.39436947,-4.304911
2.48E+18,21.39436947,-4.304911
3.76E+17,17.13204627,43.548233
3.43E+18,93.55866343,23.87191
6.28E+17,151.992505,20.08806763
1.28E+18,215.2158114,29.857274
3.43E+18,99.42661561,29.833547
2.96E+17,21.99094994,27.700477
1.03E+18,123.5890718,56.489627
1.03E+18,123.0585682,56.066561
1.40E+17,44.47404744,35.466545
3.68E+17,13.02277131,39.554716
1.02E+18,138.3878624,52.952
3.74E+17,14.12572882,41.62465
3.06E+18,113.1158428,-0.552643
7.01E+17,141.8885328,32.432812
8.84E+17,105.1082829,26.893108
1.03E+18,123.3632378,55.793977
1.42E+17,41.84552736,37.145179
1.41E+17,40.35532174,36.281556
3.29E+18,70.56017346,8.811918
4.01E+18,182.2932484,28.022064
3.87E+17,11.20221948,42.024508
7.65E+17,169.3463815,39.9703212
1.03E+18,122.9341826,57.158109
1.01E+18,131.5843471,45.87766319
1.04E+18,123.2627165,57.444873
8.23E+17,154.0900866,48.123542
3.42E+18,90.25721427,23.568679
6.44E+17,149.4344671,26.582525
1.41E+17,40.55895751,36.179635
1.03E+18,123.2578515,55.258821
1.03E+18,123.4517127,53.872475
1.37E+17,45.73269909,34.342169
1.57E+18,201.8289513,58.468529
1.04E+18,124.7871155,57.477463
1.37E+17,42.70026223,33.024897
2.54E+18,6.203358437,-0.01741773
7.28E+17,158.9584123,27.001057
6.72E+17,114.7124081,19.622946
1.29E+18,217.785108,31.903149
3.71E+17,16.57905843,38.523033
1.90E+18,337.9183948,32.984028
3.98E+17,20.24371204,45.041372
3.11E+18,111.2182449,0.215426
2.58E+18,18.46445811,7.966605
3.43E+18,89.05227692,24.625238
1.03E+18,125.6491932,56.353306
3.69E+17,16.70334526,36.119586
3.69E+17,10.38717188,39.784244
4.01E+18,185.5619817,29.205816
3.43E+18,98.9034372,30.154259
1.04E+18,123.7437017,57.575016
8.75E+17,119.451834,28.31805
3.17E+18,111.5032633,15.724935
3.42E+18,90.71290104,23.385419
3.42E+18,91.02807715,21.97015
3.68E+17,12.1211621,39.122705
3.43E+18,91.11687405,24.723235
2.93E+17,24.84576189,26.785129
2.50E+18,40.10007319,2.392824
2.50E+18,40.10007319,2.392824
2.50E+18,40.10007319,2.392824
3.68E+17,12.32926121,38.766272
1.61E+18,215.6800872,52.69257214
3.44E+18,91.84582877,28.970945
1.40E+17,41.20654516,34.279764
3.81E+17,9.121117692,39.610801
3.95E+18,184.5317863,17.457176
1.41E+17,40.62737551,34.742241
1.03E+18,127.8109849,56.840639
1.37E+17,42.40774613,32.932437
3.79E+18,173.6281441,-4.530406
4.52E+18,274.2649828,15.676768
1.45E+18,203.4279532,25.310078
9.19E+17,128.5420728,47.340271
1.03E+18,122.3138357,55.825412
1.03E+18,126.2762516,57.232164
3.74E+17,18.14746087,42.971031
8.88E+17,103.371792,28.921938
1.35E+18,259.3184,41.319207
1.37E+17,42.25869299,32.862674
3.42E+18,90.91984964,22.218164
1.42E+17,45.27546783,36.015438
7.22E+17,154.8436056,21.929445
3.42E+18,81.16046921,26.778414
1.03E+18,123.6192911,54.143569
8.84E+17,107.0721422,27.776924
1.40E+17,42.29113835,34.578082
3.98E+17,19.16341674,44.955065
1.44E+18,203.8925222,21.457611
3.62E+17,10.6585933,35.017623
1.42E+17,41.72346274,37.202484
7.41E+17,154.4418386,28.716927
3.75E+17,12.47423268,42.409197
3.38E+18,92.57807374,21.587982
1.59E+18,224.2981437,44.392181
1.12E+17,46.92267449,24.048332
1.03E+18,123.6014574,56.156097
3.74E+17,14.0568602,39.729753
1.03E+18,125.8912587,57.020538
1.46E+18,206.5716853,28.779372
1.03E+18,124.5110772,56.390457
1.18E+18,224.6013121,12.292867
3.99E+18,159.9103095,20.751504
1.37E+17,45.13663775,34.883528
2.23E+17,54.4212375,36.965675
1.42E+17,44.28571236,36.77888
1.27E+18,228.0562878,26.007986
1.31E+18,248.5267865,30.316919
1.31E+18,248.5267865,30.316919
7.81E+17,161.5402164,42.759011
6.49E+17,123.6651381,11.483425
7.95E+17,149.7815123,33.790541
3.79E+18,173.9254643,-4.441068
1.37E+17,45.29283783,34.363157
1.08E+18,121.8695497,58.177785
1.03E+18,124.0330886,55.428255
1.91E+18,351.1084016,36.803602
1.42E+17,43.86348361,37.237288
3.42E+18,91.41831819,21.382317
1.04E+18,124.5706735,57.665886
3.69E+17,11.40203301,39.699666
3.42E+18,90.64490418,21.946051
7.39E+17,151.7963032,26.127798
1.04E+18,125.9817009,58.210452
1.40E+18,240.9918832,51.58340346
3.74E+17,13.63850442,40.411785
1.40E+17,41.62979255,34.233306
3.88E+18,150.9718922,9.354923
1.41E+17,42.16695696,36.667706
1.46E+18,208.4958836,32.478751
2.78E+18,14.67036403,16.734471
3.43E+18,88.60210346,24.018235
8.02E+17,151.1015447,37.614748
3.75E+17,12.7705344,40.658056
2.27E+18,326.5185112,73.08577067
1.47E+18,207.8085409,35.692212
3.88E+18,156.6430044,9.232805
1.41E+17,40.61610525,35.851604
3.09E+18,122.9582759,0.977501
3.68E+17,12.53656316,38.710305
2.54E+18,12.85694341,-0.6213625
3.68E+17,13.23516931,39.367679
6.81E+17,121.2539553,24.216337
3.42E+18,90.39832084,23.847098
3.69E+17,10.64638966,39.837476
1.45E+18,211.0195483,28.578178
1.41E+17,40.57784345,36.419214
7.97E+17,143.0119511,33.84979
1.50E+18,205.4256563,41.01544621
2.51E+18,24.02474043,-1.12991369
3.99E+18,165.3747859,22.324639
1.03E+18,122.6301014,56.279528
1.42E+17,42.98292737,37.175495
1.03E+18,122.705212,55.707594
6.94E+17,141.4911739,27.28524
8.88E+17,103.2647897,28.964557
1.37E+17,45.5175809,34.879386
3.42E+18,90.21283056,21.75847
1.41E+17,43.26392255,36.316529
1.42E+17,42.58279675,37.374931
3.81E+17,8.537187814,40.758619
1.03E+18,122.080854,56.086794
1.40E+17,42.02388452,33.937766
6.29E+17,153.7620724,21.437443
8.56E+17,169.3220282,56.394756
1.40E+17,42.28805424,33.359739
3.42E+18,91.14990237,21.680456
3.08E+18,126.7760115,0.882898
1.55E+18,203.1052347,43.66432
1.03E+18,123.1982928,55.64492
2.68E+18,331.9486697,0.268353
2.68E+18,331.9486697,0.26844
1.41E+17,40.42134626,36.018527
6.87E+17,137.5270821,23.639588
1.56E+18,204.6428083,51.91691363
7.93E+17,147.2073882,31.632733
1.42E+17,44.69924141,36.939346
3.42E+18,90.05156883,23.956536
3.43E+18,90.84643938,25.362495
3.95E+18,186.8540914,21.81237162
3.42E+18,89.26303742,23.913858
6.76E+17,118.148344,24.182504
1.41E+17,40.55373894,35.063579
1.17E+17,44.78026078,28.105012
4.01E+18,180.5679487,26.448174
6.97E+17,142.4866144,30.337477
3.42E+18,89.64962825,22.753183
3.43E+18,91.48797685,23.318605
4.03E+18,173.2835223,32.007764
2.17E+17,57.89278659,33.136357
4.5092E+15,42.05863654,2.521994
3.74E+17,18.87108192,43.497557
7.26E+17,157.1671425,24.328604
3.97E+17,21.44621527,45.165922
1.03E+18,124.2634348,55.447624
1.53E+18,192.4930623,43.365082
4.53E+17,37.87655009,53.550924
3.95E+18,185.2530779,23.63917
1.03E+18,126.6923959,56.438743
9.72E+16,27.22854442,21.068785
1.03E+18,121.5425533,55.093728
1.37E+17,43.29323763,33.43201
1.37E+17,45.22494191,34.482126
2.69E+18,322.2815358,-0.914181
1.47E+18,202.6897788,34.944882
3.17E+17,21.14404148,33.81069
7.39E+17,152.9068927,25.687105
8.88E+16,39.89190583,22.417546
1.28E+18,227.5759465,30.028821
1.56E+18,200.8676268,51.494
1.40E+17,42.15376464,34.002242
3.43E+18,90.67870023,24.101088
1.03E+18,122.1571031,56.599005
8.88E+17,103.5146195,28.989944
1.40E+17,42.09695797,34.216174
8.80E+17,113.1715636,30.100458
1.03E+18,121.8526207,56.387137
1.03E+18,125.9700601,56.264778
1.41E+17,41.56587455,35.294923
6.95E+17,141.8609442,27.489328
8.50E+17,164.2208164,55.745491
1.41E+17,42.46697088,36.733536
3.42E+18,89.85074726,23.583637
6.94E+17,141.0455144,26.404949
3.26E+18,53.24910734,-1.818893
3.69E+17,9.887827181,40.15205
3.82E+17,7.964615598,43.682247
4.56E+18,255.007328,19.318168
3.69E+17,11.18742691,40.367027
1.41E+17,41.25572885,35.81038
7.47E+17,150.0199026,33.10039217
1.17E+17,50.40018822,25.331816
8.88E+17,103.1018737,28.399032
7.47E+17,151.6770552,34.191154
1.60E+18,225.9427214,55.054745
1.08E+18,122.4316336,58.190522
3.98E+17,19.26569297,44.77579
6.12E+17,134.7689699,17.98510969
3.96E+18,187.4161524,25.502458
3.98E+17,20.17715118,44.932708
1.40E+17,43.77910398,35.803124
6.83E+17,122.0289819,26.482611
3.68E+17,12.13471304,38.99262
4.02E+18,183.942345,32.742532
4.02E+17,17.387588,47.632998
1.40E+18,236.7984713,51.931991
1.41E+17,41.14871333,35.861912
1.19E+17,50.88505685,28.07071
3.43E+18,92.30476005,25.418313
3.92E+17,3.417510891,47.469329
1.03E+18,124.938997,55.024403
1.04E+18,124.22818,58.000075
1.40E+17,43.13480349,33.937986
1.40E+17,41.99539574,34.353352
2.91E+17,25.85020508,23.44725
1.03E+18,123.3563729,55.20029
3.99E+18,162.2649514,19.356554
3.62E+17,11.94752967,33.562238
7.39E+17,150.6175172,25.822327
3.07E+18,130.3662049,-1.234086
3.69E+17,11.28032214,39.287334
1.39E+18,231.7612468,43.754822
1.03E+18,123.2240429,55.000461
1.40E+17,43.90367357,35.657994
1.42E+17,44.83212927,36.701103
7.05E+17,130.3300212,29.063491
2.51E+18,29.83752684,1.823847
2.56E+18,7.686256716,6.257344
7.69E+17,175.1326041,41.201805
1.57E+18,188.5231863,55.63492457
1.03E+18,124.5507936,54.05158
1.41E+17,40.66103269,35.449967
3.83E+18,147.3740108,-1.213304
2.58E+18,17.49926875,7.559419
3.69E+17,11.63426641,40.718656
1.66E+18,213.3494849,58.333409
3.74E+18,194.7653045,12.354296
9.17E+17,130.0383305,45.021673
3.69E+17,11.16117538,39.664241
2.52E+18,36.13195475,3.609966
1.04E+18,123.3350342,57.568121
4.58E+18,258.2610726,29.101326
7.39E+17,151.0467205,26.00670037
3.75E+17,13.19340983,41.246298
4.01E+17,16.50879929,46.787141
3.74E+17,18.2337329,43.937742
3.68E+17,10.1032965,38.89373
1.03E+18,130.2283159,56.952636
1.55E+18,197.4224112,48.19890886
1.39E+18,228.3538256,38.255446
1.27E+18,234.1108127,28.857993
3.99E+18,159.6277942,18.424564
3.98E+17,20.70230903,45.028671
1.03E+18,124.2518234,55.502139
1.03E+18,125.4238046,57.052777
1.32E+18,241.4850441,31.923385
1.03E+18,128.3491979,56.349007
6.96E+17,145.2214505,29.09464
1.24E+18,209.6607674,17.639846
1.35E+17,40.33109215,34.434244
1.66E+18,210.7596297,55.580394
3.82E+17,9.684848028,42.121051
2.10E+18,287.2111504,38.611977
1.03E+18,124.4379421,56.565523
1.04E+18,123.0568252,57.718094
1.37E+17,42.72148016,33.053668
1.03E+18,125.6271392,56.388974
2.27E+18,325.01618,74.00022498
3.95E+18,185.4772605,21.37367875
6.44E+17,143.8811133,23.432368
1.18E+18,222.6091953,13.129044
8.83E+17,106.6550284,26.855255
1.08E+18,120.6450909,56.517212
3.42E+18,89.86056599,22.640867
4.01E+18,186.8648924,26.693781
8.88E+17,104.9336771,29.316516
7.42E+17,155.7927722,29.565889
3.43E+18,90.40526309,24.753074
1.40E+17,42.10747955,33.938731
3.70E+17,17.26805062,38.900845
3.74E+17,19.0892402,43.966789
1.50E+18,204.396577,40.3715238
7.57E+17,167.9952994,31.62949
3.43E+18,89.40225402,24.150787
3.43E+18,88.41792786,23.464832
3.88E+17,9.070230408,45.056982
7.14E+17,137.6832388,32.935538
1.37E+17,44.3329307,34.210563
7.34E+17,166.0585833,31.736168
3.64E+17,14.64104937,36.998486
3.69E+17,11.10487253,39.741329
1.03E+18,126.4114504,56.515534
2.91E+17,25.77830155,23.546246
2.84E+18,351.765734,25.875397
1.51E+18,210.0162036,54.27186328
2.87E+18,356.1097146,33.168484
9.14E+17,131.7315157,42.93621
1.08E+18,121.5506005,56.706692
6.94E+17,142.1668502,26.632836
1.41E+17,42.03809495,36.442846
1.02E+18,145.4890687,53.5784325
1.45E+18,210.3733915,27.632712
8.85E+17,107.0416726,29.483941
8.85E+17,107.0416726,29.483941
3.81E+17,9.759707387,40.332347
3.67E+17,11.1688712,37.227101
4.01E+17,16.85995584,47.571482
3.85E+18,146.0983562,6.127388
1.35E+17,40.5962325,34.246552
1.42E+17,42.80972622,37.515042
1.03E+18,125.2060157,54.796295
7.79E+17,161.0492278,40.18262856
3.42E+18,89.836452,23.671999
1.04E+18,127.2811906,57.955341
1.02E+18,141.1237735,52.569648
3.90E+18,178.8550912,5.721822
3.74E+17,13.88488557,39.587881
3.93E+18,191.2431417,13.033378
3.90E+18,186.8729387,6.873297
1.40E+17,41.98856744,33.861657
2.71E+18,333.7922496,6.213989
6.81E+17,121.0518959,24.181289
3.77E+17,17.05039796,45.036965
1.37E+17,43.25608653,33.017189
1.46E+18,195.6791052,26.976286
6.77E+17,124.0558848,23.58358
1.40E+17,44.06675737,36.023784
3.98E+17,19.32534733,45.270176
1.03E+18,123.2123632,56.635367
1.08E+18,122.1603487,57.924745
3.69E+17,10.66142687,40.924981
7.01E+17,141.7464068,32.369583
6.17E+17,142.7903565,12.628184
6.17E+17,142.7903565,12.628184
3.32E+17,31.70310585,38.330905
1.40E+17,42.6077007,33.895354
3.71E+18,191.839865,8.64982
3.43E+18,92.9350959,24.651106
1.11E+17,49.26258778,24.021912
8.90E+17,107.3202359,30.546672
3.82E+17,9.001254385,42.509671
7.36E+17,157.7148827,29.896855
1.35E+18,251.1450637,38.100453
3.43E+18,93.28113428,24.075931
3.42E+18,90.48552357,23.351456
1.50E+18,207.6329586,37.485748
1.50E+18,207.6329586,37.485748
9.28E+17,115.3426146,47.243926
1.03E+18,127.7629109,56.28083
4.01E+18,187.5333798,28.590197
1.52E+18,194.7278014,35.990749
1.40E+17,42.2095733,35.284706
1.02E+18,148.0878737,55.237014
1.03E+18,122.8692894,57.065081
3.08E+18,122.213064,-0.012288
3.43E+18,92.09438866,23.951913
3.43E+18,90.031322,25.333695
1.51E+18,192.7302775,32.766279
1.41E+18,247.5721764,49.013902
3.81E+17,8.030725372,40.889425
1.48E+18,218.4152833,36.173463
3.74E+17,18.61139959,44.430659
4.03E+18,180.7282122,35.376308
1.25E+18,205.8712282,17.928537
8.90E+17,107.1046547,32.950603
1.50E+18,205.3257342,43.766216
1.03E+18,125.5146645,56.636162
3.82E+17,9.661678042,42.409946
1.02E+18,144.4580654,51.282216
3.74E+17,17.84750618,43.773109
1.03E+17,37.63092549,26.14356
3.81E+17,8.908198972,40.893047
1.38E+17,48.26802558,34.359104
1.42E+17,42.60589482,37.159771
6.86E+17,135.453645,23.506793
3.87E+17,11.47333129,42.944819
7.66E+17,176.2816437,37.727346
