ID,PLATE,MJD,FIBER,RA,DEC,U,Z,I,G,R,ERR_U,ERR_Z,ERR_I,ERR_G,ERR_R,EXTINCTION_U,EXTINCTION_Z,EXTINCTION_I,EXTINCTION_G,EXTINCTION_R,PMRA,PMDEC,PMRAERR,PMDECERR,CAH2,CAH3,TIO5,MATCH,DIST22,NFIT,SIGRA,SIGDEC,RV,ZETA,SP,MR,MI,MZ,D,ZGAL,UGAL,VGAL,WGAL,VTOTG,ACTIVITY,EWHA,EWHAERR,SNR,D_ERR,VTR,VTR_ERR
SDSS134310.7+392240.6,1377,53050,248,205.79444562,39.37793374,24.594125747680664,18.02467155456543,19.232498168945312,23.06857681274414,21.313709259033203,0.8577960133552551,0.029058000072836876,0.022398000583052635,0.16910000145435333,0.04989499971270561,0.043244000524282455,0.012407000176608562,0.01749899983406067,0.03181900084018707,0.02307800017297268,-9999.0,-9999.0,-9999.0,-9999.0,0.2644841969013214,0.48295772075653076,0.33459219336509705,-9999,-9999.0,-9999,-9999.0,-9999.0,27.70509910583496,0.7995912432670593,6,12.466227531433105,9.493387222290039,8.919228553771973,581.9432983398438,573.5096435546875,-9999.0,-9999.0,-9999.0,-9999.0,-9999,2.3742899894714355,1.1351300477981567,4.184390068054199,108.0286865234375,-9999.0,-9999.0
SDSS140021.1+383309.5,1379,53084,281,210.08791779,38.55264859,23.123855590820312,18.913806915283203,19.251041412353516,21.62376594543457,19.968631744384766,0.3280799984931946,0.033337999135255814,0.02370299957692623,0.050119999796152115,0.019679000601172447,0.06863400340080261,0.019690999761223793,0.027773000299930573,0.05050000175833702,0.03662699833512306,-118.47799682617188,3.1237099170684814,5.172029972076416,5.172029972076416,0.7548408508300781,0.886191725730896,1.0037237405776978,1,31.143400192260742,5,343.5880126953125,453.4280090332031,-94.58419799804688,-0.01608758233487606,0,11.346959114074707,10.520193099975586,10.305973052978516,521.20556640625,509.5309143066406,-214.71224975585938,-196.3546600341797,-6.679687023162842,308.1767272949219,-9999,0.8616539835929871,0.38191598653793335,7.671850204467773,96.12574005126953,293.3031311035156,57.04196548461914
SDSS141752.4+374820.5,1380,53084,130,214.46824631,37.80568359,24.3369197845459,19.330068588256836,20.220876693725586,21.851856231689453,20.654739379882812,0.7873690128326416,0.05403300002217293,0.07100199908018112,0.05116099864244461,0.06887900084257126,0.050283998250961304,0.014426999725401402,0.020347999408841133,0.036997999995946884,0.026833999902009964,-9999.0,-9999.0,-9999.0,-9999.0,0.7383980751037598,0.8550463318824768,0.9008104205131531,-9999,-9999.0,-9999,-9999.0,-9999.0,-37.1703987121582,0.38167059421539307,0,8.352509498596191,7.6334381103515625,7.086780071258545,2851.535888671875,2675.5927734375,-9999.0,-9999.0,-9999.0,-9999.0,-9999,0.754718005657196,0.654151976108551,8.003199577331543,533.003173828125,-9999.0,-9999.0
SDSS143251.0+363643.7,1382,53115,304,218.21257403,36.6121322,24.297929763793945,16.562253952026367,18.516374588012695,23.3773193359375,21.1558780670166,0.7422869801521301,0.017469000071287155,0.020330000668764114,0.15110599994659424,0.03858700022101402,0.051979999989271164,0.014913000166416168,0.021034000441432,0.038245998322963715,0.02773899957537651,-9999.0,-9999.0,-9999.0,-9999.0,0.34518399834632874,0.6017678380012512,0.5643332600593567,-9999,-9999.0,-9999,-9999.0,-9999.0,-331.42498779296875,0.6185325980186462,4,26.373046875,23.92017364501953,-0.22882080078125,0.8933435678482056,15.81938362121582,-9999.0,-9999.0,-9999.0,-9999.0,-9999,8.168780326843262,2.822119951248169,3.058190107345581,0.1653238981962204,-9999.0,60.99882888793945
SDSS134844.4+395735.7,1377,53050,110,207.18511669,39.95990904,23.040857315063477,17.497419357299805,17.821828842163086,20.139034271240234,18.51687240600586,0.32589098811149597,0.029467999935150146,0.03783499822020531,0.02427300065755844,0.022088000550866127,0.061813000589609146,0.01773500069975853,0.025012999773025513,0.04548199847340584,0.032986998558044434,-149.70199584960938,-15.596199989318848,2.818819999694824,2.818819999694824,0.6826772093772888,0.8136333227157593,1.0078790187835693,1,10.666199684143066,6,343.6080017089844,125.08100128173828,-151.58299255371094,-0.024518758058547974,1,11.367316246032715,10.54725170135498,10.354854583740234,265.0413513183594,267.7853088378906,-122.3490982055664,-164.10496520996094,-91.90906524658203,242.59803771972656,0,0.09765750169754028,0.14140300452709198,49.70330047607422,48.89680099487305,189.41067504882812,35.30215835571289
SDSS135109.6+404247.9,1377,53050,630,207.78994406,40.71329375,24.603836059570312,18.627063751220703,19.072294235229492,21.291458129882812,19.676389694213867,0.644565999507904,0.03063799999654293,0.024003000929951668,0.0407320000231266,0.023578999564051628,0.03520999848842621,0.010102000087499619,0.014248000457882881,0.02590700052678585,0.018789999186992645,70.35600280761719,37.02980041503906,3.40474009513855,3.40474009513855,0.7774146199226379,0.749943733215332,0.8887238502502441,1,4.499720096588135,6,519.52001953125,299.4830017089844,-100.04199981689453,0.3693876564502716,0,11.124226570129395,10.312737464904785,10.076128959655762,508.94964599609375,498.09271240234375,75.60586547851562,150.7905731201172,-145.8716583251953,216.6146697998047,0,-0.3920370042324066,0.2988170087337494,7.453120231628418,93.91473388671875,192.12889099121094,37.313499450683594
SDSS151053.1+342844.7,1385,53108,548,227.72136494,34.47908902,23.66998863220215,18.525548934936523,18.95081329345703,21.809715270996094,20.39724349975586,0.36395901441574097,0.025245999917387962,0.02201800048351288,0.04398899897933006,0.02701999992132187,0.07692600041627884,0.02206999994814396,0.03112800046801567,0.05660099908709526,0.04105199873447418,-9999.0,-9999.0,-9999.0,-9999.0,0.4568237066268921,0.6704416871070862,0.5393204689025879,-9999,-9999.0,-9999,-9999.0,-9999.0,-15.545299530029297,0.7963489890098572,3,10.572208404541016,9.375406265258789,8.857175827026367,905.30859375,793.2083740234375,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0009827499743551016,0.4457870125770569,4.989059925079346,167.14404296875,-9999.0,-9999.0
SDSS152123.5+331956.9,1387,53118,409,230.34808678,33.3324861,24.58512306213379,19.365556716918945,19.99245262145996,22.60767364501953,20.793466567993164,0.6547189950942993,0.04199099913239479,0.02844499982893467,0.0839729979634285,0.030753999948501587,0.1215210035443306,0.03486499935388565,0.049173999577760696,0.08941400051116943,0.06485100090503693,-9999.0,-9999.0,-9999.0,-9999.0,0.49516502022743225,0.5635266900062561,0.8900856971740723,-9999,-9999.0,-9999,-9999.0,-9999.0,-329.489990234375,0.1752934604883194,3,11.996746063232422,10.996152877807617,10.63889217376709,557.6653442382812,483.439453125,-9999.0,-9999.0,-9999.0,-9999.0,0,-0.6487410068511963,0.5966929793357849,4.3027801513671875,103.02893829345703,-9999.0,-9999.0
SDSS163810.1+205012.6,1570,53149,298,249.54223036,20.8368235,26.183528900146484,18.752613067626953,19.290348052978516,21.728851318359375,20.279895782470703,0.42101600766181946,0.03014099970459938,0.020390000194311142,0.050937000662088394,0.023708999156951904,0.3005959987640381,0.08624300360679626,0.12163800001144409,0.22117599844932556,0.16041499376296997,-17.378700256347656,-5.738709926605225,7.717700004577637,7.717700004577637,0.6959497928619385,0.9134876132011414,0.9979941248893738,2,12.52869987487793,4,131.26400756835938,231.68299865722656,-690831.0,0.008017207495868206,0,9.823213577270508,8.935670852661133,8.450359344482422,1146.1810302734375,723.3352661132812,-421844.6875,-341210.6875,-427604.84375,690831.0,0,-0.7436140179634094,0.547531008720398,4.630340099334717,211.50491333007812,99.6009750366211,62.1769905090332
SDSS165108.1+202811.6,1569,53168,67,252.78393284,20.46988003,22.887948989868164,18.893726348876953,20.502185821533203,23.936180114746094,23.995765686035156,0.5470460057258606,0.04332900047302246,0.04517599940299988,0.4974279999732971,0.571690022945404,0.29649001359939575,0.08506499975919724,0.1199759989976883,0.21815399825572968,0.15822400152683258,-9999.0,-9999.0,-9999.0,-9999.0,-8.033364295959473,-12.948307991027832,-5.827988147735596,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-0.006639090366661549,839,33.04319763183594,39.296875,-47.768585205078125,0.1441679745912552,15.083070755004883,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-1.5185099840164185,2.4890599250793457,1.1540700197219849,0.04632367193698883,-9999.0,10.167059898376465
SDSS164524.1+220659.5,1569,53168,379,251.35050582,22.11652603,25.368345260620117,17.787010192871094,18.443603515625,21.291717529296875,19.48823356628418,0.7843359708786011,0.02538900077342987,0.01776999980211258,0.03679899871349335,0.015713000670075417,0.29579201340675354,0.08486399799585342,0.11969400197267532,0.21764099597930908,0.15785099565982819,-129.12100219726562,-17.642499923706055,4.619810104370117,4.619810104370117,0.3336518704891205,0.5049275159835815,0.6225468516349792,1,14.332900047302246,5,447.28399658203125,233.2790069580078,-209.89500427246094,0.4864988923072815,5,12.117111206054688,10.985932350158691,10.53211784362793,277.11138916015625,181.68984985351562,-135.79440307617188,-215.2970428466797,3.7393603324890137,271.03082275390625,-9999,0.7078570127487183,0.23829300701618195,7.753749847412109,51.085174560546875,171.46951293945312,32.75823974609375
SDSS084858.3+274739.5,1932,53350,407,132.24307915,27.79431584,22.96759796142578,18.800548553466797,19.41695785522461,22.154462814331055,20.445232391357422,0.42389899492263794,0.03711700066924095,0.025668999180197716,0.08190400153398514,0.03084300085902214,0.24379800260066986,0.06994699686765671,0.09865400195121765,0.1793839931488037,0.13010500371456146,13.770099639892578,16.818099975585938,4.721630096435547,4.721630096435547,0.7338646054267883,0.8409611582756042,0.8497222661972046,1,11.125100135803223,5,395.77099609375,660.5139770507812,-60.730098724365234,0.5538665056228638,0,11.595641136169434,10.522342681884766,10.070562362670898,554.4947509765625,347.84686279296875,73.9287109375,67.05644989013672,7.777607440948486,83.44503021240234,0,-0.19324100017547607,0.36487099528312683,7.558310031890869,102.44490814208984,57.22698974609375,20.514604568481445
SDSS081210.3+442758.4,439,51877,149,123.04272804,44.46623181,25.20522689819336,18.725309371948242,20.413190841674805,25.52214241027832,23.31502342224121,1.0796420574188232,0.037755001336336136,0.05083100125193596,0.6325060129165649,0.3713259994983673,0.26750099658966064,0.07674799859523773,0.10824599862098694,0.19682399928569794,0.14275400340557098,-9999.0,-9999.0,-9999.0,-9999.0,0.19383004307746887,0.9352934956550598,0.7292740941047668,-9999,-9999.0,-9999,-9999.0,-9999.0,-703.3359985351562,0.4690594971179962,3,24.908119201660156,21.97292709350586,2.1236495971679688,4.496039390563965,17.428028106689453,-9999.0,-9999.0,-9999.0,-9999.0,-9999,30.602800369262695,96.27120208740234,0.31900399923324585,1.1300526857376099,-9999.0,-9999.0
SDSS082409.4+465421.5,441,51868,13,126.0390046,46.90597064,26.13274383544922,18.58400535583496,19.252622604370117,22.183427810668945,20.27756690979004,0.46840599179267883,0.0324539989233017,0.021059000864624977,0.08961299806833267,0.03394100069999695,0.18297599256038666,0.05249699950218201,0.07404199987649918,0.13463200628757477,0.09764599800109863,-9999.0,-9999.0,-9999.0,-9999.0,0.47228381037712097,0.5821912884712219,0.7317359447479248,-9999,-9999.0,-9999,-9999.0,-9999.0,-58.45009994506836,0.42581942677497864,3,12.816516876220703,11.630985260009766,11.184273719787598,296.9481201171875,185.37191772460938,-9999.0,-9999.0,-9999.0,-9999.0,0,-0.3435690104961395,0.45633700489997864,4.153590202331543,54.89643096923828,-9999.0,-9999.0
SDSS104204.9+631708.2,773,52376,498,160.52043633,63.28562141,21.80901336669922,16.543466567993164,17.068750381469727,19.326433181762695,17.794994354248047,0.1735990047454834,0.015188000164926052,0.03279700130224228,0.018765000626444817,0.01976200006902218,0.057976000010967255,0.016634000465273857,0.02346000075340271,0.0426580011844635,0.030938999727368355,-50.75360107421875,-32.44329833984375,3.2500200271606445,3.2500200271606445,0.6209379434585571,0.8076698780059814,0.7977579832077026,1,22.756000518798828,6,116.59400177001953,208.72999572753906,-81.66439819335938,0.551925778388977,1,10.213822364807129,9.401712417602539,8.999199867248535,323.6282958984375,256.52325439453125,-10.176679611206055,-83.54683685302734,-67.45840454101562,123.43680572509766,0,-0.03216800093650818,0.08509740233421326,23.130800247192383,59.687252044677734,92.56117248535156,18.4744815826416
SDSS075144.3+410354.8,435,51882,427,117.93444806,41.06523282,24.214569091796875,19.323942184448242,19.93231773376465,22.507415771484375,20.88192367553711,0.7920560240745544,0.0535690002143383,0.032159000635147095,0.1273059993982315,0.04358699917793274,0.27688899636268616,0.07944100350141525,0.11204499751329422,0.20373199880123138,0.14776399731636047,-9999.0,-9999.0,-9999.0,-9999.0,0.6698048710823059,0.7923123836517334,0.8644677996635437,-9999,-9999.0,-9999,-9999.0,-9999.0,-594.2429809570312,0.39408326148986816,1,10.920392036437988,9.942955017089844,9.497575759887695,917.8115844726562,451.5276184082031,-9999.0,-9999.0,-9999.0,-9999.0,0,-1.993980050086975,0.6333659887313843,6.6311798095703125,170.06793212890625,-9999.0,-9999.0
SDSS103923.1+635410.3,773,52376,402,159.84628442,63.90286764,23.28087043762207,17.590078353881836,18.00971221923828,20.350324630737305,18.754167556762695,0.7024289965629578,0.022252000868320465,0.03983699902892113,0.02324499934911728,0.0196090005338192,0.04469100013375282,0.012822000309824944,0.018084999173879623,0.03288299962878227,0.02384999953210354,-127.01899719238281,-119.59200286865234,3.676909923553467,3.676909923553467,0.5732743144035339,0.735690176486969,0.8697568774223328,1,19.196500778198242,6,177.33099365234375,205.20700073242188,116.55500030517578,0.2899114489555359,2,10.640093803405762,9.829422950744629,9.493780136108398,414.99688720703125,321.57818603515625,-264.5735778808594,-210.71771240234375,82.56574249267578,362.9842224121094,0,0.24047599732875824,0.15351900458335876,19.483999252319336,76.53705596923828,343.7622375488281,64.22201538085938
SDSS120034.7+613904.5,778,54525,292,180.14459382,61.65126066,24.395662307739258,18.125391006469727,18.963727951049805,21.456924438476562,19.92376136779785,1.540748953819275,0.03327300027012825,0.04760900139808655,0.05563100054860115,0.028894999995827675,0.14202600717544556,0.040748000144958496,0.057472001761198044,0.10450100153684616,0.07579299807548523,75.33470153808594,-69.89309692382812,4.9805498123168945,4.9805498123168945,0.3995838761329651,0.6526987552642822,0.5346837639808655,1,39.846900939941406,5,257.885986328125,324.1679992675781,-48.84659957885742,0.73680180311203,3,11.02502727508545,9.869426727294922,9.360794067382812,581.5517578125,488.5226135253906,265.8927307128906,-67.73623657226562,113.69393920898438,287.9307556152344,0,-0.21621499955654144,0.3959670066833496,11.731100082397461,107.40493774414062,283.7571716308594,55.89882278442383
SDSS112436.5+613509.7,775,52295,74,171.15187797,61.58602464,24.139480590820312,18.0152530670166,19.094804763793945,22.61833953857422,20.923431396484375,0.9000139832496643,0.029827000573277473,0.033962998539209366,0.11160299926996231,0.05074099823832512,0.05581999942660332,0.016015000641345978,0.02258799970149994,0.041071999818086624,0.029789000749588013,-9999.0,-9999.0,-9999.0,-9999.0,0.3503357470035553,0.6875027418136597,0.49631059169769287,-9999,-9999.0,-9999,-9999.0,-9999.0,-616.0059814453125,0.784976065158844,4,12.234319686889648,9.839376449584961,9.238882064819336,539.34228515625,443.95501708984375,-9999.0,-9999.0,-9999.0,-9999.0,0,-0.6445549726486206,0.49750399589538574,5.923419952392578,100.14668273925781,-9999.0,-9999.0
SDSS102839.5+593908.2,559,52316,583,157.16451,59.65228909,25.015256881713867,18.3358097076416,19.1229305267334,22.52267837524414,20.43079376220703,1.1756099462509155,0.0385809987783432,0.026040000841021538,0.10631900280714035,0.03757600113749504,0.037804000079631805,0.010846000164747238,0.015297999605536461,0.02781599946320057,0.02017500065267086,-9999.0,-9999.0,-9999.0,-9999.0,0.11595070362091064,0.2685169577598572,0.8730212450027466,-9999,-9999.0,-9999,-9999.0,-9999.0,-177.0780029296875,0.12650401890277863,9,14.009374618530273,12.444355964660645,11.770123481750488,190.6551971435547,159.8377685546875,-9999.0,-9999.0,-9999.0,-9999.0,-9999,0.18306100368499756,0.4881129860877991,2.7533299922943115,35.27460861206055,-9999.0,-9999.0
SDSS121716.9+623343.8,778,52337,636,184.32032898,62.56215286,25.86186408996582,18.088973999023438,19.089195251464844,22.87387466430664,21.17868423461914,0.9092410206794739,0.03791100159287453,0.03319200128316879,0.15107400715351105,0.07222899794578552,0.08945800364017487,0.025666000321507454,0.03620000183582306,0.06582199782133102,0.04774000123143196,-58.01679992675781,-3.331470012664795,23.397499084472656,23.397499084472656,0.22510506212711334,0.5714774131774902,0.3568034768104553,1,20.286699295043945,4,206.58299255371094,104.71199798583984,-48.91569900512695,0.8016844987869263,5,12.229698181152344,9.585256576538086,9.02685260772705,602.9053344726562,503.89569091796875,-111.20252227783203,-96.718505859375,-48.8589973449707,173.39794921875,-9999,4.67903995513916,1.587820053100586,3.1952600479125977,112.85536193847656,166.3553466796875,99.70953369140625
SDSS131848.8+604959.4,784,52327,121,199.70322403,60.83316705,23.741710662841797,19.016538619995117,19.602027893066406,22.098878860473633,20.74736213684082,0.6928510069847107,0.047540001571178436,0.026221999898552895,0.10012300312519073,0.043832000344991684,0.07506100088357925,0.021534999832510948,0.03037399984896183,0.05522900074720383,0.040056999772787094,-9999.0,-9999.0,-9999.0,-9999.0,0.398080050945282,0.69676673412323,0.573760986328125,-9999,-9999.0,-9999,-9999.0,-9999.0,11.676199913024902,0.7086207270622253,3,10.07111930847168,9.00704574584961,8.496068000793457,1340.408935546875,1126.5543212890625,-9999.0,-9999.0,-9999.0,-9999.0,0,-0.09842299669981003,0.8101180195808411,5.071579933166504,248.39047241210938,-9999.0,-9999.0
SDSS085337.0+381700.9,865,52323,622,133.40420128,38.28357543,23.606090545654297,18.70931053161621,19.481311798095703,22.957876205444336,20.814157485961914,0.5577620267868042,0.03274200111627579,0.025684000924229622,0.21879999339580536,0.03552199900150299,0.1559479981660843,0.044741999357938766,0.06310500204563141,0.11474499851465225,0.08322300016880035,-0.17553499341011047,-3.7779300212860107,5.578310012817383,5.578310012817383,0.4985142946243286,0.8737993240356445,1.132689118385315,1,30.433399200439453,4,185.80099487304688,170.45199584960938,-547.1929931640625,-0.3276349604129791,1,14.15115737915039,12.595047950744629,11.924690246582031,206.9928741455078,147.2473907470703,431.4211120605469,39.95960998535156,-342.02886962890625,547.2056274414062,-9999,-0.12804800271987915,0.9874150156974792,1.5077500343322754,38.2795524597168,3.7170348167419434,7.783809661865234
SDSS080539.9+303953.5,860,52319,460,121.41633826,30.66486976,24.05004119873047,19.063337326049805,19.3292179107666,21.60563850402832,20.143598556518555,0.6553270220756531,0.04911800101399422,0.02225000038743019,0.04091000184416771,0.027564000338315964,0.18233099579811096,0.05231200158596039,0.07378099858760834,0.13415800034999847,0.09730199724435806,2.6887400150299072,-4.158510208129883,5.11870002746582,5.11870002746582,0.6303974986076355,0.8231719732284546,0.795880138874054,1,17.5231990814209,5,211.70199584960938,261.5989990234375,32.126800537109375,0.5838247537612915,1,10.014259338378906,9.28386116027832,8.946025848388672,1014.8631591796875,499.8116455078125,-9.128317832946777,-14.939703941345215,28.505231857299805,40.01914978027344,0,0.424125999212265,0.32499200105667114,9.618619918823242,187.38804626464844,23.862125396728516,35.159149169921875
SDSS074751.5+265848.4,858,52316,357,116.9646933,26.98010738,23.55386734008789,18.130220413208008,19.90367889404297,24.714731216430664,22.89655303955078,0.6050469875335693,0.023625999689102173,0.03051700070500374,0.46544599533081055,0.1953829973936081,0.17648200690746307,0.050634000450372696,0.07141400128602982,0.1298539936542511,0.09418100118637085,-9999.0,-9999.0,-9999.0,-9999.0,0.2476637065410614,0.5619663000106812,0.40197357535362244,-9999,-9999.0,-9999,-9999.0,-9999.0,-467.5320129394531,0.753016471862793,5,29.41326904296875,28.544456481933594,-8.515838623046875,0.47623422741889954,15.19131851196289,-9999.0,-9999.0,-9999.0,-9999.0,-9999,2.8884499073028564,5.127230167388916,1.1260600090026855,0.0976315587759018,-9999.0,32.64006042480469
SDSS101059.0+620156.4,771,52370,461,152.74587468,62.03234263,25.836763381958008,18.783449172973633,19.329683303833008,22.3031063079834,20.29676628112793,0.6064339876174927,0.04351399838924408,0.02079400047659874,0.10106000304222107,0.029675999656319618,0.05496799945831299,0.01577099971473217,0.02224300056695938,0.0404449999332428,0.029333999380469322,-40.14820098876953,326.1700134277344,5.797520160675049,5.797520160675049,0.6286227703094482,0.8537901043891907,0.7802080512046814,1,17.648500442504883,4,255.80299377441406,569.2479858398438,28.81049919128418,0.6650918126106262,1,13.315444946289062,12.18092155456543,11.830826759338379,245.69569396972656,192.63194274902344,-11.804614067077637,363.46270751953125,-145.89833068847656,384.4579162597656,0,0.34081798791885376,0.48987600207328796,7.747340202331543,45.38320541381836,383.37689208984375,71.45774841308594
SDSS124625.6+043552.1,847,52426,230,191.60664211,4.59780687,25.368581771850586,18.099872589111328,18.773693084716797,21.94417381286621,19.994190216064453,0.925154983997345,0.0356299988925457,0.022234000265598297,0.09557099640369415,0.023832999169826508,0.1340949982404709,0.03847299888730049,0.05426200106739998,0.0986659973859787,0.07156100124120712,-9999.0,-9999.0,-9999.0,-9999.0,0.27807778120040894,0.5019135475158691,0.6902267932891846,-9999,-9999.0,-9999,-9999.0,-9999.0,108.67900085449219,0.38124552369117737,5,13.245870590209961,11.895037651062012,11.350831031799316,216.4469451904297,214.80821228027344,-9999.0,-9999.0,-9999.0,-9999.0,-9999,1.2521799802780151,0.5171650052070618,3.9352800846099854,39.94171142578125,-9999.0,-9999.0
SDSS125234.0+050407.5,847,52426,628,193.14170539,5.06874106,24.054357528686523,17.084150314331055,17.56888771057129,20.197471618652344,18.423219680786133,0.9241949915885925,0.027809999883174896,0.012435000389814377,0.02331100031733513,0.01682399958372116,0.1630070060491562,0.04676799848675728,0.06596200168132782,0.11993899941444397,0.08698999881744385,-7.291150093078613,-17.336700439453125,4.857120037078857,4.857120037078857,0.6823592782020569,0.7945709228515625,0.9019694924354553,1,19.39419937133789,5,500.4530029296875,1109.8399658203125,172.30999755859375,0.29342806339263916,1,11.576881408691406,10.64747428894043,10.313024520874023,224.8379364013672,223.29324340820312,49.79446792602539,-60.22404479980469,160.03829956054688,173.47581481933594,0,-0.10819700360298157,0.1354680061340332,21.172300338745117,41.45330047607422,20.077964782714844,8.214387893676758
SDSS152301.4+522944.4,794,52376,194,230.75565717,52.49565394,23.814434051513672,18.743425369262695,19.28726577758789,22.541839599609375,20.573686599731445,1.1512010097503662,0.0425879992544651,0.023344000801444054,0.12486600130796432,0.042045000940561295,0.08010999858379364,0.02298399992287159,0.03241699934005737,0.05894400179386139,0.042750999331474304,-23.976900100708008,34.63750076293945,5.715869903564453,5.715869903564453,0.4621460437774658,0.6727395057678223,0.6215760111808777,1,45.64179992675781,4,181.2790069580078,107.01100158691406,-33.78499984741211,0.6603488326072693,3,13.377294540405273,12.054789543151855,11.53425407409668,269.60516357421875,227.78123474121094,-44.20524215698242,-9.775104522705078,-15.040053367614746,63.63574981689453,-9999,0.5669839978218079,0.6391140222549438,4.210370063781738,49.93670654296875,53.926639556884766,14.382037162780762
SDSS155004.8+502956.7,796,52401,46,237.52002281,50.49907788,23.14327621459961,17.144140243530273,17.846994400024414,20.84709930419922,19.227996826171875,0.5490599870681763,0.01955600082874298,0.013458999805152416,0.036660999059677124,0.019037000834941864,0.0800120010972023,0.02295600064098835,0.03237700089812279,0.05887199938297272,0.04269900172948837,-5.597869873046875,1.7580499649047852,3.948899984359741,3.948899984359741,0.6703134775161743,0.8061131834983826,1.2441914081573486,1,11.39490032196045,6,145.1439971923828,270.81201171875,11.399800300598145,-0.7301941514015198,1,11.718421936035156,10.285212516784668,9.719985008239746,311.44049072265625,249.92298889160156,6.57330322265625,15.201743125915527,20.50640106201172,14.326079368591309,-9999,0.9166259765625,0.2813279926776886,8.631609916687012,57.434391021728516,8.676468849182129,8.411781311035156
SDSS145632.8+550359.9,792,52353,259,224.13656574,55.06663341,23.05299949645996,16.58910369873047,17.13932991027832,19.815176010131836,18.14521598815918,0.5049129724502563,0.01661200076341629,0.020421000197529793,0.02456500008702278,0.015448999591171741,0.06859300285577774,0.019680000841617584,0.02775700017809868,0.05046999827027321,0.036605000495910645,-203.79200744628906,-111.13400268554688,3.409940004348755,3.409940004348755,0.4667259156703949,0.6763944625854492,0.6797716617584229,1,27.972700119018555,6,335.281005859375,115.13200378417969,-99.35140228271484,0.5645751953125,3,11.495976448059082,10.454926490783691,10.015734672546387,210.14869689941406,185.10130310058594,-16.385406494140625,-232.1448974609375,60.77455520629883,252.0245819091797,0,0.01880119927227497,0.10505600273609161,13.438899993896484,38.73968505859375,231.61538696289062,42.96722412109375
